clips	text
cefc-crfp-PRI-GAP-1-88	octobre quoi ici c'est octobre en montagne
cefc-crfp-PRI-GAP-1-329	oui des fruits et légumes et de la vigne eh il y aura pas de pour l'élevage porcin peut-être
cefc-crfp-PRI-GAP-1-21	c'est c'est le temps qui l'amène que les bourgeons gonflent blanchissent puis éclatent premières petites feuilles qui sortent qui apparaissent
cefc-crfp-PRI-GAP-1-352	ça que comment savoir c'est très difficile quoi c'est là
cefc-crfp-PRI-GAP-1-115	et qui la connaissez maintenant qu'est-ce que vous donneriez comme différence principale
cefc-crfp-PRI-GAP-1-223	il y a pas mal de cultures ce commerce commercial voilà
cefc-crfp-PRI-GAP-1-305	maintenant si ça devait prendre une extension et devenir
cefc-crfp-PRI-GAP-1-159	mais enfin il y a un côté folklorique
cefc-crfp-PRI-GAP-1-278	hein des enfin parlons pas des grands des des grands crus
cefc-crfp-PRI-GAP-1-83	les froids les froids de printemps la grêle en été les attaques de maladie dues à la pluie
cefc-crfp-PRI-GAP-1-252	euh comme on utilisait au Viêt-nam des défoliants qui qui défoliaient absolument tout qui bon les désherbants ils tuent certaines variétés
cefc-crfp-PRI-GAP-1-58	donc on supprime les les rameaux
cefc-crfp-PRI-GAP-1-103	elle est très belle quand elle est verte
cefc-crfp-PRI-GAP-1-315	bé c'est ceux qui seront capables de vendre euh d'exploiter ce qu'ils produisent quoi de vendre ce qu'ils produisent
cefc-crfp-PRI-GAP-1-184	non on laboure quand elle est jusqu'à la trois quatrième année
cefc-crfp-PRI-GAP-1-163	mais enfin bon oui oui ça vu de l'extérieur
cefc-crfp-PRI-GAP-1-38	c'est-à-dire qu'il part dans l'air
cefc-crfp-PRI-GAP-1-189	il y a aussi de d'autres d'autres méthodes de culture quoi
cefc-crfp-PRI-GAP-1-37	si sinon bon c'est ce qu'on appelle la coulure s'il pleut ou que c'est dans la pollinisation si le pollen est mouillé eti il vole pas de d'un grain à l'autre
cefc-crfp-PRI-GAP-1-359	sinon c'est pas possible quoi
cefc-crfp-PRI-GAP-1-6	alors bon la taille c'est un exercice qui est plaisant
cefc-crfp-PRI-GAP-1-114	et et dans le domaine du travail qu'est vous qui avez connu disons en tant que fils de vigneron les les la manière de travailler il y a cinquante ans
cefc-crfp-PRI-GAP-1-235	mais aussi avec
cefc-crfp-PRI-GAP-1-301	bon c'est un retour parce que naturellement il y avait des vignes
cefc-crfp-PRI-GAP-1-81	si il y a pas de catastrophes naturelles la grêle
cefc-crfp-PRI-GAP-1-362	mais ça c'est plus dans les montagnes de le Briançonnais Queyras et Champsaur
cefc-crfp-PRI-GAP-1-72	un un fruit vert
cefc-crfp-PRI-GAP-1-151	mais sinon il y a rien de bien bien nouveau hein
cefc-crfp-PRI-GAP-1-276	donc bon ceux qui vont travailler dans les Hautes-Alpes maintenant vont travailler comme ceux du de du midi
cefc-crfp-PRI-GAP-1-73	et puis c'est c'est le moment où le sucre commence à entrer dans le grain voilà
cefc-crfp-PRI-GAP-1-46	ensuite qu'est-ce qu'il y a comme travail bé après il faut
cefc-crfp-PRI-GAP-1-253	dès qu'il est au contact de la terre il se il se décompose ça devient de l'azote enfin
cefc-crfp-PRI-GAP-1-316	parce que sinon les lois du marché sont telles que en petites quantités c'est plus viable
cefc-crfp-PRI-GAP-1-50	surtout le mois de juin et juillet c'est le plus important
cefc-crfp-PRI-GAP-1-7	parce que ça dure pendant
cefc-crfp-PRI-GAP-1-361	oui et vendre sur place
cefc-crfp-PRI-GAP-1-48	c'est le ensuite il y a la le traitement pour le le oïdium le mildiou les maladies cryptogamiques quoi
cefc-crfp-PRI-GAP-1-232	beaucoup de autres vins quoi
cefc-crfp-PRI-GAP-1-351	mais c'est il y a des des telles exigences au niveau sanitaire et tout
cefc-crfp-PRI-GAP-1-183	mais finalement vous labourez moins qu'avant
cefc-crfp-PRI-GAP-1-293	on pe on pourrait
cefc-crfp-PRI-GAP-1-26	c'est-à-dire il y a des sarments feuillus qui se développent
cefc-crfp-PRI-GAP-1-49	bon là c'est environ un traitement tous les quinze jours à peu près pendant bon
cefc-crfp-PRI-GAP-1-143	bon sans souci pratiquement quoi on le refait pas
cefc-crfp-PRI-GAP-1-23	et puis donc ensuite très tôt on devine déjà les petits raisins qui sont les futurs raisins
cefc-crfp-PRI-GAP-1-97	on laisse reposer
cefc-crfp-PRI-GAP-1-269	des jeunes se lancent dans le métier ou est-ce que c'est quand même quelque chose qui va
cefc-crfp-PRI-GAP-1-34	et bon là ça se passe très rapidement cette floraison
cefc-crfp-PRI-GAP-1-323	le la terre est pas la même que
cefc-crfp-PRI-GAP-1-30	et puis vers la au quinze juin à peu près c'est ce qu'on appelle la floraison
cefc-crfp-PRI-GAP-1-302	et après ils ont arraché les vignes pour mettre des arbres
cefc-crfp-PRI-GAP-1-117	ça n'a pas changé enfin pour moi qui suis quand même un pas un vrai vrai professionnel si pour les vrais professionnels c'est un petit peu différent
cefc-crfp-PRI-GAP-1-363	et pour les ovins c'est le Sisteron et
cefc-crfp-PRI-GAP-1-140	il fallait recommencer là avec ce système enfin systémique le qui pénètre dans la sève les produits actifs
cefc-crfp-PRI-GAP-1-96	tombent on laisse aller
cefc-crfp-PRI-GAP-1-349	bon il y a eu quelques expériences de gens qui élevaient
cefc-crfp-PRI-GAP-1-166	la taille elle est toujours manuelle
cefc-crfp-PRI-GAP-1-307	je pense qu'il y aurait pas les marchés pour évacuer des grandes quantités pour vendre des grandes quantités avec la concurrence de d'autres pays quoi qui sont mieux placés géographiquement
cefc-crfp-PRI-GAP-1-218	nous on a bon la chance d'être la cave la plus haute de de France
cefc-crfp-PRI-GAP-1-169	l'épointage c'est toujours avec une faucille
cefc-crfp-PRI-GAP-1-360	il faut pouvoir transformer vendre sur place
cefc-crfp-PRI-GAP-1-275	il y en a de moins en moins
cefc-crfp-PRI-GAP-1-118	mais je trouve que c'
cefc-crfp-PRI-GAP-1-138	à ce moment-là c'était uniquement par contact c'est-à-dire que la pluie le lavait
cefc-crfp-PRI-GAP-1-365	et bé on vous remercie de de toutes ces explications
cefc-crfp-PRI-GAP-1-192	enfin ça c'est pas c'est pas très répandu
cefc-crfp-PRI-GAP-1-13	puis après la est ça devient beaucoup plus clair quoi
cefc-crfp-PRI-GAP-1-2	ça serait intéressant que vous nous disiez un peu
cefc-crfp-PRI-GAP-1-164	ouais sinon il y a rien de pour nous
cefc-crfp-PRI-GAP-1-45	c'est-à-dire ceux qui sont bas qui viennent pas sur les pores de la main
cefc-crfp-PRI-GAP-1-308	et en dehors de la vigne quels seraient les produits qui qui seraient d'avenir
cefc-crfp-PRI-GAP-1-160	mais il y a pas le folklore
cefc-crfp-PRI-GAP-1-12	c'est intéressant parce que bon c'est comme un peu un fouillis
cefc-crfp-PRI-GAP-1-290	je me souviens quand j'étais
cefc-crfp-PRI-GAP-1-101	bon la vigne c'est sûr que elle il y a il elle est plus souvent chez nous du moins
cefc-crfp-PRI-GAP-1-339	la la preuve c'est quand même des des des polémiques au niveau de environnemental pour le la création de nouveaux élevages et tout ça parce que si ça reste local ça peut encore se vendre quoi
cefc-crfp-PRI-GAP-1-44	si vous voulez on on on supprime tous les tous tous les rameaux qui ne sont pas productifs
cefc-crfp-PRI-GAP-1-75	c'est capital là c'est pareil
cefc-crfp-PRI-GAP-1-116	bah c'est au niveau des traitements surtout les progrès par rapport tout le reste
cefc-crfp-PRI-GAP-1-211	quand même porté ses propos parce que même si c'était maladroit peut-être à l'époque mais ça avait permis de reconstituer tous les vignobles maintenant le terme de piquette n'existe plus tous les vins sont bons
cefc-crfp-PRI-GAP-1-91	puis nous on mène le le raisin à la coopérative
cefc-crfp-PRI-GAP-1-350	et qui puis qui commercialisaient la charcuterie
cefc-crfp-PRI-GAP-1-47	c'est c'est le temps toujours qui commande hein
cefc-crfp-PRI-GAP-1-15	et puis après alors la vigne on la laisse là pendant un moment
cefc-crfp-PRI-GAP-1-341	mais il faut pas vouloir copier ce qui se passe ailleurs
cefc-crfp-PRI-GAP-1-303	maintenant bon ils mettent de la vigne
cefc-crfp-PRI-GAP-1-364	la voilà
cefc-crfp-PRI-GAP-1-128	je pense que
cefc-crfp-PRI-GAP-1-309	bé je crois que les produits c'est tous ceux qui peuvent être vendus directement
cefc-crfp-PRI-GAP-1-260	le produit et le le désherbant et le raisin
cefc-crfp-PRI-GAP-1-122	ça évite de retourner la terre
cefc-crfp-PRI-GAP-1-342	sinon c'est c'est la catastrophe
cefc-crfp-PRI-GAP-1-9	on n'est pas pressé
cefc-crfp-PRI-GAP-1-248	enfin c'est c'est sûr que à l'analyse peut-être que les désherbants entrent maintenant c'est encore à prouver d'une part
cefc-crfp-PRI-GAP-1-267	après vous quel est l'avenir de de l'agriculture dans dans l'économie des Hautes-Alpes
cefc-crfp-PRI-GAP-1-327	bien sûr bien sûr
cefc-crfp-PRI-GAP-1-121	si on peut dire un c'est le désherbant c'est-à-dire
cefc-crfp-PRI-GAP-1-298	hum oui c'est ça
cefc-crfp-PRI-GAP-1-199	les les les les fruits bon
cefc-crfp-PRI-GAP-1-314	ceux qui resteront dans quelques années
cefc-crfp-PRI-GAP-1-201	bé c'est-à-dire il y a eu
cefc-crfp-PRI-GAP-1-150	ça pénètre tout les gouttes sont plus petites
cefc-crfp-PRI-GAP-1-67	c'est c'est assez court aussi vers le mois d'août où le raisin c'est
cefc-crfp-PRI-GAP-1-146	non sinon les produits bon c'est le le système de pulvérisation qui est un peu plus perfectionné
cefc-crfp-PRI-GAP-1-272	c'est arrivé tellement bas que ça ne peut que que remonter si
cefc-crfp-PRI-GAP-1-208	quand il y avait une grosse production à l'hectare
cefc-crfp-PRI-GAP-1-206	quand même dit pour une fois la vérité qui avait dit vous faites de la piquette en parlant des mauvais vins des vins
cefc-crfp-PRI-GAP-1-59	et les on coupe quoi pour que ça s'arrête de de pousser
cefc-crfp-PRI-GAP-1-165	il y a rien de très très nouveau hein
cefc-crfp-PRI-GAP-1-193	quoi et alors sur le plan disons commercial bon
cefc-crfp-PRI-GAP-1-1	voilà alors monsieur NNAAMMEE vous vous occupez un peu de vignes là dans les Hautes-Alpes
cefc-crfp-PRI-GAP-1-155	dans les grandes exploitations
cefc-crfp-PRI-GAP-1-125	et deux c'est la les traitements les produits
cefc-crfp-PRI-GAP-1-200	et la vigne a l'air de de d'être quand même une production qui se maintient et qui permet aux agriculteurs au fond de maintenir un peu leur niveau de vie
cefc-crfp-PRI-GAP-1-55	ensuite donc on passe là
cefc-crfp-PRI-GAP-1-238	bé ça ça peut arriver si si le prix s'en ressent si il y a une compensation au niveau de la vente et du prix
cefc-crfp-PRI-GAP-1-333	le les cours du porc
cefc-crfp-PRI-GAP-1-256	mais c'est quand même pas comme des carottes ou des ou des légumes où c'est directement si vous voulez là
cefc-crfp-PRI-GAP-1-87	et puis on arrive aux vendanges vers le mois de fin
cefc-crfp-PRI-GAP-1-237	bon oui c'est pas demain la veille qu'il y aura une culture biologique comme c'est à la mode maintenant de la vigne
cefc-crfp-PRI-GAP-1-106	oui oui oui oui
cefc-crfp-PRI-GAP-1-142	et bon ça permet de d'avoir quatorze jours entre chaque traitement de manière à
cefc-crfp-PRI-GAP-1-132	et ça ça traite de l'intérieur si vous voulez c'est pas uniquement par contact avant nous quand on traitait par contact avec essentiellement le cuivre ou les cuivre et chaux
cefc-crfp-PRI-GAP-1-65	alors là la véraison c'est à partir du le moment
cefc-crfp-PRI-GAP-1-281	non pas les Costières le zut le nom m'échappe
cefc-crfp-PRI-GAP-1-328	eh ça restera au niveau quand même des fruits et légumes des
cefc-crfp-PRI-GAP-1-288	je sais pas on va travailler un peu ça plus à l'ancienne si vous voulez parce que à l'ancienne c'est plus possible hein
cefc-crfp-PRI-GAP-1-32	il y a eu une espèce de fleur qui naît au-dessus de chaque grain quoi qui sont
cefc-crfp-PRI-GAP-1-69	c'est le moment où ça se transforme entre bof
cefc-crfp-PRI-GAP-1-225	bon ça fait partie des vacances de si bon
cefc-crfp-PRI-GAP-1-295	donc si on accepte que ça devienne un peu comme comme ailleurs je pense que ça peut si le climat s'y prête et qu'il y a pas de catastrophe naturelle bon ça peut être viable
cefc-crfp-PRI-GAP-1-123	c'est un progrès si on peut dire ça
cefc-crfp-PRI-GAP-1-80	et puis après bah on attend les vendanges tranquillement hein
cefc-crfp-PRI-GAP-1-98	le moment de l'esthétique de la vigne
cefc-crfp-PRI-GAP-1-167	le bon le ce qui est épamprage c'est-à-dire cet ébourgeonnage des des rameaux non productifs tout ça
cefc-crfp-PRI-GAP-1-191	et on passe avec un broyeur pour broyer cette herbe pour tondre cette herbe
cefc-crfp-PRI-GAP-1-244	ça serait ça serait bien hein
cefc-crfp-PRI-GAP-1-250	donc c'est plus des désherbants
cefc-crfp-PRI-GAP-1-36	il il faut qu'elle se passe très rapidement pour que chaque chaque grain devienne un raisin quoi
cefc-crfp-PRI-GAP-1-144	donc nous bon en montagne on fait moins quand même que dans les pays de plaines mais on faut compter quatre à cinq traitements dans l'année quoi à peu près à peu près
cefc-crfp-PRI-GAP-1-24	c'est une inflorescence qui puis ça reste pendant environ un mois ou un mois et demi
cefc-crfp-PRI-GAP-1-178	on fait de des palissages sur fil de fer au lieu d'être en gobelet avant où
cefc-crfp-PRI-GAP-1-233	c'est il est cultivé de la même façon le raisin est cultivé de la même façon peut-être moins intensivement que
cefc-crfp-PRI-GAP-1-240	mais il faut que ça se discute et qu'il y ait des engagements de pris pour pour cultiver d'une autre manière moins intensivement et tout
cefc-crfp-PRI-GAP-1-161	il y a pas
cefc-crfp-PRI-GAP-1-336	oui mais je crois qu'il faut rester là peut-être au niveau de l'élevage porcin
cefc-crfp-PRI-GAP-1-219	si vous voulez en altitude
cefc-crfp-PRI-GAP-1-74	c'est ça c'est la véraison
cefc-crfp-PRI-GAP-1-148	justement comme c'est systémique on a intérêt à avoir des gouttes de plus en plus petites pour pas qu'il y ait de ruissellement quoi
cefc-crfp-PRI-GAP-1-311	il y a pas de il y a pas de recette miracle le l'essentiel
cefc-crfp-PRI-GAP-1-190	si vous voulez où on enherbe l'intérieur
cefc-crfp-PRI-GAP-1-258	on espère qu'il y a une espèce de filtration qui qui s'opère entre
cefc-crfp-PRI-GAP-1-107	la période feuillue c'est mai juin enfin jusqu'en septembre octobre octobre quoi
cefc-crfp-PRI-GAP-1-261	maintenant je suis pas un expert en en chimie pour savoir si il reste des traces ou non
cefc-crfp-PRI-GAP-1-255	bon y a toujours quelques traces de s produit dans le vin
cefc-crfp-PRI-GAP-1-11	et puis bon c'est c'est on voit ce qu'on a fait quoi
cefc-crfp-PRI-GAP-1-344	je crois que les les porcs bon bé il y a toujours cette tradition quand même de de porcs des Alpes et tout ça
cefc-crfp-PRI-GAP-1-14	il y a plus que les les pores avec deux yeux chacun
cefc-crfp-PRI-GAP-1-170	et on coupe pour nous
cefc-crfp-PRI-GAP-1-68	c'est plus si vous voulez un un fruit vert ça devient sucré
cefc-crfp-PRI-GAP-1-209	et il avait failli se faire se faire tuer parce que les gens étaient vexés
cefc-crfp-PRI-GAP-1-57	la maladie se développe surtout sur les feuilles qui sont nouvelles les feuilles les plus tendres
cefc-crfp-PRI-GAP-1-299	hum du coup NNAAMMEE tout ça je connais des producteurs qui ont abandonné les arbres pour revenir à la vigne
cefc-crfp-PRI-GAP-1-366	et on vous souhaite de continuer votre exploitation euh
cefc-crfp-PRI-GAP-1-104	mais pendant six ou sept mois de l'année on voit que des sarments que des morceaux de bois
cefc-crfp-PRI-GAP-1-348	ah oui de charcuterie
cefc-crfp-PRI-GAP-1-86	quand même hein l'humidité
cefc-crfp-PRI-GAP-1-126	sont beaucoup plus efficaces
cefc-crfp-PRI-GAP-1-187	puis bien que là il y ait aussi des des des nouveaux procédés de de culture où on met de l'herbe au contraire pour euh pour garder l'humidité pour éviter le ravinement pour éviter
cefc-crfp-PRI-GAP-1-127	et finalement on on utilise de moins grandes quantités de produit
cefc-crfp-PRI-GAP-1-358	en montagne dans le Champsaur ou le Queyras encore le lait les fromages mais là de de toute façon c'est il faut aussi transformer pour pouvoir vivre
cefc-crfp-PRI-GAP-1-203	il y a quelques décennies un ministre
cefc-crfp-PRI-GAP-1-185	et puis après c'est du griffonnage et désherbage au milieu pour tenir propre
cefc-crfp-PRI-GAP-1-92	c'est-à-dire qu'il y a pas le souci de la vinification
cefc-crfp-PRI-GAP-1-5	bé la vigne si on prend chronologiquement dans l'année à partir du début du du mois de janvier jusqu'à à la fin de l'année on commence par la taille
cefc-crfp-PRI-GAP-1-133	c'était les produits de base la bouillie bordelaise
cefc-crfp-PRI-GAP-1-297	d'ailleurs certains qui avaient des exploitations d'arbres fruitiers se sont reconvertis vers la vigne
cefc-crfp-PRI-GAP-1-93	c'est après à la coopérative que tout se se fait à la coopérative
cefc-crfp-PRI-GAP-1-112	c'est c'est la nature
cefc-crfp-PRI-GAP-1-338	mais bon moi j'en connais qui des élevages porcins
cefc-crfp-PRI-GAP-1-60	et après bon bé on attend encore c'est c'est toujours
cefc-crfp-PRI-GAP-1-245	mais bon il faut quand même qu'il y ait une compensation au au niveau du prix et que les gens acceptent de payer plus cher mais
cefc-crfp-PRI-GAP-1-64	et puis ensuite il y a l'époque de la véraison
cefc-crfp-PRI-GAP-1-162	c'est sûr c'est le folklore si on peut dire parce que c'est très pénible les vendanges
cefc-crfp-PRI-GAP-1-322	mais enfin il faut que ça s'écoule localement parce que sur au sur le plan concurrentiel ça sera jamais possible quoi avec les petites exploitations les petites surfaces
cefc-crfp-PRI-GAP-1-17	et jusqu'à ce qu'elle elle débourre c'est-à-dire débourrer
cefc-crfp-PRI-GAP-1-56	bon si tout se passe bien toujours pareil on coupe les rameaux pour éviter justement qu'il y ait de nouvelles feuilles qui se risquent d'être
cefc-crfp-PRI-GAP-1-27	et puis les raisins en même temps ça reste
cefc-crfp-PRI-GAP-1-108	après pour le reste on voit des des morceaux de bois
cefc-crfp-PRI-GAP-1-262	enfin le vin est bon quand même donc on verra
cefc-crfp-PRI-GAP-1-354	mais sinon le porc oui l'élevage ovin je bon
cefc-crfp-PRI-GAP-1-367	eh bien merci
cefc-crfp-PRI-GAP-1-319	alors soit bon ils ont des conventions avec les supermarchés locaux soit avec les des stands au bord des routes
cefc-crfp-PRI-GAP-1-214	donc c'est une production un peu moindre de quantité
cefc-crfp-PRI-GAP-1-346	oui oui oui de charcuterie
cefc-crfp-PRI-GAP-1-8	on a trois mois pour le faire
cefc-crfp-PRI-GAP-1-10	bon on y va surtout quand il fait beau temps
cefc-crfp-PRI-GAP-1-177	c'est nouveau de plus en plus
cefc-crfp-PRI-GAP-1-175	quand même dans les vignobles plus modernes il y a des machines qui font
cefc-crfp-PRI-GAP-1-147	il y a des micro-gouttes qui pénètrent mieux
cefc-crfp-PRI-GAP-1-182	eh oui c'est ça
cefc-crfp-PRI-GAP-1-249	et d'autre part les désherbants ont fait aussi beaucoup de progrès quand même ils sont de plus en plus sélectifs
cefc-crfp-PRI-GAP-1-334	se sont effondrés on a vu
cefc-crfp-PRI-BAY-2-149	je je m'en suis passé quoi je suis passé euh à l'ENSET Ecole Normale Supérieure de l'Enseignement Technique où j'ai eu plus tard
cefc-crfp-PRI-BAY-2-195	alors j'avais repris des cours d'espagnol avec lui parce qu'il en donnait à Bayonne
cefc-crfp-PRI-BAY-2-120	on m'a fait redoubler la seconde
cefc-crfp-PRI-BAY-2-158	soixante-dix sur douze cents présentés
cefc-crfp-PRI-BAY-2-61	il est passé dans les PTT parce qu'il il y avait toutes les lignes téléphoniques qui étaient ravagées dans dans l'est
cefc-crfp-PRI-BAY-2-26	et c'étaient des noms païens
cefc-crfp-PRI-BAY-2-121	alors j'avais pris trois ans de retard
cefc-crfp-PRI-BAY-2-173	j'étais pas très aidé sur le plan familial par le le vocabulaire euh parlé
cefc-crfp-PRI-BAY-2-175	ou elle parlait que français
cefc-crfp-PRI-BAY-2-84_1	non non
cefc-crfp-PRI-BAY-2-1	et pourquoi le maire avait refusé
cefc-crfp-PRI-BAY-2-215	bon c'est c'était merveilleux
cefc-crfp-PRI-BAY-2-184	hum hum
cefc-crfp-PRI-BAY-2-167	le vocabulaire très pauvre au départ
cefc-crfp-PRI-BAY-2-25	en fait on s'est aperçu déjà sous la révolution française que ces ces saints étaient de faux saints
cefc-crfp-PRI-BAY-2-6	oui mais il y a en a un qui s'appelle vous vous
cefc-crfp-PRI-BAY-2-232	moi j'avais un anglais très pauvre et minable un espagnol convenable puisque j'en ai fait douze ans
cefc-crfp-PRI-BAY-2-115	il me reste plus grand chose à part le latin d'enfant de choeur que j'ai appris quand j'étais enfant de choeur voilà
cefc-crfp-PRI-BAY-2-193	bon et puis je l'ai retrouvé cinquante ans après ce garçon
cefc-crfp-PRI-BAY-2-140	le latin bon
cefc-crfp-PRI-BAY-2-129	et il y avait dans le fond une espèce de sanglier aux ongles noirs avec les cheveux longs qui sentait mauvais qui était hexa
cefc-crfp-PRI-BAY-2-20	mais on l'a laissé s'inscrire avec ce nom
cefc-crfp-PRI-BAY-2-19	hum hum
cefc-crfp-PRI-BAY-2-96	il y a quelques années comme prof comme jeune prof
cefc-crfp-PRI-BAY-2-117	alors on entrait au lycée avec deux ans de retard
cefc-crfp-PRI-BAY-2-145	mais l'admission à une Ecole Normale Supérieure me me me dispensait de du certificat d'étude littéraire avec latin
cefc-crfp-PRI-BAY-2-110	donc euh ce que nous avons appris comme vocabulaire c'est à l'école primaire avec de très bons instituteurs de très bons professeurs
cefc-crfp-PRI-BAY-2-52	vous comprenez tandis que moi j'ai été élevé de
cefc-crfp-PRI-BAY-2-35	alors vous vous rendez compte non
cefc-crfp-PRI-BAY-2-222	venus du Brésil d'Amérique du Canada des des noirs euh
cefc-crfp-PRI-BAY-2-182	or il y a des chansons que je chantais quand j'avais dix ans pour les fêtes de Bayonne qu'
cefc-crfp-PRI-BAY-2-53	bon il a servi de brouillon pour moi
cefc-crfp-PRI-BAY-2-64	et quand il a été nommé chef de service il est mort en mille neuf cent trente du diabète
cefc-crfp-PRI-BAY-2-17	ça ça Corto Maltese c'est un héros de bande dessinée
cefc-crfp-PRI-BAY-2-15	elle a vu l'autre jour un petit garçon qui s'appelait Corto NNAAMMEE
cefc-crfp-PRI-BAY-2-2	ah parce que il y a des gens qui veulent qui veulent appeler leur leur fille assiette chaise fauteuil
cefc-crfp-PRI-BAY-2-104	c'était une ancienne bergère racleuse de peau de mouton mon grand-père
cefc-crfp-PRI-BAY-2-133	il avait il y avait pas de maîtrise à cette époque
cefc-crfp-PRI-BAY-2-152	nous avons été nommés à Saint-Etienne
cefc-crfp-PRI-BAY-2-93	alors on m'a rattaché à ma maison mère qui était l'Ecole Normale de Lesca
cefc-crfp-PRI-BAY-2-138	voilà après plus tard euh agrégé puis docteur voilà
cefc-crfp-PRI-BAY-2-212	quand à l'Ecole Normale j'ai voulu savoir quand même ce que je chantais
cefc-crfp-PRI-BAY-2-32	mal euh quand il y avait je me le rappelle un
cefc-crfp-PRI-BAY-2-148	mon vocabulaire latin étant très pauvre
cefc-crfp-PRI-BAY-2-231	un un mouvement d'ouverture à toutes je dis pas les langues parce que heureusement que c'étaient des français
cefc-crfp-PRI-BAY-2-170	je savais distinguer le poivre euh du sel
cefc-crfp-PRI-BAY-2-185	prés de la prés de l'Adour
cefc-crfp-PRI-BAY-2-200	les chants euh
cefc-crfp-PRI-BAY-2-169	moi j'allais chercher du poivre parce que j'étais quand même à l'école
cefc-crfp-PRI-BAY-2-28	alors on a fini par être plus laxiste et accepter plus largement
cefc-crfp-PRI-BAY-2-36	c'est c'est ridicule moi
cefc-crfp-PRI-BAY-2-210	mais euh je trouve absurde de de faire parler des gosses en latin de faire parler des gosses euh en basque euh de chanter en basque
cefc-crfp-PRI-BAY-2-216	mais qu'on me le dise qu'on me qu'on qu'on nous le dise
cefc-crfp-PRI-BAY-2-71	il portait les télégrammes
cefc-crfp-PRI-BAY-2-186	à la faconde gasconne charmante et gracieuse cité où respire la liberté voilà
cefc-crfp-PRI-BAY-2-194	puis il il est mort brusquement
cefc-crfp-PRI-BAY-2-111	mais comme ma mère n'avait jamais fait de latin on m'a mis dans une école primaire supérieure
cefc-crfp-PRI-BAY-2-9	non non non vous pouvez rester
cefc-crfp-PRI-BAY-2-11	non vous savez la bande dessinée avec Corto Maltese
cefc-crfp-PRI-BAY-2-58	comme il était sur des skis là vous savez euh skieur alpin mais tout
cefc-crfp-PRI-BAY-2-151	cinq en France des écoles nationales professionnelles
cefc-crfp-PRI-BAY-2-30	mais à l'époque euh à l'époque où euh le enfant ça avait un empire colonial qui était énorme
cefc-crfp-PRI-BAY-2-142	c'est de ne pas pouvoir faire une licence parce que il fallait du latin
cefc-crfp-PRI-BAY-2-48	c'était l'époque où il y avait pas de comment dire de de charges sociales
cefc-crfp-PRI-BAY-2-125	les cubes qui étaient déjà depuis trois ans
cefc-crfp-PRI-BAY-2-206	et puis j'ai fait partie du groupe des Bastalai avec appris le Flamenco et caetera du côté de Barcelone
cefc-crfp-PRI-BAY-2-85	il y a des études spécifiques des études de trois ans ou cinq ans
cefc-crfp-PRI-BAY-2-43	dix-neuf cent vingt-cinq
cefc-crfp-PRI-BAY-2-207	j'ai appris la Sardanne après
cefc-crfp-PRI-BAY-2-181	aux élections ils ont euh entre un et demi et trois pour cent des voix
cefc-crfp-PRI-BAY-2-78	je l'ai fait recevoir à l'examen des commis des P T T puis d'inspecteur des P T T toujours premier
cefc-crfp-PRI-BAY-2-162	et ensuite les Arts et Métiers
cefc-crfp-PRI-BAY-2-168	ma grand-mère qui était bergère et qui confondait les mots me disait le va me chercher des poivres
cefc-crfp-PRI-BAY-2-171	mais non je t'ai demandé des poivres elle me dit elle voulait penser des poireaux
cefc-crfp-PRI-BAY-2-199	dont beaucoup des basques nous ont amené euh la danse
cefc-crfp-PRI-BAY-2-187	ce qu'on chantait en mille neuf cent trente-cinq au moment des premières fêtes de Bayonne
cefc-crfp-PRI-BAY-2-41_2	vous êtes né où ici à Bayonne
cefc-crfp-PRI-BAY-2-54	or j'étais apparemment mieux réussi que que lui on est parti à Pau où mon père euh qui était un un prolétaire comme son père son père
cefc-crfp-PRI-BAY-2-159	oh c'était un massacre de prolétaires
cefc-crfp-PRI-BAY-2-92	et à Mont de Marsan euh il y a eu l'invasion de la zone libre par les allemands
cefc-crfp-PRI-BAY-2-75	lui il est devenu facteur
cefc-crfp-PRI-BAY-2-87	si je peux dire en religion laïque comme s instituteur
cefc-crfp-PRI-BAY-2-31	c'est pas
cefc-crfp-PRI-BAY-2-116	bon puis après là j'ai rattrapé le temps perdu parce que on nous obligeait à faire le certificat d'étude jusqu'à douze ans
cefc-crfp-PRI-BAY-2-128	deux qui étaient là depuis cinq ans pour préparer Normale Sup au Saint-Cloud
cefc-crfp-PRI-BAY-2-24_2	c'est-à-dire d'origine chrétienne
cefc-crfp-PRI-BAY-2-166	voilà mes débuts littéraires
cefc-crfp-PRI-BAY-2-42	je suis né à Bayonne en
cefc-crfp-PRI-BAY-2-221	alors je recevais des gens ici à table comme vous
cefc-crfp-PRI-BAY-2-219	quand je suis revenu professeur ici
cefc-crfp-PRI-BAY-2-67	qui au retour de sa déportation en Allemagne est revenu diabétique
cefc-crfp-PRI-BAY-2-44	et pff je sais pas je suis parti
cefc-crfp-PRI-BAY-2-91	alors on m'a euh on m'a placé au lycée de Mont de Marsan
cefc-crfp-PRI-BAY-2-7	ne ça enregistre pas là non
cefc-crfp-PRI-BAY-2-177	on parlait souvent gascon à la maison
cefc-crfp-PRI-BAY-2-80	oh puis je suis devenu euh instituteur euh après euh pff un concours d'entrée
cefc-crfp-PRI-BAY-2-89	et Pétain a supprimé les Ecoles Normales à ce moment-là
cefc-crfp-PRI-BAY-2-37	oui oui oui oui oui
