clips	text
cefc-coralrom-ffamcv11-94	ça doit bien t'arranger
cefc-coralrom-ffamcv11-68	enfin je sais pas quoi
cefc-coralrom-ffamcv11-437	et elle s'appelle Swing
cefc-coralrom-ffamcv11-428	donc je sais pas où ils ont achetée exactement
cefc-coralrom-ffamcv11-228	peut-être ils vont installer le réseau ouais
cefc-coralrom-ffamcv11-493	non moi ça fait un bail là que je suis pas allée
cefc-coralrom-ffamcv11-71	elle est partie à la douche deux minutes
cefc-coralrom-ffamcv11-195	moi je mets quoi quarante minutes pour aller à Toulon
cefc-coralrom-ffamcv11-27	et ma copine elle avait rancart avec eux d'ailleurs
cefc-coralrom-ffamcv11-177	et en fait après il y a il y a il y a vraiment des petites boutiques sympas
cefc-coralrom-ffamcv11-151	non mais même là ils ont tout à portée de mains
cefc-coralrom-ffamcv11-452	moi elle va chez le garagiste
cefc-coralrom-ffamcv11-78	et euh elle revient deux minutes
cefc-coralrom-ffamcv11-308	quand je repasse la première ou euh je sais pas si c'est les
cefc-coralrom-ffamcv11-567	il me doit ça et caetera
cefc-coralrom-ffamcv11-98	donc elle payait un petit loyer
cefc-coralrom-ffamcv11-563	donc il faudrait que je trouve quelqu'un qui ait des pinces
cefc-coralrom-ffamcv11-32	elle me raconte de ces trucs
cefc-coralrom-ffamcv11-51	mais non mais attends il lui dit des
cefc-coralrom-ffamcv11-482	ça fait la preuve qu'elle s'en occupait vraiment bien
cefc-coralrom-ffamcv11-568	mais en fait parce que je pensais comme il avait une voiture neuve
cefc-coralrom-ffamcv11-434_2	toi aussi tu as vu qui vient de l'étranger
cefc-coralrom-ffamcv11-472	mais comme elle avait entretenu
cefc-coralrom-ffamcv11-146	pourquoi ils ont acheté un appart s'ils en ont un déjà
cefc-coralrom-ffamcv11-88	donc tu vis une vie
cefc-coralrom-ffamcv11-547	enfin elle a elle a implosé
cefc-coralrom-ffamcv11-352	euh en il y a deux ans de ça
cefc-coralrom-ffamcv11-566	c'est c'est sa voiture
cefc-coralrom-ffamcv11-383_2	tu es obligé de la de la passer au marbre en fait
cefc-coralrom-ffamcv11-258	et euh et euh et euh elle est excellente purée attends
cefc-coralrom-ffamcv11-121	là là il héberge ouais parce qu'il a un T deux
cefc-coralrom-ffamcv11-297	ouais non mais c'est te trouvent toujours des trucs
cefc-coralrom-ffamcv11-212	bord de mer comme ça Cannes tout ça c'est pas c'est une ville de vieux
cefc-coralrom-ffamcv11-340	parce que ma copine elle avait cartonné la voiture
cefc-coralrom-ffamcv11-320	check up un petit check up quoi elle marche vachement bien si tu veux
cefc-coralrom-ffamcv11-305	ouais elle fait clac clac
cefc-coralrom-ffamcv11-390	ah ouais donc en principe ils ils font pas le truc
cefc-coralrom-ffamcv11-15	j'ai le le copain de ma copine
cefc-coralrom-ffamcv11-556	elle a elle a eu un sursaut de vie et d'un seul coup
cefc-coralrom-ffamcv11-171	non pas forcément c'est pas
cefc-coralrom-ffamcv11-33	mais euh son mec c'est un top-model enfin
cefc-coralrom-ffamcv11-331	si si j'en ai une si bientôt voiture de collection là
cefc-coralrom-ffamcv11-565	donc j'appelle NNAAMMEE évidemment parce que je me suis dit
cefc-coralrom-ffamcv11-492	parce que si je dois faire les réparations sur ma voiture de suite ça va chiffrer
cefc-coralrom-ffamcv11-125	le dix-huit juillet ouais elle a commencé en mars
cefc-coralrom-ffamcv11-222	et euh c'est vrai qu'on est vachement bien
cefc-coralrom-ffamcv11-172	déjà il y a des très belles boutiques évidemment hors de
cefc-coralrom-ffamcv11-398	c'est une voiture d'exportation
cefc-coralrom-ffamcv11-540	et quand je veux repartir paf ça fait tu vois une petite lumière
cefc-coralrom-ffamcv11-309	je pense que je dois avoir des problèmes au niveau des de la suspension ou d'un amortisseur qui est nase
cefc-coralrom-ffamcv11-8	tu veux peut-être essayer de te prendre ton lundi aussi comme ça
cefc-coralrom-ffamcv11-553	le elle a eu un sursaut de vie
cefc-coralrom-ffamcv11-560	donc je pars je rentre dans Carrefour
cefc-coralrom-ffamcv11-503	il y a maintenant le seul truc
cefc-coralrom-ffamcv11-337	eh ouais elle est de quatre-vingt ouais une polo de quatre-vingt
cefc-coralrom-ffamcv11-391	ils préfèrent la la changer
cefc-coralrom-ffamcv11-257	mais parce que il fait hyper chaud
cefc-coralrom-ffamcv11-206	je les aime hein je les aime beaucoup
cefc-coralrom-ffamcv11-356	justement plus Lucas ne conduisait pas parce qu'il était fatigué
cefc-coralrom-ffamcv11-498	ouais mais c'est un peu dangereux hein
cefc-coralrom-ffamcv11-282	elle part un peu enfin pas la gomme la plaquette de frein
cefc-coralrom-ffamcv11-111	ouais moi je passais en moi
cefc-coralrom-ffamcv11-383_1	ben carrément voilà et elle est
cefc-coralrom-ffamcv11-486_2	donc je garde les factures depuis
cefc-coralrom-ffamcv11-220	donc ça fait un peu la ville dans la campagne
cefc-coralrom-ffamcv11-468	et donc sa mère elle emmenait style tous les quatre mois au garage pour être sûre que tout va bien sa fille
cefc-coralrom-ffamcv11-500	mais elle nickel je veux dire j'ai regardé
cefc-coralrom-ffamcv11-147	parce que ils comptent finir leur jour là-bas euh ils adorent Cannes c'est génial Cannes hein pour les vieux
cefc-coralrom-ffamcv11-29	mais elle les connaît pas elle part avec eux comme ça
cefc-coralrom-ffamcv11-163	enfin ouais l'été à mon avis ça doit bouger pas
cefc-coralrom-ffamcv11-441	il y a marqué Swing et tout euh
cefc-coralrom-ffamcv11-211	mais bon honnêtement ça me enfin je sais pas moi
cefc-coralrom-ffamcv11-215	bien ça te plairait bien Cannes
cefc-coralrom-ffamcv11-191	eh oui c'est la saturation
cefc-coralrom-ffamcv11-454	ben il y a les vidanges il y a les plaquettes de frein quand quand est-ce que tu sais que
cefc-coralrom-ffamcv11-530	ouais tu vas faire les courses à Carrefour
cefc-coralrom-ffamcv11-140	ils ont un appart déjà dans leur immeuble
cefc-coralrom-ffamcv11-278	c'est le disque du frein bloqué
cefc-coralrom-ffamcv11-47	ouais mais ça c'est l'excuse à la con con
cefc-coralrom-ffamcv11-467	et euh et donc sa mère connaissait rien en la à la mécanique
cefc-coralrom-ffamcv11-64	ah ouais et elle elle avait l'air d'être ravie qu'il lui dise ça
cefc-coralrom-ffamcv11-96	mais elle a elle a quoi là-bas un appart
cefc-coralrom-ffamcv11-376	parce que cette voiture vraiment elle est super
cefc-coralrom-ffamcv11-288	si c'est pas nettoyé régulièrement les tambours quand tu fais des des des révisions tout simplement
cefc-coralrom-ffamcv11-70	je t'assure elle est elle est euh
cefc-coralrom-ffamcv11-539	et je roule machin j'arrive à Carrefour
cefc-coralrom-ffamcv11-110	j'avais un copain qui habitait là-bas
cefc-coralrom-ffamcv11-253	tu es à côté tu es à cinq cent mètres même
cefc-coralrom-ffamcv11-360	il y avait trois voies j'étais sur la voie du milieu
cefc-coralrom-ffamcv11-219	on est dans un petit quartier en retrait
cefc-coralrom-ffamcv11-321	bon elle fait un bruit sur l'autoroute
cefc-coralrom-ffamcv11-181	en bas oui tu l'as acheté là-bas
cefc-coralrom-ffamcv11-186	tu mets trois plombes pour faire cent mètre
cefc-coralrom-ffamcv11-134	tu aurais dû me le dire avant parce que moi mes parents ont un appart euh à Cannes
cefc-coralrom-ffamdl28-44	mais j'étais là pour euh faire des démonstrations de tournage par exemple
cefc-coralrom-ffamdl28-241	et euh d'assembler ces plaques et ça donne une forme euh la forme qu'on a décidée de faire
cefc-coralrom-ffamdl28-36	c'est-à-dire sur des marchés de potiers euh ou sur des dans les salons
cefc-coralrom-ffamdl28-383	et qui sont d'une expression enfin qui sont vraiment euh
cefc-coralrom-ffamdl28-300	même si euh on fait si on
cefc-coralrom-ffamdl28-209	et et créent avec ça euh des personnages ou des pièces euh des pièces euh abstraites ou des pièces euh enfin
cefc-coralrom-ffamdl28-70	ça crée des liens euh entre les potiers
cefc-coralrom-ffamdl28-19	dans dans un atelier et à débuter votre carrière
cefc-coralrom-ffamdl28-5	qui est euh le métier de potière ou céramiste
cefc-coralrom-ffamdl28-181	alors qu'on peut on peut justement la céramique aujourd'hui
cefc-coralrom-ffamdl28-227	et vous nous avez parlé de différentes techniques
cefc-coralrom-ffamdl28-381	et euh effectivement on peut parler de de création euh création de l'homme parce que lui donc il travaille au Sénégal avec la terre de son pays la terre qu'il trouve là-bas
cefc-coralrom-ffamdl28-175	qu'on qu'on s'imagine très très vite
cefc-coralrom-ffamdl28-156	euh après il faut euh attendre que ça sèche
cefc-coralrom-ffamdl28-118	et euh ils nous prêtaient euh une salle dans laquelle on pouvait exposer
cefc-coralrom-ffamdl28-131	donc finalement tous les artistes sont solidaires
cefc-coralrom-ffamdl28-337	et après il y a différentes sortes de terres
cefc-coralrom-ffamdl28-2	c'est je m'appelle NNAAMMEE NNAAMMEE
cefc-coralrom-ffamdl28-304	c'est devenu un une matière euh une autre matière
cefc-coralrom-ffamdl28-388	et effectivement c'est un peu ça
cefc-coralrom-ffamdl28-120	mais qui étaient euh des oeuvres personnelles
cefc-coralrom-ffamdl28-43	je j'avais pas un stand pour vendre
cefc-coralrom-ffamdl28-246	si on veut cuire notre pièce euh il faut euh l'ouvrir pour creuser euh pour enlever la terre qu'il y a l'intérieur
cefc-coralrom-ffamdl28-281	et donc tout ça on mélange cette toutes les poudres ensemble
cefc-coralrom-ffamdl28-184	il y en a pas beaucoup qui se battent pour ça
cefc-coralrom-ffamdl28-119	donc là on a présenté nos oeuvres euh tous ensemble dans la même dans la même salle
cefc-coralrom-ffamdl28-13	on peut travailler la terre
cefc-coralrom-ffamdl28-38	et euh donc ce sera euh je pense pas que je vendrai beaucoup euh sur place dans mon atelier
cefc-coralrom-ffamdl28-288	eh ben on met ça au four
cefc-coralrom-ffamdl28-265	euh oui j'ai appris à faire des calculs euh enfin des recherches euh d'émaux en fait l'émail euh
cefc-coralrom-ffamdl28-303	c'~ ça peut pas redevenir les minéraux que c'était avant
cefc-coralrom-ffamdl28-266	je vais vous expliquer ce que c'est
cefc-coralrom-ffamdl28-40	est-ce que vous essayez de euh de faire reconnaître le métier
cefc-coralrom-ffamdl28-149	quoi euh ouais c'est vrai qu'il y a beaucoup de hum d'idées reçues que les gens s'imaginent euh que c'est un métier euh
cefc-coralrom-ffamdl28-80	alors ça de la peinture de la gravure de la sculpture euh du dessin de du théâtre du cinéma et de l'écriture
cefc-coralrom-ffamdl28-328	et de justement que de l'idée euh
cefc-coralrom-ffamdl28-171	et et aussi ils ont une image aussi de de de poterie euh
cefc-coralrom-ffamdl28-109	alors par exemple euh pour la Fête De La Musique l'année dernière c'était un travail collectif
cefc-coralrom-ffamdl28-73	là on s'en fout de de
cefc-coralrom-ffamdl28-263	euh est-ce que vous les connaissez
cefc-coralrom-ffamdl28-249	sinon euh ben après chacun a sa façon de
cefc-coralrom-ffamdl28-112	donc ça c'était un travail commun pendant une semaine euh
cefc-coralrom-ffamdl28-142	que le métier survive et que et que voilà
cefc-coralrom-ffamdl28-157	ensuite il faut tournasser en
cefc-coralrom-ffamdl28-294	euh donc une fois que la pièce est cuite et qu'on a mis l'émail dessus ça va au four ça cuit à treize cents degrés
cefc-coralrom-ffamdl28-172	rustique traditionnelle euh
cefc-coralrom-ffamdl28-83	tous les ateliers qu'il pourrait y avoir
cefc-coralrom-ffamdl28-177	les grès au sel enfin
cefc-coralrom-ffamdl28-55_2	est-ce que les potiers sont solidaires entre eux
cefc-coralrom-ffamdl28-299	c'est une transformation de matière en fait qui est qui est euh irréversible puisque
cefc-coralrom-ffamdl28-301	dès quand on refroidit enfin
cefc-coralrom-ffamdl28-347	ces trois types de terres ils croient que c'est la même chose
cefc-coralrom-ffamdl28-198	euh ben j'aime bien euh pouvoir faire les deux
cefc-coralrom-ffamdl28-57	est-ce que ils cherchent à créer justement à se rencontrer entre eux
cefc-coralrom-ffamdl28-234	mais voilà ensuite il y a euh on peut travailler au colombin aussi
cefc-coralrom-ffamdl28-242	ou alors il y a euh le travail euh dans la masse c'est-à-dire qu'on prend un bloc de terre euh un pain de terre euh euh qui n'a pas de forme enfin qui a une forme euh basique et qu'on et on modèle dedans
cefc-coralrom-ffamdl28-222	donc quand on en vend euh ça rapporte des sous
cefc-coralrom-ffamdl28-320	il faut il faut savoir euh hum surveiller un four enfin diriger un four euh
cefc-coralrom-ffamdl28-41	euh des événements entre potiers oui ben j'ai participé euh à des marchés de potiers
cefc-coralrom-ffamdl28-100	si vous êtes euh généreux
cefc-coralrom-ffamdl28-176	dès qu'on parle de poterie euh
cefc-coralrom-ffamdl28-321	il faut euh comprendre pourquoi euh l'émail ressort vert et pas bleu ou ressort euh euh avec plein de bulles ou tout lisse ou rugueux ou mat ou brillant
cefc-coralrom-ffamdl28-387	enfin ils représentent des Africains de son pays des des des Peuls et des Massaïs et caetera
cefc-coralrom-ffamdl28-195	mais euh comme un comme un métier artistique ou enfin je sais pas comment quel quel mot quel terme utiliser
cefc-coralrom-ffamdl28-390	et ses personnages et
cefc-coralrom-ffamdl28-260	enfin c'est plus le travail de la terre euh
cefc-coralrom-ffamdl28-58	ouais donc euh voilà
cefc-coralrom-ffamdl28-168	et puis euh les gens s'imaginent aussi que c'est
cefc-coralrom-ffamdl28-243	alors là c'est vraiment euh
cefc-coralrom-ffamdl28-125	et avec des projections de diapo
cefc-coralrom-ffamdl28-313	il faut aussi beaucoup de recherches finalement pour arriver euh à maîtriser le le métier
cefc-coralrom-ffamdl28-51	le premier week-end juillet
cefc-coralrom-ffamdl28-215	je peux faire euh des des grosses pièces des grosses jarres ou des ou des gros pots
cefc-coralrom-ffamdl28-173	alors qu'on peut faire euh des milliers d'autres choses euh
cefc-coralrom-ffamdl28-245	la seule chose après c'est que si on si on veut cuire enfin là ça devient technique
cefc-coralrom-ffamdl28-101	et et euh
cefc-coralrom-ffamdl28-54	euh cette manifestation donc je vais l'aider à installer son stand à installer d'autres euh à installer l'exposition à à tout organiser
cefc-coralrom-ffamdl28-187	seulement pas seulement faire euh des poteries euh utilitaires traditionnelles et caetera
cefc-coralrom-ffamdl28-359	après donc
cefc-coralrom-ffamdl28-339	ça c'est trois types de terres qui existent
cefc-coralrom-ffamdl28-322	il faut savoir analyser tout ça
cefc-coralrom-ffamdl28-250	donc il y a le modelage euh le travail à la plaque le colombin le tournage
cefc-coralrom-ffamdl28-309	donc en fait on peut dire que euh ce métier est à la fois très terrien proche de la terre
cefc-coralrom-ffamdl28-378	d'ailleurs euh pff pff
cefc-coralrom-ffamdl28-102	prêts à aider des jeunes euh euh
cefc-coralrom-ffamdl28-372	et et euh et en plus avec un plaisir euh physique je dirais quoi c'est presque le contact avec la terre le toucher le le le de ce que je ressens quoi
cefc-coralrom-ffamdl28-365	dans dans ce métier même
cefc-coralrom-ffamdl28-37	ou euh éventuellement dans des galeries d'art mais enfin ça c'est pas pour tout de suite
cefc-coralrom-ffamdl28-159	c'est-à-dire faire le pied d'un bol par exemple
cefc-coralrom-ffamdl28-62	comme c'est un métier où on où on gagne pas beaucoup de sous
cefc-coralrom-ffamdl28-191	donc de celui qui fait de l'utilitaire euh soit considéré euh pas seulement comme un artisanat euh
cefc-coralrom-ffamdl28-371	vraiment quoi c'est euh euh réaliser quelque chose euh entre mes mains
cefc-coralrom-ffamdl28-160	ensuite il faut euh euh attendre que ça sèche
cefc-coralrom-ffamdl28-291	mais il y a d'autres euh d'autres d'autres terres
cefc-coralrom-ffamdl28-338	il y a de la faïence du grès et de la porcelaine
cefc-coralrom-ffamdl28-341	le grès peut cuire à mille trois cents degrés mille deux cent quatre-vingts
cefc-coralrom-ffamdl28-151	euh par exemple souvent quand on leur dit euh alors comment ça se fabrique la poterie et caetera
cefc-coralrom-ffamdl28-84	et donc là ça fait un an que l'association est créée euh
cefc-coralrom-ffamdl28-123	suspendu par des bambous avec des feuilles mortes par terre
cefc-coralrom-ffamdl28-146	peut-être que vous pourriez euh nous indiquer un peu quelles sont les les idées reçues euh du du commun des mortels ou du premier venu sur ce métier
cefc-coralrom-ffamdl28-230	c'est euh chacun a sa technique ou chacun euh
cefc-coralrom-ffamdl28-298	donc là ça tout ça ça se vitrifie c'est-à-dire que ça devient euh solide comme euh comme du verre ou comme une roche comme euh
cefc-coralrom-ffamdl28-267	c'est euh des minéraux
cefc-coralrom-ffamdl28-124	donc le couloir faisait un un petit un petit parcours
cefc-coralrom-ffamdl28-374	moi ça me fait penser à la création du premier homme
cefc-coralrom-ffamdl28-122	il fallait passer par un couloir en tissu qu'on a fabriqué nous-mêmes euh
cefc-coralrom-ffamdl28-217	avec lesquelles j'ai f avec avec donc avec cette technique j'ai fait euh des pièces euh des pièces uniques des pièces euh artistiques
cefc-coralrom-ffamdl28-357	était devenu complètement euh une flaque euh qui s'est vitrifiée
cefc-coralrom-ffamdl28-63	et où on travaille énormément euh
cefc-coralrom-ffamdl28-364	est-ce qu'il y a quelque chose qui vous plaît particulièrement au-dessus de tout
cefc-coralrom-ffamdl28-67	enfin je veux dire ça ça rassemble
cefc-coralrom-ffamdl28-197	et vous qu'est-ce que vous préférez euh fabriquer finalement euh des pots plats et objets utilitaires ou plutôt euh des objets euh plus figuratifs ou alors plus abstraits
cefc-coralrom-ffamdl28-366	euh ouais ben moi je crois que ce qui m'attire dans ce métier c'est surtout le contact avec la terre
cefc-coralrom-ffamdl28-223	mais on en vend moins souvent
cefc-coralrom-ffamdl28-232	euh donc qui consiste à monter une pièce euh ronde donc euh sur un tour euh
cefc-coralrom-ffamdl28-178	les euh les tasses euh
cefc-coralrom-ffamdl28-255	mais on travaille plus la terre euh elle-même
cefc-coralrom-ffamdl28-318	euh la cuisson euh ben ça s'apprend quoi
cefc-coralrom-ffamdl28-355	et euh c'est devenu euh ben
cefc-coralrom-ffamdl28-310	donc euh concret pur et dur quoi
cefc-coralrom-ffamdl28-12	donc euh c'était une formation professionnelle qui dure un an euh où j'ai appris euh toutes les techniques euh avec lesquelles
cefc-coralrom-ffamdl28-244	euh on sculpte dans la dans la masse quoi dans la terre euh
cefc-coralrom-ffamdl28-99	donc pour l'instant on cherche euh un local euh des sous euh
cefc-coralrom-ffamdl28-306	et euh voilà ben ça ressemble à de à à du verre quoi
cefc-coralrom-ffamdl28-236	c'est-à-dire que c'est des des boudins en fait euh qu'on superpose les uns sur les autres et qui pour donner la forme d'un pot d'un pot ou d'autre chose
cefc-coralrom-ffamdl28-8	j'ai appris à cuire euh
cefc-coralrom-ffamdl28-7	euh voilà alors j'ai fait euh deux ans de formation euh un an euh de stage euh chez des potiers où j'ai appris à tourner
cefc-coralrom-ffamdl28-193	comme un art euh à lui tout seul mais euh enfin qui que ce soit reconnu comme euh
cefc-coralrom-ffamdl28-126	sur euh sur les sur le tissu
cefc-coralrom-ffamdl28-64	enfin c'est un métier difficile quoi où de toute façon les gens ont
cefc-coralrom-ffamdl28-92	euh donc on pour l'instant ce qu'on fait c'est des des des expositions en commun
cefc-coralrom-ffamdl28-327	mais il y a autre chose aussi que je voulais dire euh à propos des différentes terres
cefc-coralrom-ffamdl28-10	enfin toute la fabrication
cefc-coralrom-ffamdl28-56	est-ce que ils vont
cefc-coralrom-ffamdl28-134	mais euh c'est aussi parce que euh parce que euh parce qu'on est des amis
cefc-coralrom-ffamdl28-386	souvent c'est des personnages en action euh en en guerre
cefc-coralrom-ffamdl28-111	donc qui étaient suspendues euh à l'extérieur euh en face de la mairie et dans un petit parc
cefc-coralrom-ffamdl28-145	finalement euh
cefc-coralrom-ffamdl28-311	mais il est aussi euh
cefc-coralrom-ffamdl28-389	il il il a créé euh son peuple quoi
cefc-coralrom-ffamdl28-213	et euh j'aime bien aussi travailler au colombin
cefc-coralrom-ffamdl28-35	euh je pense que j'irai vendre ailleurs
cefc-coralrom-ffamdl28-264	est-ce que c'est vous qui les inventez
cefc-coralrom-ffamdl28-23	et puis euh bé je vais à côté à mi-temps
cefc-coralrom-ffamdl28-75	mais dans d'autres domaines
cefc-coralrom-ffamdl28-258	c'est plus la technique de la terre
cefc-coralrom-ffamdl28-375	ouais bé c'est un peu ça
cefc-coralrom-ffamdl28-231	mais euh ben alors il y a le tournage
cefc-coralrom-ffamdl28-170	dans les années soixante-dix où ça commencé à à devenir euh fréquent de voir des gens qui partaient euh dans le sud euh euh faire de la poterie que c'était facile euh que c'était euh euh
cefc-coralrom-ffamdl28-351	et ça devenir une flaque
cefc-coralrom-ffamdl28-203	mais après euh il y a des tas d'artistes euh de céramistes qui tournent
cefc-coralrom-ffamdl28-85	on travaille ensemble euh pour faire des expositions
cefc-coralrom-ffamdl28-152	on leur dit ben il faut tourner sur un tour de potier euh une pièce
cefc-coralrom-ffamdl28-155	alors que après ben c'est c'est alors que le tournage ne représente qu'une toute partie du travail
cefc-coralrom-ffamdl28-79	qu'on a que j'ai créée avec des amis qui font tous euh de des arts plastiques euh
cefc-coralrom-ffamdl28-6	c'est comme on veut c'est pareil pour moi
cefc-coralrom-ffamdl28-224	et et euh c'est beaucoup de temps passé pour euh une seule pièce
cefc-coralrom-ffamdl28-290	enfin pour le grès parce que moi je travaille le grès
cefc-coralrom-ffamdl28-74	de et est-ce que euh vous avez des liens aussi avec d'autres artistes justement avec des artisans
cefc-coralrom-ffamdl28-148	comme vous l'avez dit qui est un peu en voie de disparition
cefc-coralrom-ffamdl28-297	notre petit mélange de de minéraux euh bien dosés euh avec notre petite formule chimique magique
cefc-coralrom-ffamdl28-262	et sinon à propos des émaux il paraît que leur fabrication consiste euh en de véritables formules magiques
cefc-coralrom-ffamdl28-18	personnellement euh
cefc-coralrom-ffamdl28-164	euh donc le tournage en fait c'est qu'une toute petite partie de du métier
cefc-coralrom-ffamdl28-219	et ça j'aime j' j'aime beaucoup travailler ça aussi
cefc-coralrom-ffamdl28-385	quand ils sont sous nos yeux on a l'impression qu'ils sont là vivants train de respirer euh avec des muscles qui sont en train de bouger euh
cefc-coralrom-ffamdl28-11	et puis ensuite je suis partie un an euh dans une école qui est à Mulhouse qui s'appelle euh La Maison De La Céramique et qui
cefc-coralrom-ffamdl28-190	que ça peut être euh de l'art contemporain que euh et et aussi que le métier de potier
cefc-coralrom-ffamdl28-31	pour les enfants de modelage ou pour adultes
cefc-coralrom-ffamdl28-32	et ou bien des cours de tournage
cefc-coralrom-ffamdl28-98	et aussi euh faire faire euh proposer euh aux jeunes du quartier de venir travailler euh de tel jour à telle heure hum euh le dessin ou la peinture ou quoi et qu'on soit là pour les aider à à à travailler euh dans ce domaine dans les domaines qui leur plaît leur proposer euh d'organiser euh des expositions en fin d'année ou des spectacles ou des trucs comme ça
cefc-coralrom-ffamdl28-143	et c'est quelque chose qu'on retrouve pas dans toutes les dans toutes les autres euh dans tous les autres domaines artistiques voilà
cefc-coralrom-ffamdl28-110	c'est-à-dire qu'on a fait euh plusieurs toiles euh grandes
cefc-coralrom-ffamdl28-137	par exemple où là on est vachement plus solidaires euh
cefc-coralrom-ffamdl28-287	et ensuite euh
cefc-coralrom-ffamdl28-139	on est tous dans la même galère en gros
cefc-coralrom-ffamdl28-283	et ensuite euh on applique
cefc-coralrom-ffamdl28-166	enfin il y a des tas de choses à côté euh
cefc-coralrom-ffamdl28-276	on nous
cefc-coralrom-ffamdl28-104	créatifs ça s'appelle euh La Rosée notre association et euh voilà
cefc-coralrom-ffamdl28-88	on on devait s'occuper des décors
cefc-coralrom-ffamdl28-362	et tout ça c'est de l'argile
cefc-coralrom-ffamdl28-165	il y a aussi pétrir la terre
cefc-coralrom-ffamdl28-27	euh comment comptez-vous euh vous faire euh connaître dans le quartier euh vous commencer à vous faire une clientèle
cefc-coralrom-ffamdl28-4	et euh je me lance euh dans un métier euh pas facile
cefc-coralrom-ffamdl28-9	j'ai appris à faire les émaux
cefc-coralrom-ffamdl28-342	et la porcelaine cuit encore au-dessus à euh au- au-dessus de
cefc-coralrom-ffamdl28-302	ça peut pas redevenir de la poudre quoi c'~
cefc-coralrom-ffamdl28-169	ah ouais la poterie comme
cefc-coralrom-ffamdl28-179	enfin bref c'est pas facile à décrire
cefc-coralrom-ffamdl28-229	ben il y a pas de principales techniques
cefc-coralrom-ffamdl28-285	l'émail sur la pièce
cefc-coralrom-ffamdl28-324	ou aussi la loi du hasard euh qui qui intervient aussi parfois
cefc-coralrom-ffamdl28-199	ce serait euh l'idéal
cefc-coralrom-ffamdl28-210	mais qui ne sont pas utilitaires quoi
cefc-coralrom-ffamdl28-108	ou est-ce que chacun travaille de son côté
cefc-coralrom-ffamdl28-212	et j'aime beaucoup faire ça
cefc-coralrom-ffamdl28-86	donc on organise euh des expositions ou alors des
cefc-coralrom-ffamdl28-47	euh il y a en au mois de juillet à Paris sur la place Saint-Sulpice euh
cefc-coralrom-ffamdl28-132	et euh vous pouvez euh vous faire votre place euh de potière euh dans ce rassemblement d'artistes
cefc-coralrom-ffamdl28-188	mais qu'on peut faire euh toutes sortes de sculptures avec
cefc-coralrom-ffamdl28-167	que les gens ne s'imaginent pas
cefc-coralrom-ffamdl28-214	c'est une autre technique euh que j'aime bien travailler avec laquelle
cefc-coralrom-ffamdl28-68	euh ouais ça permet de rassembler euh
cefc-coralrom-ffamdl28-53	je vais aider euh à installer euh à organiser tout ça euh parce que j'ai une amie potière qui fait partie de l'association qui organise ça
cefc-coralrom-ffamdl28-344	entre treize cent cinquante et quatre cents
cefc-coralrom-ffamdl28-136	je pense que dans le dans le domaine euh euh dans le milieu des galeries euh des euh des des grands peintres des musées caetera c'est pas du tout le la la même relation entre artistes que sur un marché de potiers
cefc-coralrom-ffamdl28-1	bonjour alors voilà je me présente
cefc-coralrom-ffamdl28-286	sur euh la pièce en terre qui est déjà cuite
cefc-coralrom-ffamdl28-76	euh oui oui j'ai euh
cefc-coralrom-ffamdl28-349	et euh ouais je sais plus ce que je voulais dire
cefc-coralrom-ffamdl28-28	euh une clientèle je sais pas si euh si je vais essayer de la faire dans le quartier parce que euh dans le quartier je vais essayer de me faire connaître pour euh pour les cours que je vais donner
cefc-coralrom-ffamdl28-162	ensuite il faut poser l'émail et cuire une deuxième fois sachant que
cefc-coralrom-ffamdl28-115	un tout petit peu de subventions pour euh pour organiser ça
cefc-coralrom-ffamdl28-52	et là bon ben là j'aurai pas de stand euh non plus euh personnel pour vendre mes pièces mais par contre
cefc-coralrom-ffamdl28-274	enfin bref tout ça c'est des minéraux
cefc-coralrom-ffamdl28-211	mais euh donc moi avec le tournage pour l'instant je fais de l'utilitaire euh
cefc-coralrom-ffamdl28-96	où euh où on pourrait travailler nous
cefc-coralrom-ffamdl28-257	mais enfin tout ça c'est c'est pareil
cefc-coralrom-ffamdl28-24	et puis euh l'autre moitié du temps je vais essayer de produire et de et de vendre euh ensuite
cefc-coralrom-ffamdl28-317	il y a aussi euh la cuisson qui est aussi tout un métier euh
cefc-coralrom-ffamdl28-48	je fais ma pub au passage
cefc-coralrom-ffamdl28-295	et là l'émail se vitrifie
cefc-coralrom-ffamdl28-239	comme une pâte à pizza euh
cefc-coralrom-ffamdl28-25	donc donc euh voilà ben euh qu'est-ce que je pourrais dire d'autre
cefc-coralrom-ffamdl28-280	il faudra euh euh euh tant de grammes de kaolin tant de grammes de feldspath tant de grammes de fer tant de grammes de et caetera
cefc-coralrom-ffamdl28-45	ou euh ou bien euh
cefc-coralrom-ffamdl28-87	on a organisé par exemple pour la Fête De La Musique l'année dernière
cefc-coralrom-ffamdl28-279	et euh alors après on une fois qu'on a notre formule avec euh tant de pour euh vingt vingt kilos de de tel émail euh
cefc-coralrom-ffamdl28-163	la cuisson dure euh six heures et euh ensuite six heures de refroidissement
cefc-coralrom-ffamdl28-116	donc là les toiles étaient communes
cefc-coralrom-ffamdl28-113	on on a eu on a eu un local
cefc-coralrom-ffamdl28-346	donc les gens confondent tout le temps
cefc-coralrom-ffamdl28-154	voilà ça c'est la principale étape euh de la création d'une pièce
