clips	text
cefc-fleuron-V_Rint_exo_06_P5-89	c'est c'est vrai que oui elle a bien fait de vous poser cette question parce que
cefc-fleuron-V_Rint_exo_06_P5-56	ah oui non mais c'est normal parce que hein hein vous avez le temps de découvrir
cefc-fleuron-V_Rint_exo_06_P5-98	vous n'avez pas payé de frais de euh hein pour la carte SIUAPS voilà
cefc-fleuron-V_Rint_exo_06_P5-105	non non il y a pas c'est sans rendez-vous
cefc-fleuron-V_Rint_exo_06_P5-13	et on a décidé sur sur certains cours
cefc-fleuron-V_Rint_exo_06_P5-42	et puis moi c'est le document que je vous demande parce que j'en ai besoin pour faire l'enregistrement de vos cours
cefc-fleuron-V_Rint_exo_06_P5-103	à bientôt ça non non non non non non vous venez
cefc-fleuron-V_Rint_exo_06_P5-4	la fiche pédagogique c'est la fiche où on indique les cours qui sont choisis
cefc-fleuron-V_Rint_exo_06_P5-54	pour découvrir un petit peu les on vous laisse le temps hein de découvrir les cours
cefc-fleuron-V_Rint_exo_06_P5-100	bien voilà donc euh c'est tout merci
cefc-fleuron-V_Rint_exo_06_P5-90	les étudiants français
cefc-fleuron-V_Rint_exo_06_P5-71	et j'ai une autre petite question
cefc-fleuron-V_Rint_exo_06_P5-1	à propos de euh la fiche pédagogique c'est ça
cefc-fleuron-V_Rint_exo_06_P5-18	c'est vrai que euh je ne voulais pas vous donner trop de documents au début
cefc-fleuron-V_Rint_exo_06_P5-57	il y a il y a beaucoup de cours qui peuvent vous intéresser
cefc-fleuron-V_Rint_exo_06_P5-11	ça je l'ai pas encore
cefc-fleuron-V_Rint_exo_06_P5-62	et il faut sa signature
cefc-fleuron-V_Rint_exo_06_P5-20	oui je comprends tout à fait
cefc-fleuron-V_Rint_exo_06_P5-88	il faut les payer à part
cefc-fleuron-V_Rint_exo_06_P5-96	mais pour vous c'est c'est vrai que c'est différent
cefc-fleuron-V_Rint_exo_06_P5-16	et elle m'a demandé de venir chercher le la fiche oui
cefc-fleuron-V_Rint_exo_06_P5-59	donc voilà le document euh hein donc elle vous disait
cefc-fleuron-V_Rint_exo_06_P5-97	donc là moi je n'ai pas payé de
cefc-fleuron-V_Rint_exo_06_P5-63	signé signé oui la signature de de NNAAMMEE
cefc-fleuron-V_Rint_exo_06_P5-61	et puis je vais vous rendre ça
cefc-fleuron-V_Rint_exo_06_P5-12	et j'ai parlé à madame NNAAMMEE
cefc-fleuron-V_Rint_exo_06_P5-73	euh je suis allée chercher ma carte SIUAP SIUAPS
cefc-fleuron-V_Rint_exo_06_P5-30	hein elle elle est en train de faire un document pour qui vous aide vous les étudiants erasmus pour choisir vos cours parce que c'est pas facile
cefc-fleuron-V_Rint_exo_06_P5-24	mais maintenant c'est vrai que je peux vous le donner
cefc-fleuron-V_Rint_exo_06_P5-39	oh oui oui elle est vraiment
cefc-fleuron-V_Rint_exo_06_P5-75	oui aujourd'hui mais j'avais pas le certificat de scolarité sur moi
cefc-fleuron-V_Rint_exo_06_P5-17	la fiche oui oui je vais vous la donner
cefc-fleuron-V_Rint_exo_06_P5-19	parce que ça fait beaucoup de documents euh pour vous vous arrivez beaucoup de papiers
cefc-fleuron-V_Rint_exo_06_P5-99	OK alors c'était
cefc-fleuron-V_Rint_exo_06_P5-50	si ce qui m'intéresse
cefc-fleuron-V_Rint_exo_06_P5-49	oui elle m'a dit elle m'a dit de venir euh ou d'aller la première semaine pour voir
cefc-fleuron-V_Rint_exo_06_P5-91	euh ont la possibilité de payer
cefc-fleuron-V_Rint_exo_06_P5-101	mais de rien il faut faire un rendez-vous pour ça
cefc-fleuron-V_Rint_exo_06_P5-79	ah oui euh non il faut dire non non non non oui oui
cefc-fleuron-V_Rint_exo_06_P5-46	pas tout de suite hein c'est moi c'est moi qui enregistre les pas tout de suite hein au mois d'octobre hein
cefc-fleuron-V_Rint_exo_06_P5-77	et ils m'ont demandé si j'ai déjà payé les frais de sport
cefc-fleuron-V_Rint_exo_06_P5-37	oui elle m'a envoyé un plein de emails
cefc-fleuron-V_Rint_exo_06_P5-69	la vôtre aussi et puis c'est tout en fait hein
cefc-fleuron-V_Rint_exo_06_P5-86	oui oui oui oui oui non non non on n'a pas payé les
cefc-fleuron-V_Rint_exo_06_P5-27	vous avez l'ensemble hein des cours à indiquer avec les codes avec le code du cours
cefc-fleuron-V_Rint_exo_06_P5-41	donc euh vous indiquerez bien tous les codes
cefc-fleuron-V_Rint_exo_06_P5-87	oui non non c'est en fait
cefc-fleuron-V_Rint_exo_06_P5-106	OK super merci beaucoup bonne journée
cefc-fleuron-V_Rint_exo_06_P5-32	en plusieurs UFR c'est assez
cefc-fleuron-V_Rint_exo_06_P5-81	OK j'ai dit non
cefc-fleuron-V_Rint_exo_06_P5-40	oui oui vraiment vraiment vraiment
cefc-fleuron-V_Rint_exo_06_P5-55	ouais mais c'est sympa
cefc-fleuron-V_Rint_exo_06_P5-31	il y a beaucoup de cours euh
cefc-fleuron-V_Rint_exo_06_P5-28	NNAAMMEE m'a envoyé un message en me disant qu'elle avait terminé le catalogue des cours
cefc-fleuron-V_Rint_exo_06_P5-47	vous avez encore du temps
cefc-fleuron-V_Rint_exo_06_P5-25	donc je vous donne un modèle
cefc-fleuron-V_Rint_exo_06_P5-3	madame ou la feuille pédagogique
cefc-fleuron-V_Rint_exo_06_P5-82	et la dame a demandé
cefc-fleuron-V_Defle_exo_05_P3-15	donc on est le vingt-et-un zéro neuf
cefc-fleuron-V_Defle_exo_05_P3-30	merci au revoir madame
cefc-fleuron-V_Defle_exo_05_P3-4	donc vous avez une pièce d'identité pour euh
cefc-fleuron-V_Defle_exo_05_P3-18	une petite signature là
cefc-fleuron-V_Defle_exo_05_P3-26	hum je revérifie hein la date de naissance
cefc-fleuron-V_Defle_exo_05_P3-12	ah oui ça c'est votre nom ça
cefc-fleuron-V_Defle_exo_05_P3-3	un diplôme oui
cefc-fleuron-V_Defle_exo_05_P3-27	quatorze onze quatre-vingt-deux
cefc-fleuron-V_Defle_exo_05_P3-23	donc le B2
cefc-fleuron-V_Defle_exo_05_P3-2	voilà bonjour madame euh je voudrais euh retirer diplôme pour un ami oui
cefc-fleuron-V_Defle_exo_05_P3-8	donc c'est pour le B2
cefc-fleuron-V_Defle_exo_05_P3-7	elle a passé le B2 d'accord
cefc-fleuron-V_Defle_exo_05_P3-24	voilà c'est hum
cefc-fleuron-V_Defle_exo_05_P3-14	c'oui est vous ça
cefc-fleuron-V_Defle_exo_05_P3-5	oui c'est diplôme de B2
cefc-fleuron-V_Rint_exo_06_P6-85	et les ECT ne ne comptent pas
cefc-fleuron-V_Rint_exo_06_P6-27	normalement votre université vous donne les cours à peu près hein
cefc-fleuron-V_Rint_exo_06_P6-12	parce que moi j'ai un document qui peut vous aider à faire le choix enfin à écrire clairement oui à écrire
cefc-fleuron-V_Rint_exo_06_P6-62	qui est professeur d'allemand hein qui est également professeur coordinateur erasmus
cefc-fleuron-V_Rint_exo_06_P6-78	c'est un accord entre les deux universités
cefc-fleuron-V_Rint_exo_06_P6-127	donc je termine je vous donne juste hein le l'email de de monsieur NNAAMMEE
cefc-fleuron-V_Rint_exo_06_P6-125	ça c'est vrai que ce serait bien de de reconfirmer avec votre université
cefc-fleuron-V_Rint_exo_06_P6-1	alors rebonjour
cefc-fleuron-V_Rint_exo_06_P6-19	il y a un contrat d'études le learning agreement
cefc-fleuron-V_Rint_exo_06_P6-32	euh j'ai fait le français et espagnol
cefc-fleuron-V_Rint_exo_06_P6-129	je vais indiquer oui à côté allemand
cefc-fleuron-V_Rint_exo_06_P6-132	et puis ils vous aideront à choisir les cours d'espagnol et d'allemand
cefc-fleuron-V_Rint_exo_06_P6-121	moi je veux faire
cefc-fleuron-V_Rint_exo_06_P6-89	parce que c'est vrai certaines certains pays n'ont pas obligatoirement besoin de points ECTS
cefc-fleuron-V_Rint_exo_06_P6-36	NNAAMMEE oui
cefc-fleuron-V_Rint_exo_06_P6-96	pour d'accord d'accord mais vous aurez besoin de passer les examens
cefc-fleuron-V_Rint_exo_06_P6-42_2	donc il y a NNAAMMEE qui peut vous aider
cefc-fleuron-V_Rint_exo_06_P6-73	c'est pas d'ici que
cefc-fleuron-V_Rint_exo_06_P6-123	d'accord très très bien
cefc-fleuron-V_Rint_exo_06_P6-34	alors je vais je vais regarder quel était le le nom de votre coordinateur
cefc-fleuron-V_Rint_exo_06_P6-3	mais je comprends pas exactement qu'
cefc-fleuron-V_Rint_exo_06_P6-105	non parce que non il faut pas aller à l'université vous pouvez travailler en
cefc-fleuron-V_Rint_exo_06_P6-67	oui parce que oui oui oui
cefc-fleuron-V_Rint_exo_06_P6-130	et puis madame NNAAMMEE c'est pour espagnol
cefc-fleuron-V_Rint_exo_06_P6-55	s'appelle A un A deux B un C E S E L V ou quelque chose oui
cefc-fleuron-V_Rint_exo_06_P6-18	et c'est votre université normalement
cefc-fleuron-V_Rint_exo_06_P6-116	votre université oui
cefc-fleuron-V_Rint_exo_06_P6-28	c'est pas exactement euh hein
cefc-fleuron-V_Rint_exo_06_P6-72	mais c'est de mon université c'est pas
cefc-fleuron-V_Rint_exo_06_P6-134	et vous pourrez euh la semaine prochaine commencer les cours
cefc-fleuron-V_Rint_exo_06_P6-39	et par contre espagnol là il pourra pas vous aider oui parce que c'est
cefc-fleuron-V_Rint_exo_06_P6-124	donc vous serez peut-être pas obligée de passer les examens effectivement si vous avez besoin si vous n'avez pas besoin de points ECTS
cefc-fleuron-V_Rint_exo_06_P6-60	je vais vous donner aussi le nom de monsieur NNAAMMEE
cefc-fleuron-V_Rint_exo_06_P6-33	français espagnol
cefc-fleuron-V_Rint_exo_06_P6-91	parce que oui en licence c'est
cefc-fleuron-V_Rint_exo_06_P6-38	c'est lui qui devrait vous aider
cefc-fleuron-V_Rint_exo_06_P6-31	quand même dans quelle discipline vous voulez étudier
cefc-fleuron-V_Rint_exo_06_P6-75	non c'est votre université qui fait le le contrat
cefc-fleuron-V_Rint_exo_06_P6-100	non parce que nous on passe
cefc-fleuron-V_Rint_exo_06_P6-92	ça fait cinq ans que
cefc-fleuron-V_Rint_exo_06_P6-120	mais moi je veux faire
cefc-fleuron-V_Rint_exo_06_P6-83	oui oui je pense que c'est différent Ecosse parce que oui je sais que j'ai besoin de l'agreement
cefc-fleuron-V_Rint_exo_06_P6-135	OK merci
cefc-fleuron-V_Rint_exo_06_P6-131	voilà hum donc vous pourrez les contacter
cefc-fleuron-V_Rint_exo_06_P6-41	mais je veux faire le niveau deux ou
cefc-fleuron-V_Rint_exo_06_P6-128_2	c'est pour l'allemand
cefc-fleuron-V_Rint_exo_06_P6-7	mais il a dit que il faut parler avec
cefc-fleuron-V_Rint_exo_06_P6-63	donc il pourra vous aider vous indiquer trouver le bon cours bien adapté par rapport à votre niveau
cefc-fleuron-V_Rint_exo_06_P6-48	OK elle s'occupe aussi des étudiants erasmus hein
cefc-fleuron-V_Rint_exo_06_P6-84	mais c'est différent parce qu'on a une année pour ceci
cefc-fleuron-V_Rint_exo_06_P6-122	mais c'est pas obligatoire
cefc-fleuron-V_Rint_exo_06_P6-108	il faut être en France
cefc-fleuron-V_Rint_exo_06_P6-51	monsieur NNAAMMEE m'a dit euh un cours euh
cefc-fleuron-V_Rint_exo_06_P6-42_1	quelque chose
cefc-fleuron-V_Rint_exo_06_P6-66	agreement c'est pas avec vous
cefc-fleuron-V_Rint_exo_06_P6-43	je vais vous donner son adresse électronique
cefc-fleuron-V_Rint_exo_06_P6-114	c'est un accord oui
cefc-fleuron-V_Rint_exo_06_P6-113	euh vous êtes restée quelques mois en France à l'université d'accord
cefc-fleuron-V_Rint_exo_06_P6-35_3	je sais que c'est NNAAMMEE
cefc-fleuron-V_Rint_exo_06_P6-53	mais c'est pour un niveau
cefc-fleuron-V_Rint_exo_06_P6-5	ou alors est-ce que vous avez vu votre professeur coordinateur ou
cefc-fleuron-V_Rint_exo_06_P6-24	et puis je ne sais pas
cefc-fleuron-V_Rint_exo_06_P6-112	vous avez validé
cefc-fleuron-V_Rint_exo_06_P6-40	il faudrait voir un professeur d'espagnol
cefc-fleuron-V_Rint_exo_06_P6-15	oui je sais qu'est-ce que je veux faire
cefc-fleuron-V_Rint_exo_06_P6-74	hein qui ils disent en fait les cours qui sont à prendre
cefc-fleuron-V_Rint_exo_06_P6-97	on vous dit passer les examens ou
cefc-fleuron-V_Rint_exo_06_P6-50	aussi je veux faire l'allemand mais est-ce que il y a un cours euh
cefc-fleuron-V_Rint_exo_06_P6-29	vous n'avez pas les codes euh
cefc-fleuron-V_Rint_exo_06_P6-99	non je je crois pas faire
cefc-fleuron-V_Rint_exo_06_P6-102	et ensuite donc a ses points ECTS
cefc-fleuron-V_Rint_exo_06_P6-8	vous en premier vous avez un petit peu parlé des cours que vous alliez choisir
cefc-fleuron-V_Rint_exo_06_P6-111	d'accord donc il y a pas vraiment un système de points ECTS du moment que vous vous êtes en séjour d'études
cefc-fleuron-V_Rint_exo_06_P6-65	et puis il faut parler avec mon université par pour le learning
cefc-fleuron-V_Rint_exo_06_P6-2	je viens inscrire dans les cours
cefc-fleuron-V_Rint_exo_06_P6-56	mais je sais pas si
cefc-fleuron-V_Rint_exo_06_P6-79	puis après vous avez votre nombre de points E C T S pour bien valider hein le nombre de points E C T S et puis ensuite avoir votre diplôme hein sans perturber euh le cursus
cefc-fleuron-V_Rint_exo_06_P6-49	elle est coordinatrice erasmus professeur
cefc-fleuron-V_Rint_exo_06_P6-30	mais vous savez un petit peu
cefc-fleuron-V_Rint_exo_06_P6-14	mais euh c'est pas beaucoup OK
cefc-fleuron-V_Rint_exo_06_P6-94	mais normalement c'est quatre ans et puis le le cinquième an c'est pour ici
cefc-fleuron-V_Rint_exo_06_P6-68	parce que c'est important c'est le document officiel
cefc-fleuron-V_Rint_exo_06_P6-58	alors euh il faudrait en discuter avec un professeur d'allemand
cefc-fleuron-V_Rint_exo_06_P6-20	oui mais j'ai reçu un email qui a dit que le learning agreement n'était pas prêt
cefc-fleuron-V_Rint_exo_06_P6-11	pas du tout
cefc-fleuron-V_Rint_exo_06_P6-16	mais je sais pas si c'est possible combien de cours
cefc-fleuron-V_Rint_exo_06_P6-26	donc là euh c'est vrai que bah
cefc-fleuron-V_Rint_exo_06_P6-101	c'est vrai que l'étudiant hein français passe ses examens
cefc-fleuron-V_Rint_exo_06_P6-37	parce que c'est euh
cefc-fleuron-V_Eras_01_Exo_P2-5	d'accord alors quel est votre problème
cefc-fleuron-V_Eras_01_Exo_P2-182	si ça vous convient
cefc-fleuron-V_Eras_01_Exo_P2-332_1	ah une page d'erreur
cefc-fleuron-V_Eras_01_Exo_P2-44	oui avec l'anglais et un peu d'italien
cefc-fleuron-V_Eras_01_Exo_P2-360	attendez je vais demander de l'aide parce que là euh ça m'étonnerait que est ce que tu sais comment on retrouve des des la présentation de l'emploi du temps machin
cefc-fleuron-V_Eras_01_Exo_P2-382	attends voir dans pédagogie
cefc-fleuron-V_Eras_01_Exo_P2-278	hum mais l'oral est beaucoup points
cefc-fleuron-V_Eras_01_Exo_P2-24	hum hum
cefc-fleuron-V_Eras_01_Exo_P2-274	mh mh oui c'est la même
cefc-fleuron-V_Eras_01_Exo_P2-104	on appelle ça de la version
cefc-fleuron-V_Eras_01_Exo_P2-222	alors les formations ça doit être ça
cefc-fleuron-V_Eras_01_Exo_P2-70	on m'a donné le nom de d'une professeur
cefc-fleuron-V_Eras_01_Exo_P2-420	il faut regarder s fascicule en ligne
cefc-fleuron-V_Eras_01_Exo_P2-139	et pour vous le thème quand vous avez un texte en espagnol vous allez le traduire en français
cefc-fleuron-V_Eras_01_Exo_P2-244	que vous avez vu de la même qui font partie de la même unité en anglais
cefc-fleuron-V_Eras_01_Exo_P2-458	demain je vais regarder à quelle heure
cefc-fleuron-V_Eras_01_Exo_P2-93	mais je ne pense pas que ça soit le plus intéressant pour vous si vous voulez travailler la traduction
cefc-fleuron-V_Eras_01_Exo_P2-320	grammaire euh langue orale
cefc-fleuron-V_Eras_01_Exo_P2-61	non pas Malaga
cefc-fleuron-V_Eras_01_Exo_P2-309_2	c'est vraiment très complexe
cefc-fleuron-V_Eras_01_Exo_P2-317	euh l'italien
cefc-fleuron-V_Eras_01_Exo_P2-352	mes chemins habituels euh
cefc-fleuron-V_Eras_01_Exo_P2-290	commerce international marketing management
cefc-fleuron-V_Eras_01_Exo_P2-215	plus UFR
cefc-fleuron-V_Eras_01_Exo_P2-95	alors dites moi je vous laisse euh
cefc-fleuron-V_Eras_01_Exo_P2-54	OK donc vous entrez en quatrième année
cefc-fleuron-V_Eras_01_Exo_P2-415	parce que là je trouve ça effroyable
cefc-fleuron-V_Eras_01_Exo_P2-433	hum on on peut
cefc-fleuron-V_Eras_01_Exo_P2-65	eh oui hum
cefc-fleuron-V_Eras_01_Exo_P2-343	vous trouvez mais euh je trouve
cefc-fleuron-V_Eras_01_Exo_P2-307	c'est pas là hein
cefc-fleuron-V_Eras_01_Exo_P2-427	oui oui mais c'est la fonction euh anglais
cefc-fleuron-V_Eras_01_Exo_P2-22	vous avez des papiers sur le cours
cefc-fleuron-V_Eras_01_Exo_P2-77	vous m'attendez deux minutes parce que d'habitude j'ai mon ordinateur portable
cefc-fleuron-V_Eras_01_Exo_P2-387_2	un moment
cefc-fleuron-V_Eras_01_Exo_P2-238	pour la grammaire euh
cefc-fleuron-V_Eras_01_Exo_P2-116	quand quand vous partez de votre langue pour le mettre dans une langue étrangère
cefc-fleuron-V_Eras_01_Exo_P2-461	vous vous aider quoi mais je suis vraiment désolée
cefc-fleuron-V_Eras_01_Exo_P2-14	-tation ou interpretariat
cefc-fleuron-V_Eras_01_Exo_P2-236	on va essayer de regarder pour l'anglais qu'est ce que vous avez trouvé comme enseignements pour l'anglais
cefc-fleuron-V_Eras_01_Exo_P2-293_2	ça c'est très intéressant
cefc-fleuron-V_Eras_01_Exo_P2-316	comme comme document
cefc-fleuron-V_Eras_01_Exo_P2-418	alors donc oui il a bien fallu qu'on s'y mette à trois pour trouver hein
cefc-fleuron-V_Eras_01_Exo_P2-11	à à l'université de Nancy
cefc-fleuron-V_Eras_01_Exo_P2-200	hum formation
cefc-fleuron-V_Eras_01_Exo_P2-367	et hum parce que euh
cefc-fleuron-V_Eras_01_Exo_P2-164	et là donc ça veut dire qu'il vous devez prendre l'ensemble de ces cours
cefc-fleuron-V_Eras_01_Exo_P2-148	il y a plusieurs enseignements dans l'unité
cefc-fleuron-V_Eras_01_Exo_P2-436	ils ne sont pas sur le net
cefc-fleuron-V_Eras_01_Exo_P2-450	bon vous savez ce que je vais faire
cefc-fleuron-V_Eras_01_Exo_P2-97	donc là vous avez version
cefc-fleuron-V_Eras_01_Exo_P2-211	il y a un autre filtre
cefc-fleuron-V_Eras_01_Exo_P2-109	mais pour vous ça va être du thème
cefc-fleuron-V_Eras_01_Exo_P2-119	c'est-à-dire vous devez écrire dans la langue étrangère d'accord
cefc-fleuron-V_Eras_01_Exo_P2-410	c'est affolant ça hein
cefc-fleuron-V_Eras_01_Exo_P2-226	non c'est pas ça langues et philosophie
cefc-fleuron-V_Eras_01_Exo_P2-430	licences anglais arabe allemand espagnol
cefc-fleuron-V_Eras_01_Exo_P2-460	si d'ici là j'arrive à trouver de l'aide pour le LEA pour qu'on puisse regarder un peu de quoi
cefc-fleuron-V_Eras_01_Exo_P2-112	hum hum d'
cefc-fleuron-V_Eras_01_Exo_P2-83	hum hum
cefc-fleuron-V_Eras_01_Exo_P2-107	on vous demande euh non pour un français quand il a un texte en espagnol et qu'on lui demande de le passer en en français
cefc-fleuron-V_Eras_01_Exo_P2-403_2	je suis vraiment désolée hein mademoiselle
cefc-fleuron-V_Eras_01_Exo_P2-328	alors ce que vous aviez vu en anglais c'était en troisième année c'est ça
cefc-fleuron-V_Eras_01_Exo_P2-52	troisième année vous avez eu votre licence
cefc-fleuron-V_Eras_01_Exo_P2-259	alors on va essayer de voir sur la maquette
cefc-fleuron-V_Eras_01_Exo_P2-233_2	donc les unités d'enseignement ont des nombres de crédits variables
cefc-fleuron-V_Eras_01_Exo_P2-208	oui mais avant il y a une euh il y a
cefc-fleuron-V_Eras_01_Exo_P2-118	c'est euh c'est du thème
cefc-fleuron-V_Eras_01_Exo_P2-32	vous avez cherché auprès de
cefc-fleuron-V_Eras_01_Exo_P2-12	d'accord vous faites quelles études à l'université de Malaga
cefc-fleuron-V_Eras_01_Exo_P2-98	ça ça peut vous intéresser thème
cefc-fleuron-V_Eras_01_Exo_P2-218	voilà c'était bien c'était ça
cefc-fleuron-V_Eras_01_Exo_P2-281	euh effectivement mais euh vous n'allez pas faire que de l'anglais ce serait dommage
cefc-fleuron-V_Eras_01_Exo_P2-441	on va regarder anglais
cefc-fleuron-V_Eras_01_Exo_P2-85	on va aller à l'UFR des langues
cefc-fleuron-V_Eras_01_Exo_P2-308	il doit y avoir des des informations en ligne
cefc-fleuron-V_Eras_01_Exo_P2-87	et on va voir si on peut vous donner euh des informations d'accord
cefc-fleuron-V_Eras_01_Exo_P2-375	et puis tu vas dans
cefc-fleuron-V_Eras_01_Exo_P2-454	d'accord essayez de regarder euh
cefc-fleuron-V_Eras_01_Exo_P2-419	alors s formation euh c'est pas là
cefc-fleuron-V_Eras_01_Exo_P2-161	un là aussi
cefc-fleuron-V_Eras_01_Exo_P2-175	et et quel est le le total de ces
cefc-fleuron-V_Eras_01_Exo_P2-55	d'accord donc on peut peut-être essayer de voir du coté de la licence euh espagnol anglais
cefc-fleuron-V_Eras_01_Exo_P2-288	vous voyez vous avez une licence
cefc-fleuron-V_Eras_01_Exo_P2-134	et il faudra le traduire en espagnol
cefc-fleuron-V_Eras_01_Exo_P2-315	comme euh
cefc-fleuron-V_Eras_01_Exo_P2-7	et mais je ne trouve pas le les matières
cefc-fleuron-V_Eras_01_Exo_P2-406	et le les étudiants français comment ils font je sais pas comment ils font
cefc-fleuron-V_Eras_01_Exo_P2-292	est-ce que vous faites en traduction à Malaga
cefc-fleuron-V_Eras_01_Exo_P2-213	euh présentation
cefc-fleuron-V_Eras_01_Exo_P2-133	version pour vous ça va être vous allez avoir un texte en français
cefc-fleuron-V_Eras_01_Exo_P2-389	non ça c'est euh c'est les plateformes
cefc-fleuron-V_Eras_01_Exo_P2-71	mais elle m'a dit que qu'elle
cefc-fleuron-V_Eras_01_Exo_P2-370	c'est c'est l'horreur hein
cefc-fleuron-V_Eras_01_Exo_P2-124	c'est de la version puisque quand même vous écrivez dans votre langue c'est clair
cefc-fleuron-V_Eras_01_Exo_P2-444	ce qui vous intéresserait le plus bien sûr vous ç'est le LEA c'est ça
cefc-fleuron-V_Eras_01_Exo_P2-338	une manière de savoir quels sont
cefc-fleuron-V_Eras_01_Exo_P2-393	non ça marche pas
cefc-fleuron-V_Eras_01_Exo_P2-435	c'est pas marqué
cefc-fleuron-V_Eras_01_Exo_P2-456	et essayez de chercher chez vous
cefc-fleuron-V_Eras_01_Exo_P2-73	qu'elle qu'elle ne savait pas
cefc-fleuron-V_Eras_01_Exo_P2-282	non hum non je voudrais faire aussi d'autres
cefc-fleuron-V_Eras_01_Exo_P2-25	non non
cefc-fleuron-V_Eras_01_Exo_P2-235	non ici vous n'avez pas les ECTS pour l'espagnol
cefc-fleuron-V_Eras_01_Exo_P2-408	bah des fois ça existe
cefc-fleuron-V_Eras_01_Exo_P2-455	vous avez vu par où on passe
cefc-fleuron-V_Eras_01_Exo_P2-303	est -ce que je peux voir le les matières ou
cefc-fleuron-V_Eras_01_Exo_P2-357	et ça me donne pas de d'informations
cefc-fleuron-V_Eras_01_Exo_P2-155	vous pouvez me dire le numéro qui est écrit là
cefc-fleuron-V_Eras_01_Exo_P2-84	euh du net donc ce que je vous propose c'est que je vais vous accompagner
cefc-fleuron-V_Eras_01_Exo_P2-276	si je trouve mieux ici
cefc-fleuron-V_Eras_01_Exo_P2-217	hum lettres
cefc-fleuron-V_Eras_01_Exo_P2-99	quelle est la la différence entre version et thème
cefc-fleuron-V_Eras_01_Exo_P2-186	moi je vais regarder combien d'ECTS
cefc-fleuron-V_Eras_01_Exo_P2-396	donc à moins que ce soit dans l'intranet ils sont capables hein d'avoir fait ça
cefc-fleuron-V_Eras_01_Exo_P2-94_2	alors c'est vraiment écrit très petit hein
cefc-fleuron-V_Eras_01_Exo_P2-327	et bien voilà
cefc-fleuron-V_Eras_01_Exo_P2-372	sur nous sciences du langage
cefc-fleuron-V_Eras_01_Exo_P2-15	alors euh effectivement nous n'avons pas de cours de traduction qui s'appelle
cefc-fleuron-V_Eras_01_Exo_P2-452	de temps hum hum
cefc-fleuron-V_Eras_01_Exo_P2-2	est-ce que vous avez besoin
cefc-fleuron-V_Eras_01_Exo_P2-75	bon ben on va essayer de faire quelque chose d'accord
cefc-fleuron-V_Eras_01_Exo_P2-385	c'est pas celui-là non plus
cefc-fleuron-V_Eras_01_Exo_P2-168	c'est c'est l'ensemble des notes de cette unité qui vous donneront un crédit ECTS
cefc-fleuron-V_Eras_01_Exo_P2-206	hum hum il faut euh chercher le mh le campus
cefc-fleuron-V_Eras_01_Exo_P2-311	mais je ne trouve pas les contenus
cefc-fleuron-V_Eras_01_Exo_P2-378	et ah oui d'accord
cefc-fleuron-V_Eras_01_Exo_P2-331	alors licence trois
cefc-fleuron-V_Eras_01_Exo_P2-310	alors je suis bien chez lettres et langues
cefc-fleuron-V_Eras_01_Exo_P2-28	vous n'avez pas trouvé le l'emploi du temps en espagnol dans l'UFR de langues
cefc-fleuron-V_Eras_01_Exo_P2-400	si tu as pas la clé tu peux pas les chercher tout seul
cefc-fleuron-V_Eras_01_Exo_P2-283	bien sûr c'est bien ce que vous c'est ce qui me semblait
cefc-fleuron-V_Eras_01_Exo_P2-194	alors je vais voir si je trouve la maquette
cefc-fleuron-V_Eras_01_Exo_P2-37	français espagnol c'est ça
cefc-fleuron-V_Eras_01_Exo_P2-358	c'est quand même incroyable ça
cefc-fleuron-V_Eras_01_Exo_P2-434	pas LEA
cefc-fleuron-V_Eras_01_Exo_P2-384	hum c'est pas celui-là
cefc-fleuron-V_Eras_01_Exo_P2-66	non parce que euh
cefc-fleuron-V_Eras_01_Exo_P2-23	oui hum hum
cefc-fleuron-V_Eras_01_Exo_P2-34	pas vous n'avez rien trouvé non
cefc-fleuron-V_Eras_01_Exo_P2-312	qu'est-ce que vous avez d'autre
cefc-fleuron-V_Eras_01_Exo_P2-306	hum hum hum alors donc là visiblement type de diplôme c'est ça non
cefc-fleuron-V_Eras_01_Exo_P2-417	voilà on va y arriver mademoiselle avec toutes mes excuses
cefc-fleuron-V_Eras_01_Exo_P2-225	non c'est sciences humaines
cefc-fleuron-V_Eras_01_Exo_P2-273	il y a énormément de cours là
cefc-fleuron-V_Eras_01_Exo_P2-398_1	s s emploi s étudiant scolarité s diplôme
cefc-fleuron-V_Eras_01_Exo_P2-190	alors nous sommes dans la licence
cefc-fleuron-V_Eras_01_Exo_P2-335	j'arrive toujours pas à trouver les programmes
cefc-fleuron-V_Eras_01_Exo_P2-219	donc c'est pas formation c'est présentation
cefc-fleuron-V_Eras_01_Exo_P2-443	alors et puis on va regarder combien de en fait
cefc-fleuron-V_Eras_01_Exo_P2-176	alors je vais essayer de regarder sur la maquette euh combien de combien d'ECTS
cefc-fleuron-V_Eras_01_Exo_P2-142	c'est l'inverse pour un étudiant français
cefc-fleuron-V_Eras_01_Exo_P2-60	on ne vous a rien communiqué d'est-ce que vous connaissez le nom de la responsable erasmus qui s'occupe de vous
cefc-fleuron-V_Eras_01_Exo_P2-1	donc dites-moi de quoi
cefc-fleuron-V_Eras_01_Exo_P2-224	donc ici langues et philologie je suppose
cefc-fleuron-V_Eras_01_Exo_P2-17	mais on doit avoir
