clips	text
cefc-clapi-jeux_video_foot_Lyon-1547_1	je crois
cefc-clapi-jeux_video_foot_Lyon-1224	ah il termine dans combien de temps là euh
cefc-clapi-jeux_video_foot_Lyon-1063	c'est quoi
cefc-clapi-jeux_video_foot_Lyon-2033	foutre la mort les cartons là
cefc-clapi-jeux_video_foot_Lyon-1034	oh c'est bien R un pour accélérer
cefc-clapi-jeux_video_foot_Lyon-284	et le but
cefc-clapi-jeux_video_foot_Lyon-1204	ah putain quel
cefc-clapi-jeux_video_foot_Lyon-1252	ah barre toi
cefc-clapi-jeux_video_foot_Lyon-833	c'est que
cefc-clapi-jeux_video_foot_Lyon-684	allez NNAAMMEE
cefc-clapi-jeux_video_foot_Lyon-1185	jul une frappe de guerrier
cefc-clapi-jeux_video_foot_Lyon-1744	bien sûr que si
cefc-clapi-jeux_video_foot_Lyon-1846	qu'est-ce qu'il fait là
cefc-clapi-jeux_video_foot_Lyon-1621	rattrape NNAAMMEE
cefc-clapi-jeux_video_foot_Lyon-1108	ouais voilà
cefc-clapi-jeux_video_foot_Lyon-785	oh putain
cefc-clapi-jeux_video_foot_Lyon-2001	mais merde
cefc-clapi-jeux_video_foot_Lyon-841	je reviens
cefc-clapi-jeux_video_foot_Lyon-1870	c'est où les tours
cefc-clapi-jeux_video_foot_Lyon-338	à la mort
cefc-clapi-jeux_video_foot_Lyon-1409	voilà NNAAMMEE
cefc-clapi-jeux_video_foot_Lyon-746	ah la la
cefc-clapi-jeux_video_foot_Lyon-552	jul prend la Suisse
cefc-clapi-jeux_video_foot_Lyon-942	il aime bien rentrer dans l'axe Ronaldinho
cefc-clapi-jeux_video_foot_Lyon-789	joue normalement
cefc-clapi-jeux_video_foot_Lyon-1550	menu principal
cefc-clapi-jeux_video_foot_Lyon-375	on essaye de perdre du temps là
cefc-clapi-jeux_video_foot_Lyon-1548	oh j'ai un carton
cefc-clapi-jeux_video_foot_Lyon-542	il sait très bien oh
cefc-clapi-jeux_video_foot_Lyon-56	la gagne
cefc-clapi-jeux_video_foot_Lyon-865_2	je l'aime bien Ronaldinho
cefc-clapi-jeux_video_foot_Lyon-1434	comment tu pilotes et tout
cefc-clapi-jeux_video_foot_Lyon-1289	il se réveille
cefc-clapi-jeux_video_foot_Lyon-839	ça veut dire j'ai plus d'attaquants
cefc-clapi-jeux_video_foot_Lyon-201	c'est ça
cefc-clapi-jeux_video_foot_Lyon-1029	ils disent dix minutes
cefc-clapi-jeux_video_foot_Lyon-743	tu as
cefc-clapi-jeux_video_foot_Lyon-186	je suis super serein
cefc-clapi-jeux_video_foot_Lyon-334	ouais ça va ça va casser de la gueule là
cefc-clapi-jeux_video_foot_Lyon-2005	on est collé tous
cefc-clapi-jeux_video_foot_Lyon-1058	ouais ce week end j'ai un plan moi
cefc-clapi-jeux_video_foot_Lyon-1382	mais non
cefc-clapi-jeux_video_foot_Lyon-1718	je suis dans un tunnel
cefc-clapi-jeux_video_foot_Lyon-1131	en plus la meuf
cefc-clapi-jeux_video_foot_Lyon-1056	oh NNAAMMEE
cefc-clapi-jeux_video_foot_Lyon-1818	tu me déconcentres
cefc-clapi-jeux_video_foot_Lyon-1275	c'est quoi
cefc-clapi-jeux_video_foot_Lyon-2010	trop court
cefc-clapi-jeux_video_foot_Lyon-1927	tu es en haut
cefc-clapi-jeux_video_foot_Lyon-1575	pas pour longtemps
cefc-clapi-jeux_video_foot_Lyon-204	on fait monter le bloc
cefc-clapi-jeux_video_foot_Lyon-225	t'inquiètes pas
cefc-clapi-jeux_video_foot_Lyon-1853	il est nul
cefc-clapi-jeux_video_foot_Lyon-557	oh punaise
cefc-clapi-jeux_video_foot_Lyon-306	tu connais les centres à ras terre
cefc-clapi-jeux_video_foot_Lyon-904	il a cru
cefc-clapi-jeux_video_foot_Lyon-543	bien joué hein
cefc-clapi-jeux_video_foot_Lyon-624	j'ai même pas envie de marquer
cefc-clapi-jeux_video_foot_Lyon-1433	l'important c'est la course
cefc-clapi-jeux_video_foot_Lyon-867	je lui
cefc-clapi-jeux_video_foot_Lyon-1686	pourquoi lui il se barre pas
cefc-clapi-jeux_video_foot_Lyon-1247	regarde ses oreilles là
cefc-clapi-jeux_video_foot_Lyon-1690	non tu es juste là
cefc-clapi-jeux_video_foot_Lyon-1727	non non
cefc-clapi-jeux_video_foot_Lyon-1114	c'est une soirée tecktonic demain au loft
cefc-clapi-jeux_video_foot_Lyon-1830	putain je vois rien
cefc-clapi-jeux_video_foot_Lyon-809	allez NNAAMMEE
cefc-clapi-jeux_video_foot_Lyon-1923	je suis en bas moi
cefc-clapi-jeux_video_foot_Lyon-1676	je suis troisième là
cefc-clapi-jeux_video_foot_Lyon-719	NNAAMMEE tu la
cefc-clapi-jeux_video_foot_Lyon-267	oh putain
cefc-clapi-jeux_video_foot_Lyon-1997	mais non
cefc-clapi-jeux_video_foot_Lyon-1630	oh je vois rien
cefc-clapi-jeux_video_foot_Lyon-740	ah c'est de l'autre côté
cefc-clapi-jeux_video_foot_Lyon-226	oh putain
cefc-clapi-jeux_video_foot_Lyon-614	oh putain
cefc-clapi-jeux_video_foot_Lyon-481	ta gueule
cefc-clapi-jeux_video_foot_Lyon-1607	mais tu es pas loin
cefc-clapi-jeux_video_foot_Lyon-1497	c'est quoi ce vieux quatre quatre qu'on a là
cefc-clapi-jeux_video_foot_Lyon-489	ta gueule
cefc-clapi-jeux_video_foot_Lyon-1297	peut-être parce que tu as pris des cartons hein
cefc-clapi-jeux_video_foot_Lyon-1500	vas-y là
cefc-clapi-jeux_video_foot_Lyon-666	il a marqué
cefc-clapi-jeux_video_foot_Lyon-875	c'est crois pas que tu me mets la trique hein
cefc-clapi-jeux_video_foot_Lyon-424_2	il est où Ruben
cefc-clapi-jeux_video_foot_Lyon-1474	c'est où les bosses
cefc-clapi-jeux_video_foot_Lyon-166	oh j'en ai marre
cefc-clapi-jeux_video_foot_Lyon-1887	un tour j'accepte
cefc-clapi-jeux_video_foot_Lyon-1400	toi tu joues avec le joystick
cefc-clapi-jeux_video_foot_Lyon-1506	ouais c'est avec le booste
cefc-clapi-jeux_video_foot_Lyon-1659	il y a deux tours
cefc-clapi-jeux_video_foot_Lyon-203	on fait
cefc-clapi-jeux_video_foot_Lyon-1106	ouais après on peut se rejoindre à l'hôtel de ville
cefc-clapi-jeux_video_foot_Lyon-492	pète sa mère
cefc-clapi-jeux_video_foot_Lyon-31	toi tu as pris euh Angleterre NNAAMMEE
cefc-clapi-jeux_video_foot_Lyon-333	ouais ouais
cefc-clapi-jeux_video_foot_Lyon-2053	mais ils sont là-bas
cefc-clapi-jeux_video_foot_Lyon-597	oh vas-y
cefc-clapi-jeux_video_foot_Lyon-591	arrachez vous
cefc-clapi-jeux_video_foot_Lyon-691	oh NNAAMMEE il a taclé un quart d'heure après
cefc-clapi-jeux_video_foot_Lyon-1711	je me sens roulé là
cefc-clapi-jeux_video_foot_Lyon-565	même quand il joue il tremble
cefc-clapi-jeux_video_foot_Lyon-261	c'est pas souvent
cefc-clapi-jeux_video_foot_Lyon-1209	moi je défonce tout le monde au rugby
cefc-clapi-jeux_video_foot_Lyon-1277	ma raison de vivre
cefc-clapi-jeux_video_foot_Lyon-962	t'es con NNAAMMEE quand même
cefc-clapi-jeux_video_foot_Lyon-1171	jul faut sur quoi
cefc-clapi-jeux_video_foot_Lyon-2079	juste au ras de la ligne là
cefc-clapi-jeux_video_foot_Lyon-85	je suis trop fort
cefc-clapi-jeux_video_foot_Lyon-1565	oh il y a pas que nous deux
cefc-clapi-jeux_video_foot_Lyon-408	mais c'est pas maintenant aussi
cefc-clapi-jeux_video_foot_Lyon-388	oh c'est une agression là
cefc-clapi-jeux_video_foot_Lyon-955	tom jul tiens vas-y
cefc-clapi-jeux_video_foot_Lyon-2059	ouais il fout la mort
cefc-clapi-jeux_video_foot_Lyon-197	je lui ai mis une patate de forrain
cefc-clapi-jeux_video_foot_Lyon-435	oh putain
cefc-clapi-jeux_video_foot_Lyon-269	ça se lance à l'abordage
cefc-clapi-jeux_video_foot_Lyon-1486_1	faut que
cefc-clapi-jeux_video_foot_Lyon-1435	jul c'est pourri ça
cefc-clapi-jeux_video_foot_Lyon-1967	oh j'allais tellement vite que
cefc-clapi-jeux_video_foot_Lyon-102	on des choses
cefc-clapi-jeux_video_foot_Lyon-1311	qui c'est qui joue contre moi la course
cefc-clapi-jeux_video_foot_Lyon-1036	oh la la
cefc-clapi-jeux_video_foot_Lyon-1693	oh il fait peur quand il pilote NNAAMMEE
cefc-clapi-jeux_video_foot_Lyon-1829	ah là il y a moyen
cefc-clapi-jeux_video_foot_Lyon-2009	ah putain
cefc-clapi-jeux_video_foot_Lyon-136	non non non non non
cefc-clapi-jeux_video_foot_Lyon-1459	dix trucs trucs comme ça
cefc-clapi-jeux_video_foot_Lyon-1259	ouh ouh ouh ouh staying alive
cefc-clapi-jeux_video_foot_Lyon-90	c'est pas interdit
cefc-clapi-jeux_video_foot_Lyon-759	tom ah cette loque
cefc-clapi-jeux_video_foot_Lyon-1551	ça y est
cefc-clapi-jeux_video_foot_Lyon-1505	maintenez la touche R un hum
cefc-clapi-jeux_video_foot_Lyon-1930	tu étais assis où NNAAMMEE tout à l'heure
cefc-clapi-jeux_video_foot_Lyon-1388	et là faut que je fasse quoi
cefc-clapi-jeux_video_foot_Lyon-264	bien joué
cefc-clapi-jeux_video_foot_Lyon-2045	un sale tour
cefc-clapi-jeux_video_foot_Lyon-551	je prends l'Olympiakos
cefc-clapi-jeux_video_foot_Lyon-356	ah c'est bon
cefc-clapi-jeux_video_foot_Lyon-44	euh nan
cefc-clapi-jeux_video_foot_Lyon-1511	mais non
cefc-clapi-jeux_video_foot_Lyon-731	vas -y
cefc-clapi-jeux_video_foot_Lyon-1377	mais pourquoi tu mets pas en mode arcade
cefc-clapi-jeux_video_foot_Lyon-652	il y a pas faute
cefc-clapi-jeux_video_foot_Lyon-1455	aïe aïe
cefc-clapi-jeux_video_foot_Lyon-989	tu sais même pas les joueurs
cefc-clapi-jeux_video_foot_Lyon-1935	c'est mon jeu euh
cefc-clapi-jeux_video_foot_Lyon-1028	je sais pas
cefc-clapi-jeux_video_foot_Lyon-234	vu qu'il s'est battu avec
cefc-clapi-jeux_video_foot_Lyon-538	il-te-plait vas-y
cefc-clapi-jeux_video_foot_Lyon-1838	je l'ai même pas vu
cefc-clapi-jeux_video_foot_Lyon-1481	tu es le bronze
cefc-clapi-jeux_video_foot_Lyon-1828	et NNAAMMEE où il est
cefc-clapi-jeux_video_foot_Lyon-582	c'est le dernier truc là
cefc-clapi-jeux_video_foot_Lyon-48	mais si vous jouez pas avec
cefc-clapi-jeux_video_foot_Lyon-758	ah putain
cefc-clapi-jeux_video_foot_Lyon-855	tu es impressionnant hein
cefc-clapi-jeux_video_foot_Lyon-1002	mais NNAAMMEE il a pris Manchester City
cefc-clapi-jeux_video_foot_Lyon-619	il commence
cefc-clapi-jeux_video_foot_Lyon-1219	quatre buts
cefc-clapi-jeux_video_foot_Lyon-490	tom jul ah
cefc-clapi-jeux_video_foot_Lyon-1117	elle me fait rire
cefc-clapi-jeux_video_foot_Lyon-1212	ça fait du corps à corps et tout hein
cefc-clapi-jeux_video_foot_Lyon-923	putain de sa race
cefc-clapi-jeux_video_foot_Lyon-1983	mais tu m'as doublé enculé
cefc-clapi-jeux_video_foot_Lyon-902	je t'ai taclé
cefc-clapi-jeux_video_foot_Lyon-668	il fait l'ancien
cefc-clapi-jeux_video_foot_Lyon-629	voilà ce qui se passe dans la tête de NNAAMMEE
cefc-clapi-jeux_video_foot_Lyon-1587	moi je suis quatrième moi
cefc-clapi-jeux_video_foot_Lyon-1990	tu as eu de la chatte
cefc-clapi-jeux_video_foot_Lyon-1492	qu'est-ce que tu fais
cefc-clapi-jeux_video_foot_Lyon-533	fais voir si on joue au
cefc-clapi-jeux_video_foot_Lyon-946	jul sale fou
cefc-clapi-jeux_video_foot_Lyon-665	ça y est
cefc-clapi-jeux_video_foot_Lyon-1487	c'est quoi le nès
cefc-clapi-jeux_video_foot_Lyon-273	hum hum hum hum hum hum
cefc-clapi-jeux_video_foot_Lyon-1943	putain j'ai pris la la route la plus longue
cefc-clapi-jeux_video_foot_Lyon-1982	rien que ça crash hein
cefc-clapi-jeux_video_foot_Lyon-1749	tu as gagné
cefc-clapi-jeux_video_foot_Lyon-1922	en plus c'est les plus puissantes qu'on a pris
cefc-clapi-jeux_video_foot_Lyon-970	il reste cinq minutes
cefc-clapi-jeux_video_foot_Lyon-1570	oh il est parti en bas
cefc-clapi-jeux_video_foot_Lyon-357	ah putain
cefc-clapi-jeux_video_foot_Lyon-174	oh putain
cefc-clapi-jeux_video_foot_Lyon-853_3	voit que c'est un chinois
cefc-clapi-jeux_video_foot_Lyon-1159	c'est pas
cefc-clapi-jeux_video_foot_Lyon-1902	première place
cefc-clapi-jeux_video_foot_Lyon-1272	ah il est
cefc-clapi-jeux_video_foot_Lyon-252	ah poteau
cefc-clapi-jeux_video_foot_Lyon-138	ah ouais
cefc-clapi-jeux_video_foot_Lyon-1987	oh NNAAMMEE quatrième hein
cefc-clapi-jeux_video_foot_Lyon-148	et hop là il est parti dans la profondeur
cefc-clapi-jeux_video_foot_Lyon-929	ben il fait il fait le match
cefc-clapi-jeux_video_foot_Lyon-871	il a mis le pied sur le ballon NNAAMMEE
cefc-clapi-jeux_video_foot_Lyon-1785	fais attention
cefc-clapi-jeux_video_foot_Lyon-51	on va mettre le son du jeu
cefc-clapi-jeux_video_foot_Lyon-1426	je l'ai pas vue
cefc-clapi-jeux_video_foot_Lyon-1597	mets le booste
cefc-clapi-jeux_video_foot_Lyon-45	euh vous voulez qu'on mette euh le son
cefc-clapi-jeux_video_foot_Lyon-837	c'est bon
cefc-clapi-jeux_video_foot_Lyon-371	à moi
cefc-clapi-jeux_video_foot_Lyon-272	putain j'ai la mort
cefc-clapi-jeux_video_foot_Lyon-1018	samedi soir tu vas faire quoi NNAAMMEE
cefc-clapi-jeux_video_foot_Lyon-106	vas -y là
cefc-clapi-jeux_video_foot_Lyon-1136	deux zéro
cefc-clapi-jeux_video_foot_Lyon-120	c'était qu'un joueur hein oh putain
cefc-clapi-jeux_video_foot_Lyon-329	oh j'ai la mort
cefc-clapi-jeux_video_foot_Lyon-339	à la mort
cefc-clapi-jeux_video_foot_Lyon-2089	ah non
cefc-clapi-jeux_video_foot_Lyon-162	il saute
cefc-clapi-jeux_video_foot_Lyon-876	c'est qu'un match
cefc-clapi-jeux_video_foot_Lyon-687	oh c'est un chinois
cefc-clapi-jeux_video_foot_Lyon-716	et la balle elle est pour qui là
cefc-clapi-jeux_video_foot_Lyon-104	on on tente des choses
cefc-clapi-jeux_video_foot_Lyon-1580	oh j'ai
cefc-clapi-jeux_video_foot_Lyon-398	putain de ta race
cefc-clapi-jeux_video_foot_Lyon-513	il saute en l'air
cefc-clapi-jeux_video_foot_Lyon-812	bien joué
cefc-clapi-jeux_video_foot_Lyon-976	mais à six zéro tu as tu as plus le goût après
cefc-clapi-jeux_video_foot_Lyon-442	mais nan
cefc-clapi-jeux_video_foot_Lyon-1405	mets start
cefc-clapi-jeux_video_foot_Lyon-1857	servent à rien
cefc-clapi-jeux_video_foot_Lyon-1083	il a marqué
cefc-clapi-jeux_video_foot_Lyon-1994	sauf un il est
cefc-clapi-jeux_video_foot_Lyon-1164	il pavasse pas
cefc-clapi-jeux_video_foot_Lyon-1246	eh non
cefc-clapi-jeux_video_foot_Lyon-210	ta gueule
cefc-clapi-jeux_video_foot_Lyon-573	c'est pas
cefc-clapi-jeux_video_foot_Lyon-1283	jul il est comme ça
cefc-clapi-jeux_video_foot_Lyon-631	il est au bout là NNAAMMEE
cefc-clapi-jeux_video_foot_Lyon-1899	il a le booste
cefc-clapi-jeux_video_foot_Lyon-1812	mais moi je suis arrivée premier
cefc-clapi-jeux_video_foot_Lyon-518	bon allez
cefc-clapi-jeux_video_foot_Lyon-1578	à cause de toi je me suis fais doubler là
cefc-clapi-jeux_video_foot_Lyon-1452	c'est quoi pour freiner
cefc-clapi-jeux_video_foot_Lyon-1642	vas-y NNAAMMEE
cefc-clapi-jeux_video_foot_Lyon-700	jul ah mince
cefc-clapi-jeux_video_foot_Lyon-1816	pourquoi tu parles
cefc-clapi-jeux_video_foot_Lyon-1957	hi hi
cefc-clapi-jeux_video_foot_Lyon-1226	ah il termine dans combien de temps là le le jeu
cefc-clapi-jeux_video_foot_Lyon-1070	ouh la la la la la la
cefc-clapi-jeux_video_foot_Lyon-14	là non
cefc-clapi-jeux_video_foot_Lyon-1192	jul bah ça a rien à voir
cefc-clapi-jeux_video_foot_Lyon-127	nan de l'autre côté
cefc-clapi-jeux_video_foot_Lyon-2058	il est juste devant toi le premier
cefc-clapi-jeux_video_foot_Lyon-757	oh elle est trop bien
cefc-clapi-jeux_video_foot_Lyon-352	il est
cefc-clapi-jeux_video_foot_Lyon-476	alors là
cefc-clapi-jeux_video_foot_Lyon-1025	il dure combien de temps le match
cefc-clapi-jeux_video_foot_Lyon-1961	oh je suis premier bien NNAAMMEE
cefc-clapi-jeux_video_foot_Lyon-406	oh putain
cefc-clapi-aperitif_glasgow-1885	failli se prendre les pieds
cefc-clapi-aperitif_glasgow-1535	ah oui ben donc j'ai passé dix jours
cefc-clapi-aperitif_glasgow-666	et après tu reviens deux heures
cefc-clapi-aperitif_glasgow-1446	euh oui donc mes cours de maths euh pf
cefc-clapi-aperitif_glasgow-1325	beaucoup plus euh bon
cefc-clapi-aperitif_glasgow-1400	ben ouais attends
cefc-clapi-aperitif_glasgow-627	et il y avait elles étaient enfin elles étaient bien les photos
cefc-clapi-aperitif_glasgow-927	donc euh j'y avais pensé aussi mais
cefc-clapi-aperitif_glasgow-1534	quand je suis avec
cefc-clapi-aperitif_glasgow-918	mais c'est on a déliré aussi
cefc-clapi-aperitif_glasgow-702	et euh et là on a croisé euh en place en face de de la place euh
cefc-clapi-aperitif_glasgow-714	attends on va lui demander
cefc-clapi-aperitif_glasgow-677	le premier prix c'est un reflex numérique mh
cefc-clapi-aperitif_glasgow-1529	ah la la c'est horrible hein
cefc-clapi-aperitif_glasgow-1491	le c cambridge
cefc-clapi-aperitif_glasgow-302	et euh en plus le bi n bi
cefc-clapi-aperitif_glasgow-1629	mais à mon avis il sera barcelone
cefc-clapi-aperitif_glasgow-871	donc c'est bien
cefc-clapi-aperitif_glasgow-587	et en fait là on a genre on a eu de la chance sur ce coup-là déjà tu sais
cefc-clapi-aperitif_glasgow-2361	parce qu'il y a pâques euh
cefc-clapi-aperitif_glasgow-1465	ouais c'est bizarre hein
cefc-clapi-aperitif_glasgow-1260	et l'anglais tu as pas des bonnes notes
cefc-clapi-aperitif_glasgow-1712	tu as un truc
cefc-clapi-aperitif_glasgow-2067	bon attends
cefc-clapi-aperitif_glasgow-1377_2	j'ai acheté le livre
cefc-clapi-aperitif_glasgow-1939	ouais et il joue du piano
cefc-clapi-aperitif_glasgow-2178	j'avais pris de là
cefc-clapi-aperitif_glasgow-1763	ben février c'est un peu tôt hm
cefc-clapi-aperitif_glasgow-1731	nulle part ouais
cefc-clapi-aperitif_glasgow-956	mais pour rien tu vois elle a genre à l'arrivée NNAAMMEE
cefc-clapi-aperitif_glasgow-178	c'était euh un volcan avec l'érosion qui s'est creusé
cefc-clapi-aperitif_glasgow-1785	hm et le boulot pour les cours
cefc-clapi-aperitif_glasgow-1188	ah ben je lui dirai
cefc-clapi-aperitif_glasgow-1506	hm ouais
cefc-clapi-aperitif_glasgow-198	et tu as la vue sur la mer
cefc-clapi-aperitif_glasgow-740	il était déguisé en tomate
cefc-clapi-aperitif_glasgow-106	la mer ouais c'était trop
cefc-clapi-aperitif_glasgow-2238	ouais c'est bien ça ouais
cefc-clapi-aperitif_glasgow-2225	et voilà
cefc-clapi-aperitif_glasgow-1575	c'est bizarre hein
cefc-clapi-aperitif_glasgow-1253	j'adore dali j'adore dali
cefc-clapi-aperitif_glasgow-1429	donc euh et je dis à NNAAMMEE tu peux me expliquer comment on fait des divisions posées
cefc-clapi-aperitif_glasgow-1380	ce que je sais c'est qu'il y a toute une partie que où que j'arrive bien
cefc-clapi-aperitif_glasgow-1148	enfin après plus tard je l'ai rappelé je lui fais ouais
cefc-clapi-aperitif_glasgow-2268	et alors
cefc-clapi-aperitif_glasgow-347	enfin c'était trop rigolo trop rigolo du coup parce que
cefc-clapi-aperitif_glasgow-1494	grammaire hm euh
cefc-clapi-aperitif_glasgow-562	et donc j'avais essayé de t'appeler
cefc-clapi-aperitif_glasgow-2464	non mais laisse euh je vais
cefc-clapi-aperitif_glasgow-1276	ouais donc tu t'en es sortie
cefc-clapi-aperitif_glasgow-598	et euh en fait on a fait le premier thème
cefc-clapi-aperitif_glasgow-841	mais je pense que tu vas bien
cefc-clapi-aperitif_glasgow-519	j'étais déguisée en zombie
cefc-clapi-aperitif_glasgow-1647	tu payes ton billet
cefc-clapi-aperitif_glasgow-690	tu gagnes le super truc
cefc-clapi-aperitif_glasgow-1381	et une partie c'est des maths maths logique problème
cefc-clapi-aperitif_glasgow-1396	oh ouais
cefc-clapi-aperitif_glasgow-572	que je reparte que je reparte à glasgow
cefc-clapi-aperitif_glasgow-1180	et il y a des bouteilles qui sont
cefc-clapi-aperitif_glasgow-1117	plus ben
cefc-clapi-aperitif_glasgow-2384	les pauvres ils doivent avoir froid
cefc-clapi-aperitif_glasgow-924	quoi ouais
cefc-clapi-aperitif_glasgow-793	est-ce que vous pouvez vous mettre sur les marches de l'hôtel de ville
cefc-clapi-aperitif_glasgow-1092	ouais mais pf ça m'énerve quoi
cefc-clapi-aperitif_glasgow-73	encore un message c'est
cefc-clapi-aperitif_glasgow-313	je crois tu imagines
cefc-clapi-aperitif_glasgow-974	ouais mais surtout ça serait trop
cefc-clapi-aperitif_glasgow-1501	le bleu avec avec le c d ouais
cefc-clapi-aperitif_glasgow-1900	genre il s'est rien passé voilà
cefc-clapi-aperitif_glasgow-2429	la c'est dur la vie
cefc-clapi-aperitif_glasgow-2264	et le le jeudi
cefc-clapi-aperitif_glasgow-750	et donc on a pris les rend
cefc-clapi-aperitif_glasgow-128	ouais hm vous avez fait pareil
cefc-clapi-aperitif_glasgow-1270	genre expliquez le congrès euh
cefc-clapi-aperitif_glasgow-2450	bon mais du coup on se voit mercredi prochain alors
cefc-clapi-aperitif_glasgow-1736	ben ouais au pire tu bosses un peu en france euh
cefc-clapi-aperitif_glasgow-2033	ah oui
cefc-clapi-aperitif_glasgow-1959	NNAAMMEE il me comprend ça va
cefc-clapi-aperitif_glasgow-1517	tu vois quand je les regarde et tout que je je fais des exercices
cefc-clapi-aperitif_glasgow-1854	tous les jours et le week-end des fois j'y allais pour euh les opéras
cefc-clapi-aperitif_glasgow-1566	maintenant il habite euh enfin ces parents sont habitent euh barcelone
cefc-clapi-aperitif_glasgow-2366	hm tu y vas avec
cefc-clapi-aperitif_glasgow-1646	tu peux partir comme là on est partis genre euh
cefc-clapi-aperitif_glasgow-1403	je sais même plus faire des soustractions
cefc-clapi-aperitif_glasgow-1483	ça me fait quand
cefc-clapi-aperitif_glasgow-1512	ouais hm
cefc-clapi-aperitif_glasgow-1886	tu sais dans un dans un drap
cefc-clapi-aperitif_glasgow-853	et on trouvait pas
cefc-clapi-aperitif_glasgow-1825	tu fais des plannings de travail toi ou
cefc-clapi-aperitif_glasgow-2377	c'est pas le rêve ça
cefc-clapi-aperitif_glasgow-2131	mais c'est quoi ce mot
cefc-clapi-aperitif_glasgow-601	donc on a pris qu'est-ce qu'on a pris comme lumière
cefc-clapi-aperitif_glasgow-1411	moi je sais plus faire les soustractions
cefc-clapi-aperitif_glasgow-425	en espagne
cefc-clapi-aperitif_glasgow-2315	et vendredi pro
cefc-clapi-aperitif_glasgow-96	non mais tu as tout fait un peu comme ça
cefc-clapi-aperitif_glasgow-2353	normalement ou avril
cefc-clapi-aperitif_glasgow-877	et euh ben eux oui parce que toute façon ils auront pas d'autres endroits
cefc-clapi-aperitif_glasgow-26	tu as fait quoi là-bas
cefc-clapi-aperitif_glasgow-466	donc on hésitait entre euh
cefc-clapi-aperitif_glasgow-2278	mais c'est horrible
cefc-clapi-aperitif_glasgow-190	donc on n'a pas trop
cefc-clapi-aperitif_glasgow-2028	mais euh pas dans le sens euh ouais c'est pas mal
cefc-clapi-aperitif_glasgow-2232	tu entends tes mails arriver
cefc-clapi-aperitif_glasgow-1915	quoi ben le le coloc de NNAAMMEE
cefc-clapi-aperitif_glasgow-910	mais pas le treize novembre
cefc-clapi-aperitif_glasgow-1783	hm mais bon j'ai mon mémoire aussi qu'il faut que j'écrive
cefc-clapi-aperitif_glasgow-456	ben ouais on se fera un truc tout ensemble
cefc-clapi-aperitif_glasgow-686	en plus de ça ben ouais
cefc-clapi-aperitif_glasgow-1123	mais ça va enfin
cefc-clapi-aperitif_glasgow-1976	on aurait dit qu'elle parlait à une débile
cefc-clapi-aperitif_glasgow-2256	non mais des fois euh on va luncher
cefc-clapi-aperitif_glasgow-1691	hm et puis partir un an en en en australie euh
cefc-clapi-aperitif_glasgow-325	elle nous a hurlé dessus
cefc-clapi-aperitif_glasgow-2058	enfin il est euh irlandais
cefc-clapi-aperitif_glasgow-527	ah dans ton appart vous avez fait ça
cefc-clapi-aperitif_glasgow-988	ouais mais on a déjà cherché des trucs tu vois
cefc-clapi-aperitif_glasgow-1924	c'est vrai
cefc-clapi-aperitif_glasgow-1829	et puis euh pourquoi j'avais essayé autrement
cefc-clapi-aperitif_glasgow-1084	il te c souligne les fautes d'orthographe
cefc-clapi-aperitif_glasgow-79	ouais c'est magnifique
cefc-clapi-aperitif_glasgow-2362	le climat
cefc-clapi-aperitif_glasgow-1074	donc voilà la correction qui te sert trop
cefc-clapi-aperitif_glasgow-628	ils avaient l'air trop heureux et tout
cefc-clapi-aperitif_glasgow-486	donc je l'ai pas trop vu en fait
cefc-clapi-aperitif_glasgow-1769	de quoi j'ai pas il y a il y a pas encore les dates des
cefc-clapi-aperitif_glasgow-379	et euh
cefc-clapi-aperitif_glasgow-1894	non non non
cefc-clapi-aperitif_glasgow-1603	et oui c'est ça
cefc-clapi-aperitif_glasgow-400	mh mais du coup j'ai pas pu voir NNAAMMEE
cefc-clapi-aperitif_glasgow-603	après la deuxième on a pris un reflet dans le dans le rhône un reflet euh de soleil
cefc-clapi-aperitif_glasgow-1432	ça fait longtemps que j'ai pas
cefc-clapi-aperitif_glasgow-2455	il faut
cefc-clapi-aperitif_glasgow-657	et puis on nous a chaque fois
cefc-clapi-aperitif_glasgow-2250	comme ça si on si on se fait un euh tu as tu as pas le choix
cefc-clapi-aperitif_glasgow-915	ça passe
cefc-clapi-aperitif_glasgow-1808	euh et cette année il y a le tsk le chef d'orchestre qui est japonais
cefc-clapi-aperitif_glasgow-765	je vous dis rien
cefc-clapi-aperitif_glasgow-472	mais vu que c'est plus grand
cefc-clapi-aperitif_glasgow-2004	ça veut rien dire
cefc-clapi-aperitif_glasgow-1214	donc tu vois euh
cefc-clapi-aperitif_glasgow-1130	mais euh je t'avais dit que j'étais allée à sa crémaillère
cefc-clapi-aperitif_glasgow-55	tu as pu voir tout le monde à glasgow
cefc-clapi-aperitif_glasgow-2473	pourquoi l'alcool et la clope occasionnelle
cefc-clapi-aperitif_glasgow-134	pas tellement
cefc-clapi-aperitif_glasgow-2166	il y a de ces trucs bizarres
cefc-clapi-aperitif_glasgow-652	c'est euh dans la rue euh dans la rue de la bourse
cefc-clapi-aperitif_glasgow-1971	ça devait être deux jours après
cefc-clapi-aperitif_glasgow-517	on est sorties en boîte
cefc-clapi-aperitif_glasgow-1077	j'avais compris le texte
cefc-clapi-aperitif_glasgow-2458	avec des fautes d'orthographe
