clips	text
cefc-ofrom-unifr12a02m-152	en US et c'est
cefc-ofrom-unifr12a02m-184	nan nan tout à fait je suis d'accord
cefc-ofrom-unifr12a02m-120	comme c'est euh comme c'est comment dire euh pas développé du tout n'est-ce pas il y a
cefc-ofrom-unifr12a02m-72	non pas vraiment c'est-à-dire si euh je fais un voyage là
cefc-ofrom-unifr12a02m-145	on a complètement sous-estimé les difficultés que ça donne non
cefc-ofrom-unifr12a02m-82	et là on a installé un un ambulatoire pour euh
cefc-ofrom-unifr12a02m-35	est tellement dense que tu as des bouchons
cefc-ofrom-unifr12a02m-67	mais tu te sens tu cu- amorce tu culpabilises pas dans un sens des fois quand tu es justement dans dans cet hôtel
cefc-ofrom-unifr12a02m-165	mais pendant des années
cefc-ofrom-unifr12a02m-141	mais euh à part de cela j'ai fait euh deux choses qui étaient beaucoup plus simples
cefc-ofrom-unifr12a02m-62	que ce que tu as vu juste avant ça c'est un immense contraste
cefc-ofrom-unifr12a02m-98	j'étais plus jamais là peut-être
cefc-ofrom-unifr12a02m-71	euh est-ce que euh j'utilise cet argent pour aider ces gens
cefc-ofrom-unifr12a02m-146	mais les autres deux choses j'ai euh
cefc-ofrom-unifr12a02m-79	on a on a réalisé un projet dans le dans la partie ouest du Népal où il y a pas du tourisme de tout dans une struct amorce dans un euh un village qui fait du du canton de Kailaris
cefc-ofrom-unifr12a02m-96	d'ailleurs tu aurais pas envie de de refaire
cefc-ofrom-unifr12a02m-139	et tu disais que ça te dérangeait pas d'être dans le suites de syllabes incompréhensibles
cefc-ofrom-unifr12a02m-131	dans les euh lieux inconnus sauf une fois oui
cefc-ofrom-unifr12a02m-65	mais aussi monstrueuse ouais
cefc-ofrom-unifr12a02m-11	mais la première fois j'étais complètement choqué
cefc-ofrom-unifr12a02m-16	mais euh la situation des des des rues dans la ville c'est toujours la même
cefc-ofrom-unifr12a02m-104	c'est toute cette région très très intéressante
cefc-ofrom-unifr12a02m-179	tu sais euh l'effet un à un avec des personnages
cefc-ofrom-unifr12a02m-91	et puis euh non sinon j'ai pas eu beaucoup de contact ailleurs
cefc-ofrom-unifr12a02m-90	ça c'était une chose
cefc-ofrom-unifr12a02m-185	mais tu sais euh il y a euh il y a beaucoup de de bonne volonté
cefc-ofrom-unifr12a02m-169	et maintenant elle est à Munich en Allemagne euh
cefc-ofrom-unifr12a02m-59	puis euh un jardin magnifique tu es assis là
cefc-ofrom-unifr12a02m-109	ils ont ils ont parlé euh derrière la main
cefc-ofrom-unifr12a02m-12	mais c'est quand la première fois que tu y es allé en fait
cefc-ofrom-unifr12a02m-101	j'ai beaucoup aimé ce terrain
cefc-ofrom-unifr12a02m-86	alors j'ai sponsorisé ça on a installé ça
cefc-ofrom-unifr12a02m-28	et ça fait le charme
cefc-ofrom-unifr12a02m-156	on a payé tout l'éducation dans une école privée pour elle
cefc-ofrom-unifr12a02m-164	j'ai payé cette école comme ça
cefc-ofrom-unifr12a02m-158	maintenant elle est euh dans un dans une structure universitaire aux Etats-Unis
cefc-ofrom-unifr12a02m-140	euh ça c'était un projet humanitaire euh à une échelle un peu plus grande
cefc-ofrom-unifr12a02m-27	c'est tout mélangé dans cette société
cefc-ofrom-unifr12a02m-172	oui elle était elle est aussi contente
cefc-ofrom-unifr12a02m-112	mais ils ont ils ont beaucoup rigolé en me en me voyant parce qu'ils ont ils ont jamais vu un Européen de
cefc-ofrom-unifr12a02m-52	et beaucoup de gens donnent parce qu'ils savent pas que c'est une euh une fiction
cefc-ofrom-unifr12a02m-163	mais ça ça m'a fait quand même euh un sentiment de frisson n'est-ce pas parce que j'ai même pas pensé qu'un jour ce serait comme ça
cefc-ofrom-unifr12a02m-77	non j'ai euh écoute j'ai euh j'ai payé euh deux projets
cefc-ofrom-unifr12a02m-170	elle fait euh une une carrière dans le ser amorce dans le secteur tourisme
cefc-ofrom-unifr12a02m-46	puis il dit roupille roupille roupille roupille
cefc-ofrom-unifr12a02m-78	non trois c'est-à-dire une fois
cefc-ofrom-unifr12a02m-168	et aussi euh la formation post-école j'ai aussi payé
cefc-ofrom-unifr12a02m-132	lorsque j'étais dans le
cefc-ofrom-unifr12a02m-73	ce que j'ai fait tellement beaucoup de fois
cefc-ofrom-unifr12a02m-167	j'ai payé euh
cefc-ofrom-unifr12a02m-171	et je crois c'est c'était bien
cefc-ofrom-unifr12a02m-80	et c'est vraiment très très lointain
cefc-ofrom-unifr12a02m-63	parce que les hôtels c'est comme des oasis tu sais
cefc-ofrom-unifr12a02m-114	parce que je suis grand je suis blanc
cefc-ofrom-unifr12a02m-118	mais euh très accueillants les gens
cefc-ofrom-unifr12a02m-1	et puis euh après on se trempe dans la ville
cefc-ofrom-unifr12a02m-75	dans ce pays tu sais
cefc-ofrom-unifr12a02m-13	oh il y a quand même euh dix-sept ans
cefc-ofrom-unifr12a02m-81	il y a pas un seul euh touriste européen là
cefc-ofrom-unifr12a02m-6	il y a des enfants qui jouent dans la dans la boue
cefc-ofrom-unifr12a02m-181	ou de faire du parainage même pour une association suites de syllabes incompréhensibles
cefc-ofrom-unifr12a02m-124	mais ça j'ai eu seulement une seule chose
cefc-ofrom-unifr12a02m-157	parce qu'ils ont il a pas eu les moyens de faire ça
cefc-ofrom-unifr12a02m-144	c'était autr- amorce aussi notre naïveté
cefc-ofrom-unifr12a02m-45	dans le bras ils montrent comme ça
cefc-ofrom-unifr12a02m-128	vraiment très très loin
cefc-ofrom-unifr12a02m-135	oui oui oui oui oui oui c'était la seule fois
cefc-ofrom-unifr12a02m-54	et comme ça gentiment tu t'approches approches de ton hôtel
cefc-ofrom-unifr12a02m-147	j'ai payé tout l'éducation d'une fille d'un Tibétain que je connais beaucoup
cefc-ofrom-unifr12a02m-94	mais qui s'est c'était euh pas une réussite à cause de la guerre
cefc-ofrom-unifr12a02m-5	il y a des gens qui qui font la cuisine là
cefc-ofrom-unifr12a02m-40	aussi alors les les enfants qui s'approchent des voitures qui frappent qui frappent à la
cefc-ofrom-unifr12a02m-116	tout à fait euh une attraction n'est-ce pas comme dans un comme un animal dans le jardin zoologique euh
cefc-ofrom-unifr12a02m-106	ils ont eu jamais du contact ou presque jamais avec des Européens dans ces villages surtout
cefc-ofrom-unifr12a02m-102	on a fait des voyages euh euh en nord
cefc-ofrom-unifr12a02m-68	et puis tu sais ce qu'il y a ce qu'il y a dehors
cefc-ofrom-unifr12a02m-105	et les gens sont magnifiques
cefc-ofrom-unifr12a02m-154	ce temps-là elle s'appelle
cefc-ofrom-unifr12a02m-89	et après euh j'ai on m'a dit que tout était euh volé ou vendu
cefc-ofrom-unifr12a02m-7	et puis le taxi gentiment comme en Inde
cefc-ofrom-unifr12a02m-29	ouais mais ça peut être aussi étouffant des fois
cefc-ofrom-unifr12a02m-19	tu as toujours tout tu sais des batteries des des enveloppes des coca-cola du chewing-gum des mangues du poivre du sucre euh des euh oui des des des CD's de la musique indienne
cefc-ofrom-unifr12a02m-149	lorsqu'on a adopté notre fille
cefc-ofrom-unifr12a02m-33	supportent pas parce que tu es
cefc-ofrom-unifr12a02m-70	si euh si je le fais pas
cefc-ofrom-unifr12a02m-4	n'importe quoi il y a des feux qui brûlent sur les trottoirs trottoirs
cefc-ofrom-unifr12a02m-178	euh et c'est plus efficace que arroser des structures non-gouvernementales où tu sais jamais ce qui se passe avec l'argent
cefc-ofrom-unifr12a02m-50	euh ils ont rien du tout
cefc-ofrom-unine07a01m-38	et puis euh disons de manière un peu empirique
cefc-ofrom-unine07a01m-4	disons à la définition des niveaux d'analyse
cefc-ofrom-unine07a01m-44	il est néanmoins tout à fait possi- amorce
cefc-ofrom-unine07a01m-43	res- amorce rectionnelle interne de leur matériau syntaxique
cefc-ofrom-unine07a01m-19	comme le laisse penser la première définition un a ou s'applique-t-elle préférentiellement à des juxtapositions caractérisées par une relation de dépendance implicite hein comme le dit un b
cefc-ofrom-unine07a01m-22	mais euh regardez les exemples trois b sur euh votre euh sur votre papier euh
cefc-ofrom-unine07a01m-5	auxquels on se situe euh qu'en est-il en fait du statut syntaxique des segments couplés dans des séquences comme il fait beau je sors ou elle m'écrirait je lui répondrais
cefc-ofrom-unine07a01m-17	et bien des analysesà préciser
cefc-ofrom-unine07a01m-16	dans les différentes approches
cefc-ofrom-unine07a01m-31	alors euh est-ce qu'il faut contraire réserver le terme selon la définition du trésor de la langue française aux couples de propositions entre lesquelles
cefc-ofrom-unine07a01m-28	donc euh là euh évidemment que
cefc-ofrom-unine07a01m-20	alors on peut si on prend justement les exemples de Marivaux
cefc-ofrom-unine07a01m-25	ou est-ce qu'on va limiter le champ de la parataxe euh à euh
cefc-ofrom-unine07a01m-9	dans la littérature c'est a- amorce abordé en termes de coordinations de phrases ou de sous-phrases
cefc-ofrom-unine07a01m-6	euh bon
cefc-ofrom-unine07a01m-27	je suis perdu j'étouffe adieu ma mie sauf qui peut et cetera hein
cefc-ofrom-unine07a01m-32	donc s'instaure euh ce fameux lien particulier
cefc-ofrom-unine07a01m-30	ça pose un problème évidemment très important d'autant plus qu'on sait que on ne peut pas accorder trop de crédit à la ponctuation surtout pour des textes comme des textes du dix-huitième siècle hein euh où euh euh disons euh euh euh où d'ailleurs toujours je dirais que toujours la ponctuation donne du texte un dé- amorce découpage relativement alé- amorce aléatoire et en tout cas peu systématique
cefc-ofrom-unine07a01m-40	et j'ai euh vous avez sous les yeux les exemples sous les numéros quatre à quatorze
cefc-ofrom-unine07a01m-21	euh et bien celui-là oui je ne l'ai pas indiqué sur le sur le transparent euh
cefc-ofrom-unine07a01m-24	ou on a des ponctuations fortes
cefc-ofrom-unine07a01m-10	donc on voit bien qu'on n'est pas au clair sur le niveau euh
cefc-ofrom-unine07a01m-2	euh euh vous remarquez que la première euh parle de juxtapositions de phrases et la seconde juxtaposition de propositions
cefc-ofrom-unine07a01m-3	alors ça cela soulève égalementtout un vaste champ de problèmes euh liés aux euh
cefc-ofrom-unine07a01m-39	je me suis un peu amusée à dégager quelques configurations parataxiques euh structurellement récurrentes chez Marivaux
cefc-ofrom-unine07a01m-29	il euh suites de syllabes incompréhensibles euh voilà euh
cefc-ofrom-unine07a01m-41	alors je tiens à dire tout de suite que on situe bel et bien ici à un niveau macro-syntaxique au sens des travaux du groupe de Fribourg
cefc-ofrom-unine07a01m-11	on parle euh aussi parfois de coordination de subordination asyndétiques de phrases birhématiques
cefc-ofrom-unine07a01m-12	et cetera euh on a le sentiment
cefc-ofrom-unine07a01m-35	euh nature serait à préciser
cefc-ofrom-unine07a01m-18	par ailleurs la notion de parataxe s'applique-t-elle de manière indifférente à tout phénomène de juxtaposition de noyaux prédicatifs
cefc-ofrom-unine07a01m-42	donc les éléments constitutifs de la parataxe sont des énonciations caractérisées par la connexité
cefc-ofrom-unine07a01m-23	quand vous avez des é- amorce des exemples comme trois b et trois c hein quel va être le domaine de la parataxe est-ce qu'on va on va considérer qu'il y a parataxe entre les deux phrases graphiques initiales par exemple de trois b hein
cefc-ofrom-unine07a01m-26	ce qui est interne à la phrase graphique
cefc-ofrom-unine07a01m-15	y encore bien du flou et du désordre
cefc-ofrom-unine07a01m-37	pour euh introduire ce colloque
cefc-ofrom-unine08a29m-79	donc c'est vrai que il y a toute une partie
cefc-ofrom-unine08a29m-103	n'a rien à dire au niveau des ordonnances
cefc-ofrom-unine08a29m-62	il est vrai qu'au niveau des partis politiques le calme n'est pas encore revenu
cefc-ofrom-unine08a29m-129	il faudrait aussi dire que euh certains objets qui sont soumis à votation présentent un caractère technique euh suites de syllabes évident et extrêmement fort et cette dimension technique rebute parfois un certain nombre euh euh d'ayants-droit au vote
cefc-ofrom-unine08a29m-30	plus particulièrement je dois dire que je connais bien les institutions de notre pays
cefc-ofrom-unine08a29m-26	donc si on résume on peut dire que certains ont exulté au centre gauche de l'échiquier d'autres ont fait preuve de retenue
cefc-ofrom-unine08a29m-89	pour dire que au moins plus de la moitié de la population suisse a été fortement déçue de sa non-réélection
cefc-ofrom-unine08a29m-149	on observe dans tous les pays par exemple euh
cefc-ofrom-unine08a29m-9	éprouvent un sentiment de fierté
cefc-ofrom-unine08a29m-11	votre première séance a été marquée par la la non réélection d'un d'un conseiller fédéral racontez-nous un petit peu l'ambiance à l'intérieur des chambres à à ce moment-là
cefc-ofrom-unine08a29m-1	bien monsieur le conseiller national quels sont les sentiments que vous avez ressentis
cefc-ofrom-unine08a29m-158	après les autres euh euh ont tendance à s'éloigner de plus en plus les uns par rapport à
cefc-ofrom-unine08a29m-199	comment la Suisse sera-t-elle dans dix ans quel sera
cefc-ofrom-unine08a29m-107	purement euh directe est totalement inav- amorce inenvisageable euh avec une démocratie absolument directe et intégralement directe le système
cefc-ofrom-unine08a29m-156	attachement identitaire avec leur représentation du monde
cefc-ofrom-unine08a29m-61	nous sommes en navigation sur eau calme euh en haute mer par contre
cefc-ofrom-unine08a29m-42	c'est celui de dix-neuf cents
cefc-ofrom-unine08a29m-153	moi je ne sais pas si véritablement il fait partie du peuple au sens où l'entend l'UDC
cefc-ofrom-unine08a29m-190	placé au centre de nos préoccupations
cefc-ofrom-unine08a29m-96	c'est bien celui d'une démocratie semi-directe
cefc-ofrom-unine08a29m-39	a été élu a demandé un temps de réflexion d'une semaine pour finir par renoncer au bénéfice de Ruth Dreyfuss qui à ce moment-là accédé au Conseil fédéral
cefc-ofrom-unine08a29m-72	lorsque l'on euh n'accorde beaucoup de suffrages à un parti en l'occurence à l'UDC
cefc-ofrom-unine08a29m-78	Christoph Blocher dépasse largement en notoriété et en sympathie qu'il attire ce seuil de vingt-neuf pour cent puisque on a souvent parlé à son sujet d'un taux de sympathie euh de la population à son égard à la hauteur de cinquant-six pour cent à peu près
cefc-ofrom-unine08a29m-40	ce qui est arrivé par contre encore bien plus souvent c'est que des candidats officiellement présentés par des partis
cefc-ofrom-unine08a29m-34	en ont tiré les conséquences ont démissionné
cefc-ofrom-unine08a29m-161	l'homme a changé
cefc-ofrom-unine08a29m-14	n'a pas été réélu au Conseil fédéral
cefc-ofrom-unine08a29m-50	lui non plus n'a pas été réélu par les gens puisque c'est Georges-André Chevalaz un vieux routier de la politique suisse qui a été élu
cefc-ofrom-unine08a29m-10	ensuite aussi un sentiment de responsabilité euh j'éprouve aujourd'hui un sentiment de responsabilité à l'égard du parti qui m'a élu mais aussi à l'égard de la région dont je proviens
cefc-ofrom-unine08a29m-32	n'ont pas été réélus
cefc-ofrom-unine08a29m-49	les radicaux ont présenté euh un conseiller national qui s'appelait Henri Schmit
cefc-ofrom-unine08a29m-80	je dirais même une partie importante de la population suisse qui n'a pas du tout apprécié sa non-réélection à tort ou à raison pour moi raison peut estimer à tort objectivement
cefc-ofrom-unine08a29m-152	et qui vote vert ou socialiste
cefc-ofrom-unine08a29m-24	et était soutenu par lui
cefc-ofrom-unine08a29m-181	et qui est rupture totale par rapport à la transcendance par rapport à Dieu
cefc-ofrom-unine08a29m-192	j'ai de plus en plus l'impression qu'il le devient qu'il devient comme euh un instrument au service d'un système
cefc-ofrom-unine08a29m-130	vous faites partie de de l'UDC
cefc-ofrom-unine08a29m-145	je pense de plus en plus qu'en Suisse
cefc-ofrom-unine08a29m-191	l'homme ne doit pas devenir euh l'esclave du système
cefc-ofrom-unine08a29m-59	le gouvernement fonctionne il est formé de sept membres suites de syllabes
cefc-ofrom-unine08a29m-17	je dirais discutables pour le moins
cefc-ofrom-unine08a29m-85	et qu'il a été créatif au niveau des idées qu'il a émises
cefc-ofrom-unine08a29m-163	j'entretiens avec d'autres les mêmes relations qu'avant euh tout au plus
cefc-ofrom-unine08a29m-18	on a assisté par exemple à des embrassades
cefc-ofrom-unine08a29m-128	lorsque nous avons un taux de participation de cinquante pour cent nous pouvons nous estimer heureux suites de syllabes de surcroît
cefc-ofrom-unine08a29m-4	j'ai éprouvé une multitude de sentiments tout d'abord un sentiment de fierté
cefc-ofrom-unine08a29m-84	sinon le meilleur il faut reconnaître qu'il a bien dirigé son département
cefc-ofrom-unine08a29m-7	lorsque ils sont investis de certains pouvoirs ou lorsqu'ils accèdent à un poste
cefc-ofrom-unine08a29m-189	je dis oui malgré tout nous devons faire un effort pour que l'homme reste euh
cefc-ofrom-unine08a29m-118	euh on peut réduire à une ou par année
cefc-ofrom-unine08a29m-3	lorsque j'ai été élu au Conseil national
cefc-ofrom-unine08a29m-97	notamment les membres du gouvernement comme j'ai déjà eu l'occasion de le dire ne sont pas élus par le peuple ils le sont par euh les chambres fédérales
cefc-ofrom-unine08a29m-8	auquel ils ont aspiré depuis quelques années
cefc-ofrom-unine08a29m-73	et notamment à son leader Christophe Blocher on enjoint les chambres fédérales d'élire ce candidat au Conseil fédéral
cefc-ofrom-unine08a29m-74	ce que ne prescrit pas euh la Constitution ce que ne cris amorce prescrivent pas non plus les lois qui en l'occurrence s'appliquent
cefc-ofrom-unine08a29m-123	pourquoi euh le peuple euh
cefc-ofrom-unine08a29m-51	et enfin le PDC avait présenté le tessinois Franzoni
cefc-ofrom-unine08a29m-46	il n'a pas été élu
cefc-ofrom-unine08a29m-185	est-il possible d'être humaniste au sens où je l'entends
cefc-ofrom-unine08a29m-170	ceux qui vous connaissent le mieux disent que vous êtes un humaniste
cefc-ofrom-unine08a29m-28	et c'est bien la consternation qui a caractérisé le sentiment général des membres de l'UDC
cefc-ofrom-unine08a29m-21	et enfin euh
cefc-ofrom-unine08a29m-86	et on lui accorde on lui prête aussi euh un tempérament fort un tempérament euh qui est aussi euh enclin à une certaine cohérence
cefc-ofrom-unine08a29m-53	je dirais tout simplement que que comme je soutenais la candidature de Christoph Blocher et que j'ai voté pour lui j'ai évidemment éprouvé une certaine déception
cefc-ofrom-unine08a29m-75	mais il est vrai que Christoph Blocher est un cas singulier de la politique suisse euh
cefc-ofrom-unine08a29m-171	c'est encore possible d'être humaniste au vingt et unième siècle
cefc-ofrom-unine08a29m-143	mais quand même euh L'UDC est un bon relais aux chambres fédérales euh pour euh traduire sous une forme politique adé- amorce adéquate les les les besoins du peuple les grandes aspirations du peuple mais j'aimerais aussi dire encore ceci qui est important
cefc-ofrom-unine08a29m-15	il y a eu d'une part je dirais à gauche de l'échiquier politique
cefc-ofrom-unine08a29m-25	eh bien c'est la consternation qui dans le fond euh euh était le sentiment prédominant
cefc-ofrom-unine08a29m-135	euh je crois que l'UDC des quatre grands partis de Suisse maintenant on peut même parler de cinq puisqu'il y a l'UDC les socialistes les démocrates chrétiens les radicaux et les verts suites de syllabes vingt représentants au au Conseil national
cefc-ofrom-unine08a29m-41	n'aient pas été élus le l'exemple le plus fameux que l'on puisse citer à cet égard
cefc-ofrom-unine08a29m-69	oui le citoyen ne sait pas toujours que ce sont les chambres fédérales
cefc-ofrom-unine08a29m-157	qui à une époque où les repères s'effondrent les les repères traditionnels s'effondrent les uns
cefc-ofrom-unine08a29m-141	même probablement celui qui se trouve le plus en osmose avec la population celui qui ressent le mieux les aspirations de cette population
cefc-ofrom-unine08a29m-82	je parle de la population ici
cefc-ofrom-unine08a29m-144	j'insiste souvent euh là-dessus euh quand on parle du peuple encore faudrait-il s'entendre sur ce qu'est le peuple
cefc-ofrom-unine08a29m-193	alors que c'est bien l'inverse qui devrait être la réalité
cefc-ofrom-unine08a29m-20	et puis d'autre part euh par exemple sur les bancs radicaux se s'est manifesté une attitude de retenue
cefc-ofrom-unine08a29m-187	est-il possible d'être humaniste dans ce sens-là au début du vingt-et-unième siècle
cefc-ofrom-unine08a29m-186	c'est-à-dire par la préoccupation portée à l'autre euh
cefc-ofrom-unine08a29m-166	mais je dirais que euh le relationnel intrinsèque c'est-à-dire le regard porté sur les autres euh l'amitié qu'on l'on peut avoir à l'égard de de plusieurs personnes tout cela
cefc-ofrom-unine08a29m-93	a quelques limitations
cefc-ofrom-unine08a29m-83	on pense au sein de la population que c'était un des meilleurs conseillers fédéraux
cefc-ofrom-unine08a29m-13	il est difficile en l'occurrence d'un de parler d'un sentiment au singulier euh plusieurs sentiments divers se sont manifestés lorsque Christoph Blocher puisque c'est de lui qu'il s'agit
cefc-ofrom-unine08a29m-23	puisque Christoph Blocher appartient à ce parti
cefc-ofrom-unine08a29m-160	maintenant que vous êtes conseiller national
cefc-ofrom-unine08a29m-52	et c'est le zougois Huerlimann qui a été élu pour en revenir à mes sentiments
cefc-ofrom-unine08a29m-70	c'est-à-dire le Conseil national et le Conseil des États euh qui élisent les sept membres du gouvernement euh beaucoup de nos concitoyens et de nos concitoyennes
cefc-ofrom-unine08a29m-95	d'abord il faut dire que la Suisse contrairement à certaines idées reçues ne vit pas suites de syllabes incompréhensibles au sein d'un système de démocratie purement directe euh notre système
cefc-ofrom-unine08a29m-169	non non pas du tout je n'ai pas changé depuis que je suis membre du Parlement fédéral
cefc-ofrom-unine08a29m-29	qui plus particulièrement
cefc-ofrom-unine08a29m-98	ça c'est déjà une limitation une première limitation à la démocratie directe
cefc-ofrom-unine08a29m-168	nous ne sommes pas en étant parlementaire d'une extraction différente de ceux qui ne le sont pas euh loin de là
cefc-ofrom-unine08a29m-81	et bien on pense que Christoph Blocher au sein
cefc-ofrom-unine08a29m-108	serait très rapidement paralysé
cefc-ofrom-unine08a29m-31	je sais qu'autrefois de nombreux conseillers fédéraux n'ont quelques-uns en tous cas
cefc-ofrom-unine08a29m-12	quel était le le sentiment général quel était-ce que l'ambiance était véritablement aussi lourde qu'on a pu le voir de de l'extérieur
cefc-ofrom-unine08a29m-76	l'UDC a recueilli c'était un record depuis l'introduction du système proportionnel dans notre pays en dix-neuf cent dix-neuf a recueilli euh vingt-neuf pour cent des suffrages
cefc-ofrom-unine08a29m-120	c'est-à-dire au cours d'une législature euh de quatre ans à peu près vingt-cinq fois
cefc-ofrom-unine08a29m-154	moi je préfère de parler de coexistence de différents peuples avec leurs cultures avec euh
cefc-ofrom-unine08a29m-91	soumise à quelques
cefc-ofrom-unine08a29m-176	peut être euh considéré comme une philosophie euh qui attache une grande importance à l'être humain à ses souffrances à ses contradictions à ses aspirations de ce point de vue
cefc-ofrom-unine08a29m-178	mais le mot ou le concept humaniste
cefc-ofrom-unine08a29m-100	euh le peuple ne peut pas défaire toutes les lois ou tous les arrêtés euh qui sont pris par les chambres fédérales
cefc-ofrom-unine08a29m-138	de ces cinq partis les plus importants
cefc-ofrom-unine08a29m-114	le peuple désern- amorce déserte les urnes de plus en plus
cefc-ofrom-unine08a29m-139	sur l'échiquier politique de notre pays l'UDC
cefc-ofrom-unine08a29m-22	pour ce qui est de l'UDC
cefc-ofrom-unine08a29m-147	on parle parfois de peuple de gauche de peuple de droite
cefc-ofrom-unine08a29m-104	donc euh c'est une ce sont des limitations extrêmement nombreuses qui restreignent les droits populaires
cefc-ofrom-unine08a29m-2	lorsque vous avez appris que vous étiez élu à ce Conseil national
cefc-ofrom-unine08a29m-198	je c'est une interview de la télévision suisse alémanique la question suivante
cefc-ofrom-unine08a29m-115	probablement que le premier facteur d'explication réside dans le fait que le peuple est consulté très souvent en Suisse au sujet euh
cefc-ofrom-unine08a29m-106	un régime aujourd'hui troisième millénaire de démocratie
cefc-ofrom-unine08a29m-150	l'habitant de la ville de Zürich grande ville
cefc-ofrom-unine08a29m-58	oui le calme euh est revenu du moins au niveau institutionnel
cefc-ofrom-unine08a29m-194	c'est bien l'économie c'est bien la société c'est bien la culture qui devraient être au service de l'homme et non pas l'inverse
cefc-ofrom-unine08a29m-188	je dirais oui bien que le monde actuel soit de plus en plus déterminé par les impératifs économiques par l'envahissante technologie par la nécessité du rendement chose que je regrette infiniment
cefc-ofrom-unine08a29m-16	et parfois même au centre de ce même échiquier euh des manifestations de joie presque un peu décalées
cefc-ofrom-unine08a29m-112	le peuple déserte les urnes de plus en plus
cefc-ofrom-unine08a29m-142	évidemment que voter UDC euh ne signifie pas encore que toutes les aspirations populaires seront traduites en réalité politique
cefc-ofrom-unine08a29m-33	ou sachant qu'ils ne seraient pas euh élus
cefc-ofrom-unine08a29m-44	à ce moment-là les socialistes ont présenté un dénommé Arthur Schmid qui était à la fois parlementaire fédéral
cefc-ofrom-unine08a29m-155	le le le le leur euh
cefc-ofrom-unine08a29m-131	est-ce que on peut expliquer le le le succès de votre parti par cette phrase
cefc-ofrom-unine08a29m-195	dans la prolongation dans le prolongement de de ça vers quelle genre de société-ce
cefc-ofrom-unine08a29m-180	c'est aussi cette philosophie qui a émergé surtout au dix-huitième siècle
cefc-ofrom-unine08a29m-122	et je pense que ce chiffre à lui seul explique euh
cefc-ofrom-unine08a29m-179	euh recouvre une autre réalité à laquelle je suis beaucoup moins moins rattaché l'humanisme
cefc-ofrom-unine08a29m-164	ce qui pourrait avoir changé c'est une facilité d'accès plus grande à la haute administration à certains médias
cefc-ofrom-unine08a29m-5	cela est bien normal
cefc-ofrom-unine08a29m-19	et presque à des effusions de contentement
cefc-ofrom-unine08a29m-60	et chacun se retrouve à la tête d'un département point de vue des institutions euh
cefc-ofrom-unine08a29m-183	et de ce point de vue-là je ne suis pas humaniste
cefc-ofrom-unine08a29m-182	l'humanisme veut dire dans ce sens que l'homme doit se déterminer absolument seul sans référence supra-humaine
cefc-ofrom-unine08a29m-174	veut dire humanisme pour moi l'humanisme
cefc-ofrom-unine08a29m-167	ne change absolument pas
cefc-ofrom-unine08a29m-162	non je n'ai pas du tout changé absolument pas du tout euh je suis toujours le même
cefc-ofrom-unine08a29m-48	qui l'est devenu à ce moment-là euh
cefc-ofrom-unine08a29m-56	c'est seulement en apparence
cefc-ofrom-unine08a29m-102	décide de des des des ordonnances qui relèvent de sa compétence le peuple
cefc-ofrom-unine08a29m-68	chez le chez le citoyen normal qui a eu de la peine à à comprendre le fonctionnement de cette démocratie
cefc-ofrom-unine08a29m-146	mais aussi dans de nombreux pays occidentaux nous nous avons une coexistence de différents peuples en France par exemple
cefc-ofrom-unine08a29m-197	hier on m'a posé dans le cadre d'une interview
cefc-ofrom-unine08a29m-27	il s'agissait notamment des membres du parti radical
cefc-ofrom-unine08a29m-184	suites de syllabes incompréhensibles la question supplémentaire qui est posée
cefc-ofrom-unine08a29m-175	il recouvre deux réalités foncièrement différentes tout d'abord l'humanisme euh
cefc-ofrom-unine08a29m-35	on cite aussi parfois le candi- amorce le le cas de monsieur Francis Matthey un candidat socialiste neuchâtelois
cefc-ofrom-unine08a29m-136	c'est donc devenu une force politique importante
cefc-ofrom-unine08a29m-109	il serait victime de blocages incessants
cefc-ofrom-unine08a29m-54	depuis le calme
cefc-ofrom-unine08a29m-77	c'est énorme en Suisse euh
cefc-ofrom-unine08a29m-47	euh c'est Willy Ritschard célèbre conseiller fédéral
cefc-ofrom-unine08a29m-94	quelques oui oui dans dans la perception du du peuple est-ce que est-ce qu'on peut continuer dans dans ce dans ce dans cette direction-là ou est-ce que cette démocratie représentative peut peut changer de direction
cefc-ofrom-unine08a29m-151	à forte connotation urbaine
cefc-ofrom-unine08a29m-90	donc une démocratie représentative qu'on peut dire euh
cefc-ofrom-unine08a29m-87	donc c'est un c'est un être humain qui polarise
cefc-ofrom-unine08a29m-63	et c'est vrai que l'UDC doit encore se définir face à cette euh situation politique
cefc-ofrom-unine08a29m-101	il ne peut notamment pas influencer non plus le Conseil fédéral lorsque ce dernier euh
cefc-ofrom-unine08a29m-119	et en moyenne le peuple suisse est appelé aux urnes cinq à six fois par année
cefc-ofrom-unine08a29m-148	ça correspond à une réalité beaucoup plus grande en accord avec les fractures sociologiques
cefc-ofrom-unine08a29m-64	nouvelle ce cette espèce de tremblement de terre a a provoqué des des réactions pas seulement dans les chambres
cefc-ofrom-unine08a29m-116	des initiatives qui lui sont soumises ou des referendums euh qui lui sont soumis euh en moyenne le peuple suisse euh s'exprime à peu près cinq fois par an au travers des initiatives et des referendums sans compter les élections auxquelles
