clips	text
cefc-cfpb-1000-5-1315	d'ailleurs avant on avait un complexe sportif
cefc-cfpb-1000-5-150	oh là ça je sais pas euh
cefc-cfpb-1000-5-585	depuis un certain temps
cefc-cfpb-1000-5-1277	qui est venu cond enfin sa fille a é deux professeurs qui ont que leurs enfants ont fait leurs études chez nous
cefc-cfpb-1000-5-131	ben en fait il était concierge à Saint-Louis en fait
cefc-cfpb-1000-5-1763	et puis je monte à l'auditoire
cefc-cfpb-1000-5-1765	ça va sans faute hein
cefc-cfpb-1000-5-827	euh c Van Gogh je pense que ça s'appelle aussi
cefc-cfpb-1000-5-1655	voilà je voudrais inscrire en recalé
cefc-cfpb-1000-5-470	au niveau du quartier
cefc-cfpb-1000-5-1748	parce que ça peut être utilisé par euh tous les chercheurs en fait ça va être euh ouvert à tout le monde par des chercheurs dans toutes les toutes les branches dans tous les domaines
cefc-cfpb-1000-5-1183	et une fois que tu as fait cuire tes pommes de terre et tes tes poireaux tu prends les les pommes de terre
cefc-cfpb-1000-5-201	et euh et avant c'était tes parents
cefc-cfpb-1000-5-135	mais c'est juste quelques précisions
cefc-cfpb-1000-5-367	euh marqué non c'est à dire que euh pf
cefc-cfpb-1000-5-356	hum est-ce que
cefc-cfpb-1000-5-1394	mm surtout que normalement il y a un nombre de personnes limité qui sont censées être debout
cefc-cfpb-1000-5-310	comment euh
cefc-cfpb-1000-5-1514	ben je me dis ben c'est comme ça
cefc-cfpb-1000-5-907	et en fait c'est une histoire qui m'est arrivée complètement dingue quoi la la fille oublie s son code
cefc-cfpb-1000-5-1211	mais il y a le stoemp de carottes aussi hein
cefc-cfpb-1000-5-1301	alors il lui a déjà dit oui c'est Marcel Moti »
cefc-cfpb-1000-5-521	des echtes Bruxellois des gens
cefc-cfpb-1000-5-242	et alors je me suis j'ai pro fait mon curriculum vitae quoi
cefc-cfpb-1000-5-29	nom prénom ça ça va Moti
cefc-cfpb-1000-5-462_2	mais pendant tout un moment il y a eu des cours de théologie à Saint-Louis
cefc-cfpb-1000-5-1347	même le parfois le samedi matin euh
cefc-cfpb-1000-5-1305	elle m'a dit parce que je le gars il avait toujours une pipe sur lui c'était le professeur d'asu de s de soudure
cefc-cfpb-1000-5-743	alors je vais simplement te dire que pendant euh ben
cefc-cfpb-1000-5-850	et puis forcément après ben on a laissé rentrer des des gens qui le méritaient aussi qui n'avaient peut-être un peu m pas aussi de de de de de de de situation familliale que que les riches
cefc-cfpb-1000-5-1608	oui je dis on m'a envoyé un message comme quoi
cefc-cfpb-1000-5-852	si je peux ap appeler ça comme ça
cefc-cfpb-1000-5-488	et je pense que tu incarnes vraiment la figure du vrai Bruxellois
cefc-cfpb-1000-5-1614	il y avait quelqu'un qui avait arrê éteint quelque chose qu'il fallait pas dans l'armoir du coup le micro
cefc-cfpb-1000-5-172	Forest je pense qu'elle est née à Forest
cefc-cfpb-1000-5-1409	alors je vais dire que on les laisse dans l'ignorance
cefc-cfpb-1000-5-1595	qui a d qui m'a dit euh
cefc-cfpb-1000-5-1056	il y a il y a rien à faire
cefc-cfpb-1000-5-276	et comme je sais qu'il y a le marché à la Panne on fait le plein de légumes euh
cefc-cfpb-1000-5-1303	je dis oui c'est monsieur Gatot »
cefc-cfpb-1000-5-600	et euh il y a beaucoup de monde
cefc-cfpb-1000-5-1730	oui donc il y a encore le consentement de participation
cefc-cfpb-1000-5-483	et puis mes grands-parents étaient Italiens même avec mes origines
cefc-cfpb-1000-5-1562	faut faut réapprovisionner puis il faut faire plaisir aux gens quoi
cefc-cfpb-1000-5-1678	mais d'office quand il y a ça c'est qu'il y a un problème
cefc-cfpb-1000-5-767	on quand la petite dame du du magasin de chaussures est partie
cefc-cfpb-1000-5-289	moi c'est plus euh c'est plus quand quand je veux
cefc-cfpb-1000-5-975	et puis je lui dis toi tu es la bouteille de champagne »
cefc-cfpb-1000-5-1592	et puis sinon j'en ai mal au ventre hein
cefc-cfpb-1000-5-338	comment le boulevard Pachéco et le boulevard du Jardin Botanique
cefc-cfpb-1000-5-1218	elle faisait que de la p la de la la cuisine bruxelloise
cefc-cfpb-1000-5-1157	et le principal c'est d'être heureux hein
cefc-cfpb-1000-5-1501	mais je veux dire que GB euh Cora euh je sais pas euh Brico
cefc-cfpb-1000-5-696	donc il y a il y a l'Innovation bon
cefc-cfpb-1000-5-1630	ne regardez pas l vos pieds
cefc-cfpb-1000-5-1364	comment les fon gens font pour déménager pour recevoir des marchandises
cefc-cfpb-1000-5-1831	une seule fois la personne donc euh
cefc-cfpb-1000-5-501	le fait d'habiter Bruxelles
cefc-cfpb-1000-5-1177	tu fais cuire euh tes tes poireaux
cefc-cfpb-1000-5-76	s ça fait cinquante-trois ans
cefc-cfpb-1000-5-546	tu kottes euh
cefc-cfpb-1000-5-436	là c'était un monsieur qui vendait des tissus
cefc-cfpb-1000-5-192	si en dehors de tes parents il y a eu quelqu'un ou euh des des personnes euh ou euh une infrastructure qui a joué un rôle important dans l'apprentissage du français
cefc-cfpb-1000-5-1604	puis euh il s'arrête
cefc-cfpb-1000-5-1627	et d'ESPO les les derniers cours parce qu'alors je veux dire un petit mot en disant voilà
cefc-cfpb-1000-5-1280	qui qui me dit euh
cefc-cfpb-1000-5-1664	parce que ça c'est déjà arrivé aussi
cefc-cfpb-1000-5-1776	alors il f alors il il faut euh s
cefc-cfpb-1000-5-1324	et on allait parfois travailler là-bas
cefc-cfpb-1000-5-1479	mais tout ça aussi
cefc-cfpb-1000-5-1029	mais c'est aussi pour ça que tu te fais remarquer dans l'unif
cefc-cfpb-1000-5-751	euh il y a eu personne et maintenant fait
cefc-cfpb-1000-5-1470	et c'est vrai qu'ici je dis à part cette histoire de de Meyboom euh
cefc-cfpb-1000-5-492	mais pour toi qu'est-ce qu'
cefc-cfpb-1000-5-1401	je veux dire que le petit receveur là euh qui contrôle ton ton ticket
cefc-cfpb-1000-5-349	forcément c'est
cefc-cfpb-1000-5-617	c'est que c'est que forcément quand tu es euh je veux dire euh Italien qu'est-ce que tu fais
cefc-cfpb-1000-5-215	est-ce que vous engagez pas quelqu'un
cefc-cfpb-1000-5-752	il y a le Studio Francine ben le truc de de d'appareils photos et de d'informatique qui s'est installé
cefc-cfpb-1000-5-552	euh tu arriverais à à comprendre non
cefc-cfpb-1000-5-1541	ça je fais un peu de marche quand je sais
cefc-cfpb-1000-5-1691	cent neuf rue du Marais sixième étage c'est qu'il y a un problème
cefc-cfpb-1000-5-144	italien et français
cefc-cfpb-1000-5-1342	mais quand je je passe parfois euh ça m'arrive d'aller au Méridien là dans kot euh dans les kots là
cefc-cfpb-1000-5-23	hop hop hop tu peux choisir
cefc-cfpb-1000-5-1001	voilà je me suis fait un prénom dans la maison puisque quand on dit avant on était pf
cefc-cfpb-1000-5-393	en fait qu'on est occupé encore à changer
cefc-cfpb-1000-5-1436	maintenant de dégringolent dégringolent
cefc-cfpb-1000-5-814	je peux certainement aller les interrompre et dire
cefc-cfpb-1000-5-328	maintenant ce sera peut-être à la mer aussi hein
cefc-cfpb-1000-5-1667	et comme il y a eu le feu à la prfecture il y a quelques années bah en en
cefc-cfpb-1000-5-1485	et je pense que c'est un peu aussi grâce à ça que les
cefc-cfpb-1000-5-1785	oh là là alors c'est
cefc-cfpb-1000-5-708	ceux qui ont été sur la lune qui sont d'ailleurs venus à l'Innovation
cefc-cfpb-1000-5-1403	alors je veux dire que pourquoi est-ce qu'on va lui gueuler dessus
cefc-cfpb-1000-5-365	t'a vraiment marqué
cefc-cfpb-1000-5-657	ce ma ce ce magasin était style Horta un peu comme en France avec ces immenses coupoles tout ça et en fait
cefc-cfpb-1000-5-1566	on les débranche pas les verres
cefc-cfpb-1000-5-222	et alors c'est comme ça qu'on est que mes parents sont devenus concierges au cent-neuf
cefc-cfpb-1000-5-1666	il y a une alarme maintenant dans la maison euh incendie
cefc-cfpb-1000-5-1519	j'aurais bien f j'aurais
cefc-cfpb-1000-5-866	le le samedi matin tu vois
cefc-cfpb-1000-5-1259	est-ce que tu as fait tes euh tu étais au collège à Bruxelles
cefc-cfpb-1000-5-1030	c'est parce que euh tu dégages quelque chose et que
cefc-cfpb-1000-5-811	oui oui forcément aussi ce qui se passe est que Bruxelles a tellement
cefc-cfpb-1000-5-509	il suffit de voir par exemple place du Jeu de Balle euh qu'est-ce que ça fait comme foin de devoir euh faire un parking souterrain les gens se mobilisent
cefc-cfpb-1000-5-562	enfin je vais dire que c'est c'est un bon vivant
cefc-cfpb-1000-5-612	hum est-ce que tu vois des différences importantes entre les différents quartiers de Bruxelles ou pas trop
cefc-cfpb-1000-5-1455	on faisait des gagner des choses aux gens même parfois des babioles hein
cefc-cfpb-1000-5-1005	et bien je voudrais parler à Marcel » et bien
cefc-cfpb-1000-5-323	moi j'ai pas de j'ai pas de euh
cefc-cfpb-1000-5-882	et euh bah forcément je suis en aube aussi
cefc-cfpb-1000-5-692	ils ont repris le même principe
cefc-cfpb-1000-5-1300	et elle elle a directement dit c'est Marcel Moti »
cefc-cfpb-1000-5-311	vers l euh c'est Auderghem la maison communale d'Auderghem
cefc-cfpb-1000-5-387	ben ils ont transformé ils ont construit le l'hôpital que tu vois pour le moment et qui est là
cefc-cfpb-1000-5-1128	j'ai vu récemment sur TF1 un reportage d'un gars
cefc-cfpb-1000-5-90	ça va les professions successives
cefc-cfpb-1000-5-1780	s'il y a des personnes qu'on connait
cefc-cfpb-1000-5-482	enfin ma mam mes mes parents étaient Français
cefc-cfpb-1000-5-608	et puis le jour où on va abattre l'arbre là euh tout le monde est là quoi hein
cefc-cfpb-1000-5-73	mais ici ça fait euh
cefc-cfpb-1000-5-406	et avant bien avant c'est c'est parce que évidemment dans dans le quartier dans le dans les les les connaissances que je me suis fait je j'ai connu des professeurs qui qui connaissaient très bien le quartier avant la rue du Marais en fait entre euh entre euh le euh le comment le parking
cefc-cfpb-1000-5-1348	même en m en semaine hein tu as l'impression que ça t'étouffe cette pollution euh
cefc-cfpb-1000-5-1440	ça ce c'est le genre de choses que euh bon
cefc-cfpb-1000-5-214	moi je suis euh enfin j je suis homme à tout faire je sais tout faire
cefc-cfpb-1000-5-448	hein et alors pour pouvoir avoir cette chaire de philosophie ils ont trouvé l'astuce de déplacer l'Institut Saint-Louis qui se trouvait à Malines et de l'implanter à Bruxelles et en fait dans le temps on appelait plus ça le Collège Saint-Louis comme il y a le Collège Saint-Michel
cefc-cfpb-1000-5-796	et puis après de de d'avoir Belfius qui s'est installé forcément c'était plus un qua quartier de de comment de travail des gens qui viennent travailler
cefc-cfpb-1000-5-95	mais il y a comme électricien aussi
cefc-cfpb-1000-5-351	mais on se comprend c'est c'est vraiment le
cefc-cfpb-1000-5-1093	et bon bè forcément le plus vieux lui il fait Tanguy
cefc-cfpb-1000-5-1705	mais tu dois toujours être un peu alerte quoi
cefc-cfpb-1000-5-1162	est-ce que chez toi tu cuisines
cefc-cfpb-1000-5-325	ou j'ai pas un quartier favori non non où je peux trouver quelque chose euh qui nous intéresse euh
cefc-cfpb-1000-5-1336	bien sûr bien sûr ouais ouais ouais ouais
cefc-cfpb-1000-5-1015	font que euh tu es euh cons enfin
cefc-cfpb-1000-5-238	non le trente-huit n'existait pas encore
cefc-cfpb-1000-5-1135	et je veux faire ce que j'aime »
cefc-cfpb-1000-5-549	pas mais tu parler si si tu parlais avec un un Bruxellois en ça s'appelle comment le bruxellai en bruxellois
cefc-cfpb-1000-5-1467	a changé parce que
cefc-cfpb-1000-5-1638	ben tu sais j'ai raté mon année
cefc-cfpb-1000-5-400	et forcément bah on n'a plus reconstruit ce genre de truc
cefc-cfpb-1000-5-967	sans plus elle m'observe
cefc-cfpb-1000-5-1299	mais moi j'ai un de mes anciens élèves qui travaille à Saint-Louis »
cefc-cfpb-1000-5-1014	voilà le fait de p de cé de de enfin entre guillemets servir moi j'appelle plus ça un service est vrai le fait de dépanner les gens
cefc-cfpb-1000-5-155_2	c'est pas c c'est pas essentiel euh son lieu d'origine
cefc-cfpb-1000-5-1294	ah je vais à Saint-Louis »
cefc-cfpb-1000-5-205	le cinq-cent-treize et le cinq-cent-douze c'était l'appartement
cefc-cfpb-1000-5-1390	alors on t'augmente quelque chose pour un service que normalement il y a un minimum quoi
cefc-cfpb-1000-5-1216	c'est chouette aussi c'est très bon il y avait il y avait des petits restaurants dans le temps euh ici pas très loin où on pouvait on pouvait a uniquement des plats euh le Brabançon c'était à Saint-Josse
cefc-cfpb-1000-5-601	ah ouais ouais ouais bien sûr en fait si tu veux c'est l'ordre de Saint-Laurent
cefc-cfpb-1000-5-307	c'est pas très loin en fait d'ici
cefc-cfpb-1000-5-1153	donc il y a le lait hein les les la viande de brebis
cefc-cfpb-1000-5-849	cette réputation à la maison c'est d'avoir des des gens de bonnes familles entre guillemets hein
cefc-cfpb-1000-5-265	le carê le le comment le dimanche des rameaux arrive
cefc-cfpb-1000-5-1181	tu fais cuire tes poireaux
cefc-cfpb-1000-5-1833_2	ça va
cefc-cfpb-1000-5-64	j'ai eu la campagne d'abord depuis que je suis né
cefc-cfpb-1000-5-487	oui ben par exemple il y a beaucoup d'étudiants qui te voient comme un vrai Bruxellois
cefc-cfpb-1000-5-1050	je t'ai entendu siffler
cefc-cfpb-1000-5-1045	même un peu se foutre de moi hein
cefc-cfpb-1000-5-1019	ce que tu es ça n ton ta popularité
cefc-cfpb-1000-5-1293	ah et tu vas où »
cefc-cfpb-1000-5-581	le zwanzeur c'est celui qui fait la fête qui fait un peu le fou les zwanzeurs
cefc-cfpb-1000-5-103	euh j'ai fait les A quatre et les A trois en électro-mécanicien
cefc-cfpb-1000-5-1209	mais je sais pas si c'est vraiment bruxellois
cefc-cfpb-1000-5-913	est bloqué de lundi
cefc-cfpb-1000-5-1067	je ne veux enfin voilà hein hum
cefc-cfpb-1000-5-1012	c'est celui-là qu'on a besoin celui que il vient tout de suite
cefc-cfpb-1000-5-440	donc c'était quand tu rentrais dans cette maison
cefc-cfpb-1000-5-226	c'est que après mon service militaire ils demandaient pour pour agrandir l'équipe
cefc-cfpb-1000-5-232	les bâtiments étaient fermés quoi
cefc-cfpb-1000-5-1524	et ça qui se passe là-bas parce que j'ai un anniversaire de quelque chose
cefc-cfpb-1000-5-1456	je veux dire un moulin à café un percolateur des trucs
cefc-cfpb-1000-5-1063	et s et et en fait je pense que même les anciens les les anciens
cefc-cfpb-1000-5-286	ouais le Jardin Botanique euh non
cefc-cfpb-1000-5-1391	je veux dire que si il y aurait des accidents maintenant je parle de maintenant ces quelques mois-ci
cefc-cfpb-1000-5-1389	les gens sont debout dans le train
cefc-cfpb-1000-5-861	euh m est-ce que tu as des connaissances euh flamandes origine
cefc-cfpb-1000-5-129	quand il a eu fini sa vie ou
cefc-cfpb-1000-5-1406	pourquoi quand un train est en retard ou qu'il est un panne on dit pas aux gens ce qui se passe
cefc-cfpb-1000-5-316	hum et donc tu m'as dit que tu aimerais bien une fois bouger
cefc-cfpb-1000-5-272	là je pars je prends le train ici à la gare du Nord
cefc-cfpb-1000-5-126	c'est ça euh Bergamo Italie
cefc-cfpb-1000-5-428	et il y a eu le même changement au niveau du boulevard du Botanique
cefc-cfpb-1000-5-1006	tout le monde savait de qui on parlait quoi
cefc-cfpb-1000-5-419	le bruit de la machine quoi les endormait et à partir du moment où ça s'est arrêté
cefc-cfpb-1000-5-1200	ça c'est un plat typiquement bruxellois ça
cefc-cfpb-1000-5-382	il y avait un une société qui de de de construction Eternit ça s'appelle
cefc-cfpb-1000-5-1466	maintenant c'est terminé c'est des trucs qui se font plus parce que la population
cefc-cfpb-1000-5-1491	non non non il y a pas
cefc-cfpb-1000-5-1258	et euh m qu'est-ce que euh tu penses de tes années quand tu étais euh à l'école
cefc-cfpb-1000-5-62	donc euh est que euh tu habites chez toi depuis toujours ou est-ce que tu as eu d'autres endroits
cefc-cfpb-1000-5-1214	tu mélanges tout en même temps
cefc-cfpb-1000-5-31_2	alors ta date de naissance
cefc-cfpb-1000-5-629	mais et par rapport euh
cefc-cfpb-1000-5-1138	encore hier je regardais une émission sur Antenne Deux
cefc-cfpb-1000-5-1077	en fait euh j'ai le plus grand qui qui travaille maintenant au Fonds du Logement du CPAS d'Ixelles
cefc-cfpb-1000-5-1567	on les met pas en place les tables
cefc-cfpb-1000-5-281	je je marche je je je vide ma tête
cefc-cfpb-1000-5-1173	ah le stoemp tu tu fais ça
cefc-cfpb-1050-1-823	et au sinon pour mes courses etcetera moi je fais tout en voiture
cefc-cfpb-1050-1-605	et bon Patrick étant sénégalais
cefc-cfpb-1050-1-75	voilà je pense à des événements où tu as plein de gens dehors et euh mais autre catastrophe
cefc-cfpb-1050-1-115	un état d'esprit
cefc-cfpb-1050-1-1106	mais je me force maintenant
cefc-cfpb-1050-1-807	et pas de chance
cefc-cfpb-1050-1-970	donc tu signes
cefc-cfpb-1050-1-1144	je pars un mois Milan pas un souci
cefc-cfpb-1050-1-720	seule que je pou dont je pourrais dire c'est si par exemple j'entends un jeune
cefc-cfpb-1050-1-650	et non non non
cefc-cfpb-1050-1-89	bruxelloise ouais belge et bruxelloise
cefc-cfpb-1050-1-1074	j'ai fait la socio
cefc-cfpb-1050-1-60	ouais c'est p pas souvent
cefc-cfpb-1050-1-1214	mais soeur habite Enghien
cefc-cfpb-1050-1-111	dis j non je suis pas de la province
cefc-cfpb-1050-1-364	j'aurais été incapable de le dire
cefc-cfpb-1050-1-664	quand ils parlent français oui
cefc-cfpb-1050-1-929	les écoles communales là-bas du donc école sept école huit là euh
cefc-cfpb-1050-1-563	parce que euh
cefc-cfpb-1050-1-695_2	m m
cefc-cfpb-1050-1-1237	il y a la leçon de piano d'un
cefc-cfpb-1050-1-339	donc je crois je crois que c'est ça je pense fondamentalement que c'est ça
cefc-cfpb-1050-1-248	ou alors il organisait un verre chez lui euh etcetera
cefc-cfpb-1050-1-387	parce que dans la salle d'attente bon c'est à l'hôpital
cefc-cfpb-1050-1-560	voilà exactement d'office l'anglais
cefc-cfpb-1050-1-540	donc euh du deuxième étage qui était donc
cefc-cfpb-1050-1-1287	ouais c'est ça ça prend du temps hein
cefc-cfpb-1050-1-768	ouais tu passes par où alors pour aller au boulot
cefc-cfpb-1050-1-1041	quoi donc euh mais euh des des profs qui m'ont vraiment donné l'envie
cefc-cfpb-1050-1-816	au niveau transport
cefc-cfpb-1050-1-706	et ça passe très bien voilà
cefc-cfpb-1050-1-1201	quand même euh
cefc-cfpb-1050-1-287	et il y a le nouvel euh le nouvel auvent pour le tram
cefc-cfpb-1050-1-85	ouais bah c'est des événements
cefc-cfpb-1050-1-522	mais bah c'est sans doute tout ce qu'ils peuvent dire
cefc-cfpb-1050-1-1220	des weekends partir un weekend à la
cefc-cfpb-1050-1-84	donc mais au sinon c non voilà
cefc-cfpb-1050-1-352	est-ce que tu as remarqué qu'il y a eu une mondialisation du quartier
cefc-cfpb-1050-1-414	mais ouf on est où quoi tu vois
cefc-cfpb-1050-1-403	ce ce melting pot-là c'est plutôt positif ou plutôt négatif
cefc-cfpb-1050-1-603	ah ils en connaissent d'autres
cefc-cfpb-1050-1-1250	donc le vendredi matin
cefc-cfpb-1050-1-551	donc là je t'ai demandé ouais bè comme il y a toutes ces langues-là comme tu as un petit garçon
cefc-cfpb-1050-1-141	mais euh oui donc euh
cefc-cfpb-1050-1-700	ah j'ai le même coup
cefc-cfpb-1050-1-873	mais bon l'ONE avait appelé en fait en disant
cefc-cfpb-1050-1-317	je crois que tous les gens bah prennent leur voiture pour sortir moi
cefc-cfpb-1050-1-135	voilà j'ai beaucoup d'amis à Namur
cefc-cfpb-1050-1-927	pas celle-ci pas celle-ci qui est aux étangs
cefc-cfpb-1050-1-199	quoi ah ouf euh pf euh un patois euh des Marolles
cefc-cfpb-1050-1-155	je crois que j'ai un accent bruxellois
cefc-cfpb-1050-1-1014	quand même eu des sales moments mh des profs
cefc-cfpb-1050-1-376	moi je pense fondamentalement qu'il y a quand même une évolution
cefc-cfpb-1050-1-624	plus de soleil évidemment
cefc-cfpb-1050-1-637	oui voilà
cefc-cfpb-1050-1-921	mais il aurait été onze heure et demi ils auraient dit il est sur liste d'attente quoi
cefc-cfpb-1050-1-653	ouais là je vois pas de différence par contre oui
cefc-cfpb-1050-1-162_2	parce que par exemple à l'étranger de nouveau à l'étranger moi je travaille beaucoup avec les Français parce que le métier est quand même très fort présent France
cefc-cfpb-1050-1-916	roh m m
cefc-cfpb-1050-1-426_2	et t'entends parler d'autres langues sur la rue là
cefc-cfpb-1050-1-1053	ah bon ouais je fais le journalisme pour critique cinéma
cefc-cfpb-1050-1-1248	mais maintenant mais en fait c'est super difficile parce que qu'est-ce que je fais avec lui quand je vais faire du sport
cefc-cfpb-1050-1-236	et il y a eu quelques initiatives
cefc-cfpb-1050-1-896	mais donc il y a Saint-André qui est là qui est une des meilleures écoles sur Bruxelles
cefc-cfpb-1050-1-492	quand les gens se s'adressent les uns aux autres c'est en français que ça se fait
cefc-cfpb-1050-1-1276	ou à l'UGC Toison d'Or
cefc-cfpb-1050-1-841	plus euh du côté euh des enfants euh qu'est-ce que tu penses des des écoles et de de ce qui est disponible pour les enfants
cefc-cfpb-1050-1-702	on fait un mixe néerlandais français anglais
cefc-cfpb-1050-1-1450	ouais ça c'est bien mh
cefc-cfpb-1050-1-1440	mh donc et ici euh et puis même je l'ai oublié chez mes parents trois jours
cefc-cfpb-1050-1-567	voilà bon flamand je le parle plus hein
cefc-cfpb-1050-1-180	boh il vaut mieux hein
cefc-cfpb-1050-1-988	ah oui donc c'est pour les enfants
cefc-cfpb-1050-1-255	et en fait des trucs vraiment pour
cefc-cfpb-1050-1-472	et tu crois que c'est parce que les Flamands sortent à Bruxelles ou parce que les Flamands s'installent à Bruxelles
cefc-cfpb-1050-1-1013	euh je dirais que ça j'ai j'ai
cefc-cfpb-1050-1-296	pf il y a eu un magasin bio ça tenu trois trois mois je crois
cefc-cfpb-1050-1-162_1	euh ouais ouais ouais euh m
cefc-cfpb-1050-1-1342	parce que moi j'ai fait toutes mes études même sans ordinateur
cefc-cfpb-1050-1-1027	mais tu en baves quoi
cefc-cfpb-1050-1-705	et on fait pas d'histoire
cefc-cfpb-1050-1-230	euh dans l dans le quartier
cefc-cfpb-1050-1-43	heu m
cefc-cfpb-1050-1-897	euh et là bah ça été le parcours du combattant
cefc-cfpb-1050-1-263	euh non non par contre je sais par exemple euh lors de la magnifique journée sans voiture
cefc-cfpb-1050-1-969	il y a la charte hein tu vois
cefc-cfpb-1050-1-224	ah oui non excatement
cefc-cfpb-1050-1-63	mais je trouvais qu'il y avait une ambiance
cefc-cfpb-1050-1-193	je te demande pas la liste exhaustive
cefc-cfpb-1050-1-875	vous allez avoir des parents qui vous téléphonent de tel endroit euh
cefc-cfpb-1050-1-1072	je me sentais pas prête à aller travailler à vingt-et-un ans en ayant déjà une licence ouais
cefc-cfpb-1050-1-181	donc euh
cefc-cfpb-1050-1-1369	bon maintenant il est en réparation
cefc-cfpb-1050-1-469	par contre je trouve que
cefc-cfpb-1050-1-767	donc euh bon euh parfois je mets autant de temps en voiture
cefc-cfpb-1050-1-1388	et c'est quand même hallucinant
cefc-cfpb-1050-1-1302	non c'est le le vent
cefc-cfpb-1050-1-787	donc maintenant fait avant
cefc-cfpb-1050-1-878	donc j'ai eu énormément de chance parce qu'il a été pris au pré-gardiennat euh m
cefc-cfpb-1050-1-139	enfin tu prends Namur aussi
cefc-cfpb-1050-1-797	voilà c'est ça c'est ça
cefc-cfpb-1050-1-212	ouais ce type-là
cefc-cfpb-1050-1-1241	mh et tu fais quoi
cefc-cfpb-1050-1-231	ici est-ce que vous faites des des fêtes
cefc-cfpb-1050-1-1191	exactement mais c'est extacement
cefc-cfpb-1050-1-858	etcetera elle a été fermée par l'ONE
cefc-cfpb-1050-1-443	ok attends je regarde un petit peu
cefc-cfpb-1050-1-979	oui oui oui oui oui
cefc-cfpb-1050-1-465	bon voilà ils sont tous ici en journée
cefc-cfpb-1050-1-360	alors m hum
cefc-cfpb-1050-1-615	non est-ce que vraiment le flamand sera vraiment nécessaire
cefc-cfpb-1050-1-1082	mais donc la combinaison des deux fait que je trouvais ça pas mal
cefc-cfpb-1050-1-945	et tu as eu une une bonne expérience ou pourquoi
cefc-cfpb-1050-1-1009	en fait ouais bah j'étais au collège Saint-Pierre à Uccle hein
cefc-cfpb-1050-1-809	il y a eu deux démissions sur un mois
cefc-cfpb-1050-1-1333	donc il faut être organisé m
cefc-cfpb-1050-1-1093	j'avais pas encore défendu mon mémoire
cefc-cfpb-1050-1-399	euh voilà je fai enfin c'est un constat hein
cefc-cfpb-1050-1-1167	et en fait je suis en quatre cinquième hein
cefc-cfpb-1050-1-668	et tu fréquentes beaucoup de néerlandophones d'origine
cefc-cfpb-1050-1-1118	je sais qu'il mange à l'école
cefc-cfpb-1050-1-186	mais alors hein il faut que j'y pense
cefc-cfpb-1050-1-482	je crois qu'il est néerlandophone
cefc-cfpb-1050-1-195	si tu penses bruxellois parler bruxellois
cefc-cfpb-1050-1-519	bonjour madame au revoir madame euh mais les parents c'est bonjour
cefc-cfpb-1050-1-1251	maintenant comme j'suis en congé et qu'il est à l'école le vendredi matin avant que je n'aille le chercher
cefc-cfpb-1050-1-1335	c'est c'est dans le vlan ou comme ç internet
cefc-cfpb-1050-1-752	et en bus ici tu ne m'auras jamais dans un transport en commun
cefc-cfpb-1050-1-712	et tu penses les les plus jeunes
cefc-cfpb-1050-1-305_3	m m
cefc-cfpb-1050-1-1025	je te dis c'était pas euh incommensurable
cefc-cfpb-1050-1-884	euh super bon là c'était communal
cefc-cfpb-1050-1-21	ah oui ok ouais
cefc-cfpb-1050-1-327	et je crois que la grosse majorité des gens ici
cefc-cfpb-1050-1-900	c'est un coup de bol parce que tu peux l'inscrire
cefc-cfpb-1050-1-83	chaque année m'énerve
cefc-cfpb-1050-1-252	mais euh
cefc-cfpb-1050-1-850	j'ai commencé à appeler les crèches
cefc-cfpb-1050-1-889	j'ai commencé à appeler les écoles pour la maternelle
cefc-cfpb-1050-1-888	mais bon Florent avait dix-huit mois
cefc-cfpb-1050-1-410	mais je j'ai quand même je veux dire très honnêtement
cefc-cfpb-1050-1-11	bon je crois que si j'étais originaire de là voilà j'aurais une autre un autre point de vue forcément
cefc-cfpb-1050-1-154	que je parle pas comme euh à Namur ou que hein là ou que hein là euh
cefc-cfpb-1050-1-240	hum et c'est un peu tombé en désuétude
cefc-cfpb-1050-1-6	donc on en était à au au Nord de Bruxelles
cefc-cfpb-1050-1-1117	il a vraiment un
cefc-cfpb-1050-1-1353	et puis les petits c'est terrible comme ils je sais pas Florent Christopher euh avec le I-Pad euh
cefc-cfpb-1050-1-494	ouais ouais ouais ouais ou en anglais ou en anglais oui
cefc-cfpb-1050-1-1243	ou tu vas les films pour faire des critiques
cefc-cfpb-1050-1-968	tu tu l'in je l'ai inscrit à Saint-André
cefc-cfpb-1050-1-1231	quand on était plus jeune je veux dire il y a dix ans avec tous des copains quand il n'y avait pas encore les enfants
cefc-cfpb-1050-1-266	mais bon ici pf dans
cefc-cfpb-1050-1-1149	oh j'ai trouvé ça long
cefc-cfpb-1050-1-257	c'est com c'est la fête des voisins ou immeuble en fête
cefc-cfpb-1050-1-1148	et là j'ai dû aller une semaine euh à Budapest là début euh début décembre
cefc-cfpb-1050-1-1341	ouais en fait mais non mais en fait c'est ça c'est ça
cefc-cfpb-1050-1-544	ah ouais à ce point
cefc-cfpb-1050-1-422	bè pf et et voilà
cefc-cfpb-1050-1-1	voilà ici est-ce que ça marche ça l'air
cefc-cfpb-1050-1-784	ils travaillent quasiment tous de la maison bon
cefc-cfpb-1050-1-1050	et au départ je voulais être critique cinéma
cefc-cfpb-1050-1-380	et pour moi le signe c'est bon
cefc-cfpb-1050-1-801	ou ici euh ou au bureau à Londres ça change rien
