clips	text
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-432	il est parti en galopant
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-466	elle lui a donné ses dernières instructions
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-272	alors elle s'est fait toute petite
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-347	alors il s'est fait une petite spécialité
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-10	alors il a proposé de prendre l'un d'eux en formation
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-43	même celui qui est né ans cette forêt n'arrive pas en ressortir de nuit
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-79	une petite voix qui lui disait c'est comme ça qu'on salue les dames
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-151	et ce soir-là ils ont fait ce qu'il fallait pour engendrer le premier pilier de leur lignée et l'ovale de Mélusine
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-9	et beaucoup moins d'argent
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-367	on a du sang de chevalier bouillonnant
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-212	sonnait les cloches acclamaient
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-85	je sais qui vous êtes
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-400	ce que fait sa femme le samedi brise et promesse honte et malheur sur notre héritage un homme a le droit de savoir ce que fait sa femme le samedi
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-409	et quand il a entendu Mélusine arriver il s'attendait à tout il a fermé les yeux
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-58	dormons enfin je dors
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-180	et après le baptême rien le peuple acclamait les cloches sonnaient Raymondin était fier
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-424	soufflait dans ses yeux et les séchait
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-427	et puis il est remonté sur la colline d'en face
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-183	et Mélusine a vu son ovale s'agrandir lumière du monde et tout ça
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-440	mais c'est ensemble qu'on va le surmonter
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-455	mais vous n'aviez rien dit
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-328	et il prend la main d'Hermine et les rassemble
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-37	et au soir ils se disaient honte sur nous les ancêtres ne sont pas fiers
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-122	comment s'appelle-t-elle Mélusine
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-348	il avait entendu dire qu'il y avait beaucoup de géants croqueurs de pucelles ou qui voulaient des jeunes filles en échange d'autres choses
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-89	voulez-vous m'épouser
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-283	il n'y a plus de plan ni d'action
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-156	il était presque père
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-140	quand Mélusine elle est entrée
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-327	à jamais et il prend la main d'Urian
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-179	Raymondin a donné le prénom Eudes et Mélusine a continué à donner le nom de la lignée Lusignan
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-321	j'ai pas fait tout ça pour rien
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-391	il n'a pas eu le temps de terminer sa phrase
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-390	oh je vraiment je suis désolé de vous
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-98	alors au début ce sera simple
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-325	et dit avec sa voix
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-294	et ses menaces et ses menaces encore armes ressaisies lances et cimeterres armures remises épées visières
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-419	elle a écrit des lettres à tous ses fils rois pour les prévenir
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-24	la grande porte s'est ouverte
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-389	mais mon devoir est de vous dire que l'on murmure qu'elle a quelque affaire peut-être de sorcellerie
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-308	alors au milieu de l'odeur des ventres ouverts et du sang elle doit souffler la fameuse odeur de la victoire et Urian qui est sous le grand Turc
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-443	maintenant je sais la patte de lion la tache en poil de loup tout ça je sais
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-326	vous avez sauvé mon pays et mon honneur sauvez-le
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-132	la mémoire ne mérite pas de retenir le nom
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-434	et le peuple est venu en rangs serrés raconter à Raymondin
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-285	elle le moment qu'elle préfère c'est quand les deux premières lignes ennemies
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-45	fais un feu contre les loups
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-141	alors que tous se disaient
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-425	et quand il est arrivé à l'abbaye où Fromont était censé être il a fermé toutes les portes
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-420	et en écrivant la lettre pour Geoffroi elle savait que ce serait un peu plus compliqué
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-94	il faudra toujours laisser mon samedi
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-91	oh oui oui hein Raymondin l'homme parle vite
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-40	et il partit comme un fou sur son cheval accompagné du galop et des cris de son oncle qui lui courait derrière et qui lui disait attends attends pas
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-364	et Geoffroi n'arrivait pas lui dire
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-147	tt tt la promesse promis juré
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-408	il s'est couché dans son lit jusqu'au dimanche matin
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-165	ce qui existait en fait déjà c'est
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-214	mais elle continuait les monuments à l'extérieur d'elle-même
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-111	il n'y avait plus que la fontaine qui gargouillait
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-63	et il a vu arriver la bête absolument colossale d'une taille énorme qui aplatissait la forêt sous son galop
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-470	et elle a disparu
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-323	la situation recolle les oreilles d'Urian à la colle forte pince les fesses d'Hermine pour qu'elle relève la tête
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-127	si c'est vrai c'est vrai
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-387	elle est en goguette peut-être
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-361	viens on s'amuse mieux quand on est à deux pour pourfendre les géants et aller se battre
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-123	mais de qui de quoi qui sont ses pères et son pays ses armoiries et tout et tout Mélusine
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-195	avait un oeil pour surveiller ses pensées un autre pour surveiller sa parole
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-13	il a appris tout ce dont il avait besoin pour faire cela les langues mortes comme les vivantes tous les chiffres
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-228	ce qui est sûr c'est que le nom de Lusignan frémissait
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-11	et il voulait le plus jeune qui s'appelait Raymondin
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-245	prends un de tes frères cadets
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-371	quand une après-midi Raymondin a reçu son frère c'était un samedi
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-107	et vous commencerez à laisser la peau de cerf taillée en ceinture sur la terre
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-113	et puis il s'est retourné il a vu le cauchemar du ventre ouvert
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-386	mais derrière on chuchote Mélusine qu'est-ce qu'elle fait
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-269	l'armée innombrable du grand Turc
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-397	juste un instant il a pris le long couloir
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-135	et la tente la plus belle était la centrale elle était immense avec des soieries à l'intérieur
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-288	on sait plus très bien à qui appartiennent cette tête
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-278	claquent le sol tremble les armes
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-71	et il s'est écroulé le sanglier revenu à la charge
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-150	sont partis discrètement dans une tente obscure que la dame de la nuit avait fait avec ses voiles pour qu'on ne les embête pas
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-342	mais le cas du sixième était un peu plus compliqué
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-203	et Mélusine a dû beaucoup sourire pour faire accepter l'oeil unique de Renaud qui sera comme un phare pour les nations la patte de lion d'Antoine qui lui donnera un air de force mon ami n'ayez crainte la dent immense de Geoffroi qui râclait le sol
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-28	ils ouvraient les volets ils disaient longue vie au comte de Poitiers mort au sanglier blanc
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-338	elles les ont notés elles ont mis dans le coup les dieux du vent et chaque fois qu'un Lusignan reprenait la mer le dieu du vent
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-340	ça été d'autres terres encore et Guion et Renaud et Antoine ont pu écrire à leur papa et leur maman qu'ils étaient tous devenus rois grâce à leur bravoure et leur honneur
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-36	et surtout ils ont vu nulle part
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-103	et après l'enterrement réclamer un peu de terre
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-223	et la nuit elle se transportait dans les airs avec des cailloux immenses
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-436	Raymondin a reçu la nouvelle tout seul
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-240	fils tu es un Lusignan
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-163	et puis il y a eu le baptême
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-317	et on n'entend plus que flotter les mains du vieux roi
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-247	et n'oublie jamais la veuve et l'orphelin et tout
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-15	il savait déjà parfaitement monter à cheval
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-174	et ils ont fait tous les deux ce qu'il fallait faire pour engendrer le deuxième pilier de leur lignée et l'ovale de Mélusine s'est agrandi
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-243	il ternira fils ta flotte
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-333	et le soir ils font ce qu'il faut pour se donner la force d'être couronnés
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-376	et le frère à côté de Raymondin
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-38	et que dira le peuple quand on rentrera bredouille
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-72	Raymondin l'a taillé en cubes
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-259	rapporté les a fâchés les deux fils Lusignan dans la capitale de Chypre Famaguste se mouraient un vieux roi avec sa fille unique la belle Hermine
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-460	et Raymondin était à genoux
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-346	mais jamais ça ne marchait elles s'enfuyaient avant
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-282	il n'y a plus d'avant ni d'après
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-337	elles ont feuilleté l'annuaire des riches héritières sans frères au père à moitié mourant
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-96	tiens je vous le donne tout de suite
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-439	et lui a dit mon ami je sais ce qui s'est passé
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-437	et il a eu toute la nuit pour y penser
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-215	et puis après l'abbaye il y a eu le port de La Rochelle
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-145	et quand elle est arrivée elle a pris la main de Raymondin
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-133	et quand il est arrivé à la clairière tout était prêt tout était déboisé
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-358	heureusement il avait un petit frère Fromont
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-381	mais il faut quand même que je vous dise
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-435	ce qui s'était passé on était samedi soir
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-138	et puis Raymondin il attendait on est toujours un peu sot dans ces moments-là
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-471	et l'on dit qu'elle pleure à la mort de chacun de ses héritiers
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-220	et quand les chantiers n'allaient pas assez vite elle prenait
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-30	et toute la journée ils ont traqué dans la forêt
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-399	et alors là il a mis son oeil par le trou de la serrure parce qu'après tout un mari a le droit de savoir
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-379	hmm Mélusine donc n'est pas là
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-468	et avec ses yeux ses sa queue de serpent elle a cogné tous les murs alentour
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-462	mais elles montaient toujours
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-301	et elle ne sait plus très bien à qui appartiennent ces têtes et ces corps épars
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-262	et la belle et la bague a brillé
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-191	les cloches sonnaient le peuple
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-95	oh samedi samedi jour banal dans la semaine je vous le laisse
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-366	viens avec toi avec moi
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-104	autant de terre que pourra en contenir une peau de cerf taillée d'une certaine façon
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-105	on vous donnera ça certainement facilement
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-426	il a allumé une torche qu'il a jetée sur le toit
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-250	avec son petit frère Guion
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-52	je t'apprendrai l'art de leur lecture quand on rentrera
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-438	et le dimanche matin Mélusine est arrivée tout doucement vers lui
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-194	car il a été nommé comme ça
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-108	et au soir vous verrez toute la terre que vous aurez avec cette fontaine-ci au milieu où vous reviendrez lundi prochain pour notre mariage
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-473	et je connais quelqu'un auquel on a téléphoné
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-260	et ce vieux roi était encerclé par le grand Turc
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-199	et le soir du baptême ils ont fait ce qu'il fallait faire pour faire le quatrième pilier de leur lignée
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-266	quand tout à coup elle a vu les deux fils poitevins avec leurs deux mille guerriers
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-114	alors il a préféré croire au rêve
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-226	mais il faut pas tout croire les chroniqueurs se sont un peu laissé aller
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-365	prends les armes
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-286	s'écrasent et se broyent
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-472	on dit qu'elle crie
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-33	ils le voyaient partout chaque fois une petite tache blanche
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-26	claquaient sur les pavés
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-354	il continuait sa vocation au moins
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-331	l'orchestre céleste entonne la marche nuptiale deux anneaux d'or
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-86	et je sais ce qui vient de vous arriver
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-173	le soir du baptême
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-362	mais Fromont voyez lui il parlait avec Dieu
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-388	oh ça encore ce ne serait rien
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-414	mais elle sait pas tout peut continuer et tout a continué
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-252	ils avaient l'impression que le monde frémissait d'être découvert par eux et deux milles guerriers les accompagnaient
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-42	et quand ils se sont arrêtés dans la forêt profonde ils ne voyaient même plus les sabots de leurs chevaux bravo
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-357	mais ça ne romp pas la solitude
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-99	et puis à la longue ça vous agacera les hommes
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-246	et fais nous honneur
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-254	et Urian a envoyé des espions
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-166	qu'Urian avait des oreilles de la taille de sa tête chacune
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-418	et puis Fromont une fois parti
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-344	il y avait toujours une frontière entre lui et ses cavalières
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-412	je vais vous soigner
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-178	ils ont poussé la porte monté l'escalier schla un deuxième fils
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-407	alors Raymondin il est parti en reculant
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-299	plus un socque choque c'est un sac
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-222	à la mamelle le dernier né et puis d'autres sur le dos
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-213	et le nom de Lusignan frémissait car Mélusine non seulement faisait des monuments à l'intérieur d'elle-même
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-345	et pourtant avec de tendres mots il essayait des rapprochements
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-422	et quand il a lu que dans cette lettre Dieu lui volait son frère son seul ami il est allé sur son cheval
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-137	qui s'ouvraient et se refermaient et formaient des arcs-en-ciel jusqu'au ciel
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-87	et puis elle a plus parlé
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-160	les fondations du château qui s'élevaient mon ami je crois qu'il est temps
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-181	il était prince il était père
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-4	dans son grand château belle fortune
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-162	et auquel Mélusine a donné une partie de son nom Lusignan
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-229	et voulait passer outre la ville la région le port de La Rochelle
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-271	voilà un combat où je peux intervenir un combat inégal où je peux inverser la force des choses
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-81	alors c'est ainsi qu'on salue les dames
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-17	et quand il allait aborder l'art des étoiles il arriva ceci on avait prévenu le comte de Poitiers qu'un sanglier blanc ravageait les cultures et commençait à s'attaquer aux gens
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-277	tu c'est le signal enduits de glaise et de charbon bouches de sang et de moignons crochet aux mains crochets aux mains torchères sur les chevaux de guerre les sabots
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-205	mais sur les champs de bataille mon ami Raymondin
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-167	mon ami il entendra tout il saura tout
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-70	elle est allée se ficher dans le ventre de l'oncle qui a ouvert la bouche qui a eu le temps de dire dans un flot de sang les étoiles
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-312	le peuple est à genoux
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-469	et toutes les tours qui lentement se sont écroulées
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-335	et d'enterrer le vieux roi le lendemain soir alors
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-197	lui conferera un air étonnant qui lui donnera de l'autorité et Raymondin
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-464	le temps de se traîner vers la fenêtre
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-289	et ces corps épars
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-302	mais il monte une chanson
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-360	en poil de loup alors il lui disait
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-116	et il a fait comme la dame lui avait dit
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-234	j'ai envie de conquérir d'autres mondes
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-5	et dans sa cour on l'honorait parce qu'il était aimable
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-292	et ses hommes qui ont une peur horrible des djinn filent derrière
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-415	et Fromont est venu un mercredi dire à ses père et mère qu'il voulait entrer au couvent
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-309	retrouve la force de le fendre jusqu'aux dents et le soir venu les portes de Famaguste
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-25	et le cortège a quitté le château a traversé la ville les sabots des chevaux
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-78	quand même entendu au milieu de ces hurlements
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-51	et il disait c'est drôle tu vois
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-396	alors Raymondin le soir lentement est allé vers la fameuse tour oh lentement
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-336	la déesse de la guerre et des mariages qui se détestaient tant avant se sont trouvées avec les Lusignan beaucoup de points communs
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-61	et il garda toute la nuit
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-22	il y avait la meute des chiens qui soufflaient et Raymondin qui était prêt
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-101	puis spécialement le samedi d'ailleurs qu'est-ce qu'elle fait ma femme le samedi comme un fuseau horaire qui traversera notre vie ce samedi sera mon secret tiendrez-vous promis juré craché
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-207	qu'on lui fera par derrière
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-144	c'est comme si le soleil y entrait
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-157	et elle lui a dit mon ami que penseriez-vous d'un château pour abriter notre lignée
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-375	et puis au moment du banquet euh tout le monde était aimable
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-143	plus personne a rien dit
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-118	et puis il a dit je vous invite lundi pour mon mariage
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-402	il a vu une grande baignoire de marbre
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-82	Raymondin a mis le genou en terre et a récité un compliment comme on lui avait appris Raymondin
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-182	et le soir du baptême ils ont fait ce qu'il fallait faire pour engendrer le troisième pilier de leur lignée
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-184	et elle a dit que penseriez-vous mon ami de travailler avec des constructeurs d'abbayes une abbaye pour y mettre Dieu et le prier tous les jours ainsi des moines prieront pour notre bonne fortune
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-66	mon oncle il a fait voler dans le petit matin
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-441	et lui l'attendait avec tous ses chevaliers
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-67	l'oncle était déjà debout quand le sanglier était sur Raymondin
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-410	et il a juste vu son visage se pencher sur elle mon ami
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-177	et puis devant les fondations de la ville qui déjà s'élevaient mon ami il est temps dagada dagada dans le château construit
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-300	et la bataille dure et la déesse la regarde de là-haut
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-394	mais c'était trop tard
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-74	et Raymondin est parti comme un aveugle dans la forêt pour hurler son chagrin
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-305	et enfin meurs
cefc-frenchoralnarrative-De_La_Rochefoucauld_MELUSINE-2	il y a huit cents ans le comte de Poitiers
