clips	text
cefc-tcof-Cha_hey_07-210	chez Charline c'était bien d'ailleurs euh
cefc-tcof-Cha_hey_07-244	ouais non mais moi j'ai besoin enfin
cefc-tcof-Cha_hey_07-53	puis je suis allée faire enfin non
cefc-tcof-Cha_hey_07-6	je danse le matin
cefc-tcof-Cha_hey_07-140	donc mais ça va j'étais assez bien payée
cefc-tcof-Cha_hey_07-19	son portrait je l'ai là en plus si tu veux euh
cefc-tcof-Cha_hey_07-15	mais à la place j'ai dessiné Sabrina
cefc-tcof-Cha_hey_07-111	al voilà donc euh
cefc-tcof-Cha_hey_07-77	le lac hein que tout le monde connaît mh
cefc-tcof-Cha_hey_07-39	l'espèce de bilingue qui est dans ma classe parce qu'elle est à moitié euh
cefc-tcof-Cha_hey_07-130	tiens je t'avais pas dit tout ça
cefc-tcof-Cha_hey_07-199	tu t'en rappelles pas
cefc-tcof-Cha_hey_07-132	donc euh vous qui écoutez je ne vous conseille pas de vous reconvertir dans les impôts hein
cefc-tcof-Cha_hey_07-23	j'ai regardé euh Qui Veut Prendre Sa Place et Les Zamours euh après euh hum
cefc-tcof-Cha_hey_07-45	puis euh bien sûr pour en plus nous assommer elle a elle nous a rendu notre DS de la semaine dernière où j'ai eu huit et demi sur vingt première fois que je n'ai pas la moyenne euh en anglais
cefc-tcof-Cha_hey_07-29	parce que c'était parce
cefc-tcof-Cha_hey_07-143	je crois donc euh pour le pour le travail intellectuel que je faisais euh
cefc-tcof-Cha_hey_07-25	je suis retournée au lycée
cefc-tcof-Cha_hey_07-136	ta boîte oui je sais je sais
cefc-tcof-Cha_hey_07-128	ah mais j'ai travaillé pendant un mois
cefc-tcof-Cha_hey_07-228	oui ma maman elle m'en achetait par un moment
cefc-tcof-Cha_hey_07-223	je te bouscule tu ne te réveilles
cefc-tcof-Cha_hey_07-126	il y a plein de tabac
cefc-tcof-Cha_hey_07-9	je vais me faire opérer au mois de janvier
cefc-tcof-Cha_hey_07-57	et donc là on devrait peut-être aller en ville euh
cefc-tcof-Cha_hey_07-103	bon il faisait toujours un peu moche
cefc-tcof-Cha_hey_07-109	on on a pris plein de l'après-midis à faire une espèce de terrasse avec des graviers
cefc-tcof-Cha_hey_07-50	et là euh du coup c'était une journée très difficile
cefc-tcof-Cha_hey_07-72	euh non ben je suis allée
cefc-tcof-Cha_hey_07-163	comme tu as mis accent comme particularités
cefc-tcof-Ago_ram_07-65	il y a il y a les muses et les dames des saisons
cefc-tcof-Ago_ram_07-28	à la fin de cette guerre les les saisonins donc euh les races mh
cefc-tcof-Ago_ram_07-88	donc grâce à Nox et grâce à dame Velotane mh
cefc-tcof-Ago_ram_07-50	parce que chaque muse a son art
cefc-tcof-Ago_ram_07-69	à la fin de la guerre des des camps euh à la fin de la la guerre des races mh
cefc-tcof-Ago_ram_07-116	à cause de la fameuse bataille euh
cefc-tcof-Ago_ram_07-10	mais elles prédisent toujours l'avenir noir
cefc-tcof-Ago_ram_07-74	et euh la flamboyance c'est les termes qui ont été inspirés
cefc-tcof-Ago_ram_07-29	euh allèrent dans leur euh dans leur écrin dans leur monde à eux dans leur euh dans dans leur euh
cefc-tcof-Ago_ram_07-32	leur foyer et ils restèrent pendant la flamboyance
cefc-tcof-Ago_ram_07-91	qu'il s'est servi pour voiler le centre esprit
cefc-tcof-Ago_ram_07-70	allèrent dans leur écrin avec euh avec leur progéniture mh mh euh pendant ce temps-là les humains
cefc-tcof-Ago_ram_07-25	prononça une sentence qui qui dit qui dit que les les saisons que à la fin de la guerre il prononça la sentence que les saisons s'écoulent par trois mois chacune mh
cefc-tcof-Ago_ram_07-60	mais que sinon c'était la flamboyance
cefc-tcof-Ago_ram_07-36	et aux muses elles donnèrent naissance aux les muses
cefc-tcof-Ago_ram_07-12	et ça et et on ne peut pas y échapper
cefc-tcof-Ago_ram_07-86	les flammes donnèrent euh les flammes euh
cefc-tcof-Ago_ram_07-95	mh et euh Diurne a euh Diurne a été euh gravement blessé
cefc-tcof-Ago_ram_07-82	mais il trouva un moyen de voiler le centre esprit
cefc-tcof-Ago_ram_07-77	d'accord et ça marque l'ère justement des humains où les humains peuplent euh
cefc-tcof-Ago_ram_07-19	mh qui sont euh des qui sont bleues mh qui ont la couleur bleue et qui sont extrêmement belles
cefc-tcof-Ago_ram_07-44	redescendaient une fois qu'ils avaient déposé leur mémoire
cefc-tcof-Ago_ram_07-47	euh les pendant la flamboyance les humains prospérèrent
cefc-tcof-Ago_ram_07-89	la dame Velotane lui donna son manteau un manteau qui permet euh qui euh qui
cefc-tcof-Ago_ram_07-106	après la après la l'éclipse
cefc-tcof-Ago_ram_07-109	sur leur monde mh
cefc-tcof-Ago_ram_07-7	euh les pixies sont des petites fées automnales qui aiment bien faire des blagues euh de mauvaises blagues
cefc-tcof-Ago_ram_07-24	donc euh Janus qui a été crée par les muses
cefc-tcof-Ago_ram_07-51	il y a Unance pour la peinture
cefc-tcof-Ago_ram_07-9	et qui peuvent prédire l'avenir
cefc-tcof-Ago_ram_07-55	le masque était vaincu pendant la flamboyance
cefc-tcof-Ago_ram_07-94	Nox s'est donc battu contre Diurne à ce moment-là
cefc-tcof-Ago_ram_07-18	les morganes qui sont des créatures humanoïdes
cefc-tcof-Ago_ram_07-126	et elle l'amputa de deux mois
cefc-tcof-Ago_ram_07-123	la la de le non Janus
cefc-tcof-Ago_ram_07-127_2	c'est plus
cefc-tcof-Ago_ram_07-42	où les flammes montaient mh
cefc-tcof-Ago_ram_07-40	le centre esprit c'est une espèce de paradis
cefc-tcof-Ago_ram_07-59	donc euh quand elles faisaient pas elles étaient chez elles
cefc-tcof-Ago_ram_07-118	elle s'était servie euh elle s'était servie de son de son manteau pour voiler le centre esprit et caetera
cefc-tcof-Ago_ram_07-61	donc euh j'ai loupé un épisode en fait
cefc-tcof-Ago_ram_07-117	ah voilà la fameuse bataille et puis elle euh elle s'était servie des humains
cefc-tcof-Ago_ram_07-43	allaient euh et redescendaient euh
cefc-tcof-Ago_ram_07-84	de voiler le centre esprit de cacher le centre esprit aux flammes
cefc-tcof-Ago_ram_07-72	et ils ils firent leur royaume
cefc-tcof-Ago_ram_07-5	c'est des lézards polymorphes qui peuvent euh changer d'apparence un petit peu à leur gré
cefc-tcof-Ago_ram_07-20	et qui aiment l'amour tragique sympa
cefc-tcof-Ago_ram_07-71	eux peuplèrent leur monde
cefc-tcof-Ago_ram_07-35	la flamboyance c'est le euh grâce à Diurne
cefc-tcof-Ago_ram_07-93	et il s'est servi d'une éclipse pour avoir les conditions initiales l'éclipse donnée par Nox
cefc-tcof-Ago_ram_07-58	si j'ai bien compris tu disais que les muses euh ça faisait leurs saisons
cefc-tcof-Ago_ram_07-128	court ce qui fait qu'il n'y a plus qu'un mois pour euh l'automne
cefc-tcof-Ago_ram_07-1	pour l'été il y a les ogres les minotaures et les géants
cefc-tcof-Ago_ram_07-97	mais Nox a réussi à survivre en la personne de s Ténèbre
cefc-tcof-Ago_ram_07-48	mh mh euh
cefc-tcof-Ago_ram_07-99	la l'entité maléfique de le de le de la nuit
cefc-tcof-Ago_ram_07-115	mais par contre le euh l'acte de euh l'acte de l'automne fut proclamé perfide
cefc-tcof-Ago_ram_07-57	mais tu disais que la flamboyance c'était un enfin
cefc-tcof-Ago_ram_07-87	donc euh il trouve un moyen grâce à une éclipse
cefc-tcof-Ago_ram_07-80	donc euh le masque pendant tout ce temps enfin grâce
cefc-tcof-Ago_ram_07-2	mh et pour l'automne il y a des draconiens les pixies et les morganes
cefc-tcof-Ago_ram_07-52	Estampe pour la poésie
cefc-tcof-Ago_ram_07-21	à savoir que le euh il y a une guerre des saisons
cefc-tcof-Ago_ram_07-49	grâce aux arts qui donnaient qui étaient nés qui ont été donnés euh par les muses
cefc-tcof-Ago_ram_07-39	les flammes qui euh qui sont de des des flammes qui qui reconnaissent dans chaque être humain et qui montaient au centre esprit éclairent aussi le centre esprit
cefc-tcof-Ago_ram_07-4	alors les dragoniens sont des euh des créatures polymorphes mh
cefc-tcof-Ago_ram_07-15	c'est des petites fées avec des ailes euh des ailes de euh de de de feuilles euh de feuilles mortes
cefc-tcof-Ago_ram_07-13	inéluctablement arriver
cefc-tcof-Ago_ram_07-100	donc en fait il parce qu'il était affaibli il est devenu un peu l'homme des ténèbres
cefc-tcof-Ago_ram_07-125	Janus proclama que la dame des la dame de l'automne était perfide
cefc-tcof-Ago_ram_07-53	Morphelle pour la musique et Sizelle pour la euh la sculpture
cefc-tcof-Chee_alb_sd-58	c'est pas grave c'est pas grave
cefc-tcof-Chee_alb_sd-18	c'est toujours du piston toujours toujours
cefc-tcof-Chee_alb_sd-85	tu vas en Allemagne ou en Belgique
cefc-tcof-Chee_alb_sd-86	ce qui est rigolo c'est que euh tu te retrouves dans un concert ska ou un concert
cefc-tcof-Chee_alb_sd-123	il y en tout cas ils viennent ils viennent dans un souci de subjectivité quoi
cefc-tcof-Chee_alb_sd-38	et je pense que c'est peut être ça qui donne sa solidité
cefc-tcof-Chee_alb_sd-56	ou pas vouloir ou pas euh comment dire avoir une certaine euh
cefc-tcof-Chee_alb_sd-45	peut être dire aussi que il y a certains groupes qui le méritent plus que d'autres après moi
cefc-tcof-Chee_alb_sd-88	tu verras aussi bien des punks
cefc-tcof-Chee_alb_sd-51	et leur album qu'ils ont enregistré quand même avec le mec qui a qui a produit Therapy qui a produit les Sheriff qui a produit plein plein d'énormes groupes un Anglais euh je comprends pas trop après peut-être qu'ils cherchent à avoir une bonne distribution et à ce moment-là il y a très peu de labels qui proposent de bonnes distributions en Europe en France beaucoup
cefc-tcof-Chee_alb_sd-119	ils viennent pour entendre des choses qui des fois aussi
cefc-tcof-Chee_alb_sd-92	donc à ce niveau là ouais il y a encore une espèce de mentalité assez assez fermée
cefc-tcof-Chee_alb_sd-28	quand même des fois euh il y a quand même quelques groupes qui se la jouent quand même énormément euh qui jouent vachement sur le côté compétition quoi tu vois
cefc-tcof-Chee_alb_sd-34	quoi bien sûr
cefc-tcof-Chee_alb_sd-32	je sais pas par exemple aux Etats-Unis euh bon euh
cefc-tcof-Chee_alb_sd-12	on est deux cents groupes à répondre pour le concert
cefc-tcof-Chee_alb_sd-115	et les groupes d'après avaient un niveau beaucoup moins élevé musicalement et euh et au niveau de l'invention et tout le monde était à bloc
cefc-tcof-Chee_alb_sd-29	mais après euh après c'est vrai qu'il y a une bonne grosse solidarité hein
cefc-tcof-Chee_alb_sd-74	ah ouais il y a il y a aussi ouais
cefc-tcof-Chee_alb_sd-112	quoi ouais c'est du hardcore métal à part que Headust
cefc-tcof-Chee_alb_sd-36	qu'on aurait souhaité je pense
cefc-tcof-Chee_alb_sd-78	beaucoup beaucoup de gens euh
cefc-tcof-Chee_alb_sd-83	moi j'écoute du hardcore
cefc-tcof-Chee_alb_sd-15	mais le principe du tremplin est toujours euh
cefc-tcof-Chee_alb_sd-57	je te balance des euh au taquet là avoir euh
cefc-tcof-Chee_alb_sd-124	il y a plus vraiment d'objectivité quand tu arrives dans un concert
cefc-tcof-Chee_alb_sd-41	je pense qu'en France si tu veux t'en sortir
cefc-tcof-Chee_alb_sd-101	moi j'étais avec Headust à Colmar
cefc-tcof-Chee_alb_sd-7	il y a trop peu de salles
cefc-tcof-Chee_alb_sd-77	du il y a aussi
cefc-tcof-Chee_alb_sd-14	donc ou alors sinon il y a plus que le principe du tremplin
cefc-tcof-Chee_alb_sd-9	tu regardes tu vas sur des petits webzines des trucs comme ça qui proposent par exemple euh
cefc-tcof-Chee_alb_sd-121	et c'est dommage parce que il y a il y a plus forcément l'instinct de découverte après si parce que tu peux y être amené au fur et à mesure quoi
cefc-tcof-Chee_alb_sd-53	ouais ouais ouais ouais ouais ouais
cefc-tcof-Chee_alb_sd-63	quoi ouais ouais
cefc-tcof-Chee_alb_sd-91	le public il se mélange beaucoup plus
cefc-tcof-Chee_alb_sd-6	mais il y a trop peu d'organisation
cefc-tcof-Chee_alb_sd-128	les gens viennent viennent avec leur propre idée de ce qu'il va y avoir sur scène
cefc-tcof-Chee_alb_sd-80	moi j'écoute du ska uniquement
cefc-tcof-Chee_alb_sd-122	mais c'est euh ouais
cefc-tcof-Chee_alb_sd-118	quoi ouais et ils viennent aussi pour voir un style
cefc-tcof-Chee_alb_sd-2	on est à l'âge de la la Néandertal de la de la structure musicale
cefc-tcof-Chee_alb_sd-66	aussi mais il y a la la mentalité des gens finalement
cefc-tcof-Chee_alb_sd-11	et tu as des gens qui viennent proposer des plans concerts et genre
cefc-tcof-Chee_alb_sd-81	alors je vais pas aller dans un concert punk
cefc-tcof-Chee_alb_sd-116	quoi mais finalement alors les gens viennent pas pour voir un groupe
cefc-tcof-Chee_alb_sd-79	je sais pas si je peux parler de ouais au niveau des styles musicaux qui sont pas mal fermés dans un style par exemple ouais
cefc-tcof-Chee_alb_sd-1	au taquet au taquet on est on est à l'âge de Néandertal de
cefc-tcof-Chee_alb_sd-31	ouais si tu parles d'unification
cefc-tcof-Chee_alb_sd-126	putain c'est vachement bien et tout euh
cefc-tcof-Chee_alb_sd-22	ils savent déjà le groupe qui va gagner
cefc-tcof-Chee_alb_sd-129	le processus de découverte est vachement
cefc-tcof-Chee_alb_sd-35	euh bon en France euh il y a pas la scène euh
cefc-tcof-Chee_alb_sd-52	de c'est pas une question de mentalité aussi
cefc-tcof-Chee_alb_sd-23	tu crois pas que c'est ça justement qui unifie la scène française qui fait que elle se tape pas tous les groupes se tapent pas dans les pattes en fait
cefc-tcof-Chee_alb_sd-43	et je pense qu'il faut être solidaire après le fait qu'il y ait pas énormément forcément de groupes qui soient forcément produits
cefc-tcof-Chee_alb_sd-103	et avec il y avait que des groupes de de hardcore à la Madball et tout ça tu vois
cefc-tcof-Chee_alb_sd-55	mais je pense qu'aussi il y a il y a il y a une histoire de de vouloir
cefc-tcof-Chee_alb_sd-8	il y a trop peu de de de de de communication euh assez popularisées pour pour réussir à faire jouer le nombre de groupes qu'il y a sur sur la France quoi
cefc-tcof-Chee_alb_sd-39	quoi ouais ouais ouais ouais et solidarité aussi
cefc-tcof-Chee_alb_sd-72	c'est complètement différent
cefc-tcof-Chee_alb_sd-84	alors je vais pas aller voir encore une fois un concert punk
cefc-tcof-Chee_alb_sd-97	au niveau de la scène plus encore
cefc-tcof-Chee_alb_sd-33	il y a des groupes qui s'aiment pas forcément
cefc-tcof-Chee_alb_sd-46	je prends l'exemple des Flying Donuts qui trouvent pas de label en ce moment pour sortir euh
cefc-tcof-Chee_alb_sd-47	non seulement le split avec I
cefc-tcof-Chee_alb_sd-114	mais les gens ils ont regardé comme ça un peu de traviole
cefc-tcof-Chee_alb_sd-67	parce que ça ça a aussi des répercussions aussi je pense sur les
cefc-tcof-Chee_alb_sd-99	ben métal c'est quand même une culture un peu une culture à part
cefc-tcof-Chee_alb_sd-65	le mentalité de la prod
cefc-tcof-Chee_alb_sd-106	et eux ils ont joué ils faisaient un truc à la Nostromo Meshuggah euh tous les trucs comme ça
cefc-tcof-Chee_alb_sd-54	si peut-être mais c'est aussi euh ouais c'est peut-être une question de mentalité peut-être que les gens ont peur de se lancer sur de la grosse distrib de peur d'arriver sur quelque chose qui qui devienne trop énorme et trop difficilement gérable
cefc-tcof-Chee_alb_sd-20	je me suis renseigné sur les Eurockéennes je connais un petit peu des mecs qui bossent en tant que jury
cefc-tcof-Chee_alb_sd-127	il y a ça ça ça qui est bien
cefc-tcof-Chee_alb_sd-10	genre tu as les tu as les petits webzines genre euh Scène Lorraine ou des trucs comme ça
cefc-tcof-Chee_alb_sd-75	il y a aussi
cefc-tcof-Chee_alb_sd-110	alors que finalement musicalement il y a vachement de tu vois
cefc-tcof-Chee_alb_sd-42	faut être solidaire je pense qu'il y a ça dans beaucoup de beaucoup d'endroits aussi
cefc-tcof-Chee_alb_sd-87	je sais pas quoi d'autre
cefc-tcof-Chee_alb_sd-105	ils remplaçaient High On Fire qui devaient aller jouer
cefc-tcof-Chee_alb_sd-21	et en général ils savent à l'avance avant même que le tremplin ait commencé
cefc-tcof-Chee_alb_sd-59	putain comment on dit la prétention de vouloir euh être plus gros tu vois ce que je veux dire
cefc-tcof-Chee_alb_sd-90	des skins pas forcément fachos hein que des skins communistes euh que des que des hardcoreux que des enfin
cefc-tcof-Chee_alb_sd-69	les gens euh je pense que quand ils vont dans les concerts par rapport à je sais pas ne serait-ce qu'
cefc-tcof-Chee_alb_sd-24	ouais mais il y a il y a quand même il y a quand
cefc-tcof-Chee_alb_sd-17	quoi ouais c'est pas forcément le challenge
cefc-tcof-Chee_alb_sd-100	quoi ouais ouais ouais ouais bah je sais pas par exemple
cefc-tcof-Alg_jac_06-105	si j'ai travaillé chez une institutrice et je faisais
cefc-tcof-Alg_jac_06-225	si j'aurais gardé mon bronzage ici en France
cefc-tcof-Alg_jac_06-230	ah si je me chamaillais avec les les gars hein
cefc-tcof-Alg_jac_06-295	ça je je ça fait quarante-cinq ans hein
cefc-tcof-Alg_jac_06-263	mais non Christelle elle veut retourner
cefc-tcof-Alg_jac_06-285	elle a tous les dossiers tel nom tel nom tel nom mais
cefc-tcof-Alg_jac_06-195	et encore eux
cefc-tcof-Alg_jac_06-158	mais celui qui me parlait en français je lui répondais en français
cefc-tcof-Alg_jac_06-331	si euh elle allait souvent chez une copine il y a il y avait un bistrot dans le quartier hein pas loin de chez nous hein une copine euh une copine d'école hein
cefc-tcof-Alg_jac_06-64	ah oui oui oui ben le code de la route
cefc-tcof-Alg_jac_06-321	la le le
cefc-tcof-Alg_jac_06-81	j'allais faire les vendanges
cefc-tcof-Alg_jac_06-44	ah donc tu as tu as eu ton ton permis sur un bourricot
cefc-tcof-Alg_jac_06-239	mon père ardéchois
cefc-tcof-Alg_jac_06-157	pas euh celui qui me parlait en espagnol je lui répondais en espagnol
cefc-tcof-Alg_jac_06-8	il y a il y a deux cents kilomètres
cefc-tcof-Alg_jac_06-256	son pays hein il avait huit ans
cefc-tcof-Alg_jac_06-93	de vin
cefc-tcof-Alg_jac_06-199	ben on vivait au milieu d'eux presque hein
cefc-tcof-Alg_jac_06-137	ça a commencé à merder euh
cefc-tcof-Alg_jac_06-131	mon père à la Sénia la Sénia donc où il y a les une base de pour pour les avions hein
cefc-tcof-Alg_jac_06-109	tu étais assistante euh assistante maternelle
cefc-tcof-Alg_jac_06-318	non et tata
cefc-tcof-Alg_jac_06-9	de entre les
cefc-tcof-Alg_jac_06-300	quarante-cinq ans en arrière j'aurais pu y aller avec elle
cefc-tcof-Alg_jac_06-128	et quand ça commencé à merder tu sais avec les Arabes il était temps d'aller prendre l'avion
cefc-tcof-Alg_jac_06-278	admettons de de Marseille ou de Nîmes
cefc-tcof-Alg_jac_06-151	il y avait beaucoup de d'Arabes qui parlaient aussi
cefc-tcof-Alg_jac_06-198	quand tu arrives de de d'Algérie que tu les vois en Algérie où tu avais l'habitude de de les voir
cefc-tcof-Alg_jac_06-27	et euh il y avait du verglas aussi quand on montait le col de Guertoufa voilà tu vois
cefc-tcof-Alg_jac_06-156	si mais euh c'est valencien
cefc-tcof-Alg_jac_06-184	ah ben et ils ont voulu l'indépendance
cefc-tcof-Alg_jac_06-288	tel hôtel tout ça
cefc-tcof-Alg_jac_06-134	et ils ont été chez chez Jacqueline
cefc-tcof-Alg_jac_06-46	c'est-à-dire que avant quand tu passais ton permis tu avais ton
cefc-tcof-Alg_jac_06-2	où euh moi nous on habitait à Mostaganem
cefc-tcof-Alg_jac_06-54	et tu regardais pas hein
cefc-tcof-Alg_jac_06-312	comme avant non non nous il y avait c'était une petite villa une petite villa toute simple qu'on habitait
cefc-tcof-Alg_jac_06-315	tout hum tu y retournerais pas toi tata
cefc-tcof-Alg_jac_06-66	et huit jours après j'allais chercher ma mon permis au à la sous préfecture huit jours
cefc-tcof-Alg_jac_06-304_2	nous on habitait
cefc-tcof-Alg_jac_06-269	même pas de pieds-noirs même des gens de France
cefc-tcof-Alg_jac_06-339	la grenade est tombée sur le comptoir
cefc-tcof-Alg_jac_06-266	était on serait une bande par exemple de une quinzaine de de de de personnes
cefc-tcof-Alg_jac_06-114	ben avec madame NNAAMMEE tiens
cefc-tcof-Alg_jac_06-177	oh quelle heure qu'il est deux heures du matin
cefc-tcof-Alg_jac_06-95	les beaucoup de on allait loin chercher de du pinard
cefc-tcof-Alg_jac_06-61	allez on va passer la conduite maintenant la conduite pop
cefc-tcof-Alg_jac_06-106	le ouais
cefc-tcof-Alg_jac_06-73	où moi j'ai fait j'ai commencé à travailler à treize ans à treize
cefc-tcof-Alg_jac_06-5	elle elle est née à Mostaganem
cefc-tcof-Alg_jac_06-96	oh regarde parce qu'il y a un gros machin noir qui est passé
cefc-tcof-Alg_jac_06-37	tu avais passé ton permis sur un mulet
cefc-tcof-Alg_jac_06-59	hum hum
cefc-tcof-Alg_jac_06-179	et après c'était fini elle sortait
cefc-tcof-Alg_jac_06-154	ah ben voilà euh des Espagnols vous parliez espagnol alors un peu là-haut
cefc-tcof-Alg_jac_06-226	on m'aurait dit tiens ça c'est un Arabe
cefc-tcof-Alg_jac_06-277	il y a un groupe qui qui s'en va
cefc-tcof-Alg_jac_06-161	mais on a été à l'école euh avec eux hein
cefc-tcof-Alg_jac_06-19	il y avait plus de neige en Algérie que il y en avait
cefc-tcof-Alg_jac_06-253	il est resté euh
cefc-tcof-Alg_jac_06-240	et mon père euh lui c'est le pur Français
cefc-tcof-Alg_jac_06-63	oui il y a des questions avant d'aller conduire
cefc-tcof-Alg_jac_06-80	après là j'allais quand c'était le moment des vendanges
cefc-tcof-Alg_jac_06-29	il y avait du verglas
cefc-tcof-Alg_jac_06-39	qu'est-ce que j'avais un bourricot
cefc-tcof-Alg_jac_06-30	et donc il fallait faire le grand tour
cefc-tcof-Alg_jac_06-264	mais que elle comprend pas
cefc-tcof-Alg_jac_06-163	vous étiez bien bien accueillis là-haut
cefc-tcof-Alg_jac_06-180	plus ben ouais
cefc-tcof-Alg_jac_06-245	il il il il était en Algérie quel âge
cefc-tcof-Alg_jac_06-272	ceux qui font des
cefc-tcof-Alg_jac_06-340	les gens qui étaient en train de consommer ils ont rien eu que du des petits éclats
cefc-tcof-Alg_jac_06-55	et tu il y avait une autre une autre machine
cefc-tcof-Alg_jac_06-187	et maintenant ils nous font chier ici
cefc-tcof-Alg_jac_06-121	combien d'quand je suis à trente-deux ans
cefc-tcof-Alg_jac_06-127	j'avais mon père encore en vie
cefc-tcof-Alg_jac_06-53	il étalait son sa carte de où il y avait tous les tous les panneaux sur la bagnole
cefc-tcof-Alg_jac_06-28	au col de Guertoufa on arrive à Tiaret
cefc-tcof-Alg_jac_06-52	il était avec sa bagnole
cefc-tcof-Alg_jac_06-42	quoi non j'ai passé là-bas
cefc-tcof-Alg_jac_06-41	et euh donc tu travaillais dans
cefc-tcof-Alg_jac_06-201	oui oui
cefc-tcof-Alg_jac_06-203	mais pff on est en France ou en Algérie ici
cefc-tcof-Alg_jac_06-26	Tiaret oui et voilà
cefc-tcof-Alg_jac_06-281	là il y a une une femme ou un bonhomme
cefc-tcof-Alg_jac_06-235	et euh de parents espagnols p
cefc-tcof-Alg_jac_06-76	une forge chez un patron
cefc-tcof-Alg_jac_06-57	et il te disait par exemple euh euh n'importe quel euh feu de croisement tout ça ou qu'est-ce qu'est-ce que ça veut dire
cefc-tcof-Alg_jac_06-129	et d'aller partir en France hein j'ai accompagné à ma soeur
cefc-tcof-Alg_jac_06-231	mais d'ailleurs maman elle était bronzée hein elle avait la la peau
cefc-tcof-Alg_jac_06-262_2	et vous êtes jamais vous avez jamais retournés là-haut
cefc-tcof-Alg_jac_06-194	nous on est partis de là-bas
cefc-tcof-Alg_jac_06-90	ah oui après j'ai travaillé euh
cefc-tcof-Alg_jac_06-341	et ma soeur qui était derrière elle a reçu l'éclat juste dans la
cefc-tcof-Alg_jac_06-223	mais alors mais alors bronzé bronzé
cefc-tcof-Alg_jac_06-248	de sept ans
cefc-tcof-Alg_jac_06-205	mais toi en Algérie tu étais tu étais blanc en Algérie
cefc-tcof-Alg_jac_06-136	et moi je suis resté là-bas jusqu'à la fin presque
cefc-tcof-Alg_jac_06-183	et comment ça se fait que ça c'est que c'est parti comme ça euh
cefc-tcof-Alg_jac_06-271	comment on dit ça euh
cefc-tcof-Alg_jac_06-324	le la la chose qu'elle a eu là-bas en Algérie de rester comme euh euh l'attentat qu'il y a eu
cefc-tcof-Alg_jac_06-309	c'est tout muré c'est bien arabe
cefc-tcof-Alg_jac_06-207	ben tu étais tu étais pas un Algérien
cefc-tcof-Alg_jac_06-258	huit ans quand il est venu
cefc-tcof-Alg_jac_06-301	je parce que je savais où je mettais les pieds
cefc-tcof-Alg_jac_06-213	eh ben quand je suis venu de d'Algérie j'étais euh j'étais comme ça tout bronzé
cefc-tcof-Alg_jac_06-252	il est parti en Algérie
cefc-tcof-Alg_jac_06-141	et je suis venu à Epinal où ils étaient
cefc-tcof-Alg_jac_06-242	mais euh pour quitter l'Algérie
cefc-tcof-Alg_jac_06-333	elle allait souvent au bistrot discuter
cefc-tcof-Alg_jac_06-305	et euh il y a des des gens qui ont été hein
cefc-tcof-Alg_jac_06-332	tout comme tu as une soeur à c'est comme sa soeur
cefc-tcof-Alg_jac_06-228	et d'ailleurs euh et ici à l'usine ils me ils ils me prenaient pour un Arabe hein
cefc-tcof-Alg_jac_06-6	tu vois bien la différence
cefc-tcof-Alg_jac_06-148	ah ouais même même les Arabes
cefc-tcof-Alg_jac_06-307	si ils nous donnent des photos je te ferais voir
cefc-tcof-Alg_jac_06-91	oui chez Derby hein
cefc-tcof-Alg_jac_06-40	sur un bourricot ouais OK
cefc-tcof-Alg_jac_06-338	elle était ils ont balancé une grenade
cefc-tcof-Alg_jac_06-171	tu pouvais tu ma mère
cefc-tcof-Alg_jac_06-50	tu avais l'ingénieur la le comment on dit ça l'ingénieur des mines là
cefc-tcof-Alg_jac_06-71	j'avais pas de bagnole
cefc-tcof-Alg_jac_06-72	et donc ouais alors en Algérie tu travaillais
cefc-tcof-Alg_jac_06-124	euh ma soeur elle est partie avant
cefc-tcof-Alg_jac_06-302	mais là tout tout tout a changé
cefc-tcof-Alg_jac_06-100	hum et toi tu faisais quoi tata là-haut
cefc-tcof-Alg_jac_06-98	et mais il y avait des fois que ils disaient que ils pouvaient pas monter là où c'est qu'ils allaient là au col là où je sais pas où comment tu parles où à en Algérie
cefc-tcof-Alg_jac_06-275	parce que là il y a
cefc-tcof-Alg_jac_06-334	elle tricotait tout ça
cefc-tcof-Alg_jac_06-104	et maintenant c'est moi qui le fait
cefc-tcof-Alg_jac_06-69	hum oh ben oui ben comme moi là
cefc-tcof-Alg_jac_06-202	et que tu viens en France et que tu vois encore les mêmes le même tableau hein les les les putain
cefc-tcof-Alg_jac_06-172	elle prenait le frais devant la porte jusqu'à deux heures du matin ma mère les Arabes
cefc-tcof-Alg_jac_06-115	non tu as pas beaucoup travaillé
cefc-tcof-Alg_jac_06-153	et il y en a qui parlaient espagnol aussi
cefc-tcof-Alg_jac_06-108	euh elle faisait le ménage
cefc-tcof-Alg_jac_06-293	et où tu veux aller où tu veux aller
cefc-tcof-Alg_jac_06-186	et hein ils ont voulu l'indépendance
cefc-tcof-Alg_jac_06-192	et ils sont là
cefc-tcof-Alg_jac_06-218	non mais euh de toute façon ça se voit
cefc-tcof-Alg_jac_06-15	donc moi je suis né dans un pays
cefc-tcof-Alg_jac_06-92	ouais ouais il il transportait beaucoup
cefc-tcof-Alg_jac_06-174	alors madame NNAAMMEE allez
cefc-tcof-Alg_jac_06-82	et quand les vendanges étaient finies je retournais à la forge
cefc-tcof-Alg_jac_06-167	oui avant l' avant l'indépendance on était heureux
cefc-tcof-Alg_jac_06-254	mais alors euh l'Algérie c'était ce
cefc-tcof-Alg_jac_06-190	ils veulent venir là
