clips	text
cefc-valibel-accBF1r-175	quoi oui je crois
cefc-valibel-accBF1r-442	oh oui je crois oui
cefc-valibel-accBF1r-670	ce serait possible d'aller vers un français plus vers une norme du français
cefc-valibel-accBF1r-193	est-ce que ça peut donner des marques de l'accent plus prononcé dans le français quoi
cefc-valibel-accBF1r-322	mais quand on entend les Français vis-à-vis des Belges c'est toujours euh pour se moquer de l'accent
cefc-valibel-accBF1r-472	par exemple au lieu de dire mEm on dit mem
cefc-valibel-accBF1r-67	oui tu trouves que c'est pas très oui
cefc-valibel-accBF1r-737_2	on sait dire tout de suite que ils sont germanophones
cefc-valibel-accBF1r-247	non je ne pense pas oui
cefc-valibel-accBF1r-263	oui oui
cefc-valibel-accBF1r-277	à moins qu'on exerce un un poste vraiment haut placé il faut quand même euh se surveiller
cefc-valibel-accBF1r-516	ou plus valables que d'autres
cefc-valibel-accBF1r-222	mais j'ai jamais remarqué s'il y avait des différences
cefc-valibel-accBF1r-81	et c'est ça
cefc-valibel-accBF1r-63	et euh au fond
cefc-valibel-accBF1r-769	mais elle parle tellement vite que on n'a pas
cefc-valibel-accBF1r-369	est-ce que tu crois que même avec tous les cours possibles quand on parle l'accent
cefc-valibel-accBF1r-181	pourquoi est-ce qu'il y a des moyens pour euh remédier à son accent
cefc-valibel-accBF1r-317	mais je pense que moins on a d'accent mieux ça vaut
cefc-valibel-accBF1r-627	mais je sais bien qu'on en a parlé
cefc-valibel-accBF1r-479	donc là euh tu tu remarques au lieu de dire mEm on dit mem
cefc-valibel-accBF1r-236	moi on est en famille ou dans des activités culturelles ou au contraire pendant les études ou au travail
cefc-valibel-accBF1r-179	l'école devrait s'évertuer à à pallier un peu tout ça leur faire attraper un accent plus neutre
cefc-valibel-accBF1r-572	mais c'est pas pour ça qu'ils ne font pas de fautes
cefc-valibel-accBF1r-751	oui oui
cefc-valibel-accBF1r-469	et ta maman de Gilly est-ce que tu entends des des caractéristiques dans leur parler dans leur accent propres à peut-être à ces régions-là
cefc-valibel-accBF1r-790	oui suivant la personne à qui on s'adresse il faut savoir euh
cefc-valibel-accBF1r-783	alors là je vais te poser une dernière question
cefc-valibel-accBF1r-328	c'est c'est cet accent-là
cefc-valibel-accBF1r-292	oui ça dépend la profession
cefc-valibel-accBF1r-566	et alors euh quand tu regardes la télévision euh belge on il y a certaines personnes qui m'ont dit ah non à la télévision belge euh
cefc-valibel-accBF1r-430	oui celui-là il est de Liège
cefc-valibel-accBF1r-183	mais aussi les parents parce que si les les enfants ne parlent bien qu'
cefc-valibel-accBF1r-429	ce qui caractérise si j'entends je sais dire
cefc-valibel-accBF1r-637	mais est-ce qu'un avocat un ingénieur ou un médecin va parler nécessairement avec moins d'accent qu'un qu'un ouvrier en Belgique
cefc-valibel-accBF1r-722	je te demandais si à si à Marie-Haps tu avais connu des gens qui avaient des accents très prononcés
cefc-valibel-accBF1r-71	je ne sais pas peut-être parce que le la région de Charleroi c'est beaucoup le milieu ouv ouvrier
cefc-valibel-accBF1r-409	non mais de par les Français
cefc-valibel-accBF1r-80	chaque euh région a son accent spécifique
cefc-valibel-accBF1r-812	c'est quand même le modèle qu'il faut essayer de suivre
cefc-valibel-accBF1r-536	on fait pas des discriminations spéciales euh
cefc-valibel-accBF1r-538	on m'a dit tous les cours de diction et tout ça parfois
cefc-valibel-accBF1r-683	oh bien sûr il y a toujours des gens qui critiquent les autres
cefc-valibel-accBF1r-597	pour être neutre pour ne pas être influencé par une région
cefc-valibel-accBF1r-762	oui ça c'est embêtant
cefc-valibel-accBF1r-521	tellement c'est laid ou
cefc-valibel-accBF1r-758	à cause du débit
cefc-valibel-accBF1r-402	comment tu le caractériserais l'accent bruxellois
cefc-valibel-accBF1r-779	comme j'ai dit en public
cefc-valibel-accBF1r-425	ben tous les sons E qui deviennent e
cefc-valibel-accBF1r-740	il me semble oui
cefc-valibel-accBF1r-737_1	ça mais
cefc-valibel-accBF1r-249	et est-ce que quand tu te rends compte de ton accent suivant que tu parles je ne sais pas moi tu vas parler à quelqu'un du public
cefc-valibel-accBF1r-541	peut-être bien que oui mais comme j'ai jamais suivi des des leçons de diction je ne saurais pas dire
cefc-valibel-accBF1r-641	et je pense que l'accent va rester
cefc-valibel-accBF1r-342	ça j'entends bien
cefc-valibel-accBF1r-484	donc là ça fait vraiment d'une région à l'autre
cefc-valibel-accBF1r-729	ça tu sais donner un exemple qui t'a frappé ou
cefc-valibel-accBF1r-777	et est-ce qu'il y a des circonstances où les gens s'évertuent euh à parler avec le moins d'accent possible
cefc-valibel-accBF1r-22	ça je peux pas te dire
cefc-valibel-accBF1r-456	non plus non et montois ou borrain
cefc-valibel-accBF1r-368	mais ce n'est qu'un cours le mettre en pratique c'est autre chose
cefc-valibel-accBF1r-635	est-ce que euh nécessairement vu qu'on parlait de l'instruction
cefc-valibel-accBF1r-695	oui oui
cefc-valibel-accBF1r-805	on essaie d'imiter
cefc-valibel-accBF1r-761	tellement elle parlait vite
cefc-valibel-accBF1r-327	bon non parce qu'on est catalogué aussi euh les Belges
cefc-valibel-accBF1r-250	ou alors euh tu vas parler à quelqu'un euh
cefc-valibel-accBF1r-570	ou est-ce que tu remarques que
cefc-valibel-accBF1r-599	oui pour toi parler le mieux possible pour toi parler le mieux possible c'est parler avec le moins d'accent possible
cefc-valibel-accBF1r-165	si les parents ont
cefc-valibel-accBF1r-117	est-ce que à ton avis on parle avec plus ou moins d'accent dans certaines catégories sociales plutôt que dans d'autres
cefc-valibel-accBF1r-82	l'ac l'accent de Namur n'est peut-être pas mieux que celui de Charleroi
cefc-valibel-accBF1r-302	mais je ne pense pas que
cefc-valibel-accBF1r-290	ayant beaucoup d'accent
cefc-valibel-accBF1r-123	à l'éducation d'abord
cefc-valibel-accBF1r-513	non et euh est-ce qu'il y a des accents qui sont plus valables que d'autres puisque celui de Charleroi
cefc-valibel-accBF1r-673	ça demanderait trop d'efforts
cefc-valibel-accBF1r-477	et puis maman j'ai jamais fait attention parce que il me semble qu'elle qu'elle parle comme les gens de Gilly aussi
cefc-valibel-accBF1r-400	je ne sais pas ce qui t'a frappée
cefc-valibel-accBF1r-630	et on avait avancé cette raison-là
cefc-valibel-accBF1r-692	oui c'est tout à fait secondaire
cefc-valibel-accBF1r-662	je sais pas si ça peut exister d'ailleurs
cefc-valibel-accBF1r-312	on peut être valorisé socialement
cefc-valibel-accBF1r-314	mais oui celui qui a
cefc-valibel-accBF1r-613	et maintenant elles essaient de d'être au même niveau que
cefc-valibel-accBF1r-658_2	et alors euh pour le moment il y a deux tendances qui qui se font une tendance allant vers un français pur
cefc-valibel-accBF1r-752	je connais une Française de Lille
cefc-valibel-accBF1r-715	et alors là quand tu t'exprimes euh je sais pas moi devant un professeur tu tu tu fais attention
cefc-valibel-accBF1r-299	donc est-ce que l'accent serait une entrave entre francophones est-ce qu'un je sais pas moi
cefc-valibel-accBF1r-147	le fait qu'on fasse plus d'études euh
cefc-valibel-accBF1r-567	ils font des études pour ça
cefc-valibel-accBF1r-676_3	fait que quelqu'un ait un accent très prononcé
cefc-valibel-accBF1r-698	est-ce qu'il faut s'évertuer à éliminer du langage des gens les les marques d'accent qui font reconnaître leur origine régionale
cefc-valibel-accBF1r-405	alors je ne sais pas si je peux vraiment le caractériser quoi
cefc-valibel-accBF1r-585	un accent parisien
cefc-valibel-accBF1r-784	donc c'est une phrase qui dit bien parler
cefc-valibel-accBF1r-2	je crois bien que oui
cefc-valibel-accBF1r-74	tu crois que c'est pour ça qu'il y a une discrimination euh
cefc-valibel-accBF1r-723	tu me disais les germanophones
cefc-valibel-accBF1r-167	ont fait des études aussi
cefc-valibel-accBF1r-248	non tu parles naturellement quoi
cefc-valibel-accBF1r-423	mais l'accent de Liège ça ça se remarque très fort oui
cefc-valibel-accBF1r-726	ça s'entend très fort
cefc-valibel-accBF1r-644	et mm ne pas paraître euh
cefc-valibel-accBF1r-666	si si tout le monde commence à parler le français le plus pur
cefc-valibel-accBF1r-48	tu trouves que c'est plutôt gênant d'avoir un accent
cefc-valibel-accBF1r-55	alors comme accent que tu trouves plus joli euh
cefc-valibel-accBF1r-46	et est-ce que tu es gênée indifférente ou fière de ton accent
cefc-valibel-accBF1r-606	et donc s'évertueraient à parler avec moins d'accent que
cefc-valibel-accBF1r-270	je ça c'est une trois questions en une est-ce que le fait d'avoir plus ou moins d'accent peut aider à par exemple à mieux euh réussir une carrière professionnelle
cefc-valibel-accBF1r-343	si c'est l'accent de la région ou pas
cefc-valibel-accBF1r-785	c'est d'abord euh savoir adapter son langage au niveau de son interlocuteur
cefc-valibel-accBF1r-517	ça je peux pas dire je ne sais
cefc-valibel-accBF1r-629	oui oui
cefc-valibel-accBF1r-481	à à Tamines
cefc-valibel-accBF1r-384	oui parce que on est tous de de régions différentes
cefc-valibel-accBF1r-657	oui je crois oui
cefc-valibel-accBF1r-756	et quand on l'a de devant soi ça va encore
cefc-valibel-accBF1r-741	ah oui le rythme alors
cefc-valibel-accBF1r-126	aux gens qu'on qui nous entourent
cefc-valibel-accBF1r-709	mais évidemment ça c'est dans des langues étrangères
cefc-valibel-accBF1r-619	parce qu'elles doivent plus se battre peut-être euh
cefc-valibel-accBF1r-329	et ils ne connaissent rien d'autre
cefc-valibel-accBF1r-309	pas mm
cefc-valibel-accBF1r-451	c'est un accent lent peut-être
cefc-valibel-accBF1r-340	alors non tu connais quelques accents en France euh
cefc-valibel-accBF1r-204	oui il sera plus prononcé que
cefc-valibel-accBF1r-11	tu t'en rends compte comment
cefc-valibel-accBF1r-52	il y a des accents qui sont beaux
cefc-valibel-accBF1r-706	mais quand même s'adapter à la situation où on se où on se trouve
cefc-valibel-accBF1r-468	tes tes parents donc ton papa est originaire de Tamines
cefc-valibel-accBF1r-504	qu'on on se rend compte que c'est différent
cefc-valibel-accBF1r-267	oui oui ça dépend des gens
cefc-valibel-accBF1r-576	un accent parisien ou spécialement ou
cefc-valibel-accBF1r-186_2	c'est ça là justement c'est intéressant
cefc-valibel-accBF1r-69	et en général on dit toujours oui mon Dieu à Charleroi euh
cefc-valibel-accBF1r-389	mais après euh je ne sais pas
cefc-valibel-accBF1r-645	supérieur ou il faut s'adapter
cefc-valibel-accBF1r-486_2	mais en fait moi je ne sais pas si c'est vraiment caractéristique de Charleroi parce que comme mon grand-père euh a voyagé un peu dans plusieurs régions
cefc-valibel-accBF1r-315	c'est c'est aussi euh en fonction de la profession
cefc-valibel-accBF1r-765	mais ça je n non je crois pas parce que elle ses parents sont originaires de Bordeaux
cefc-valibel-accBF1r-40	quand je m'entends dans l'enregistreur
cefc-valibel-accBF1r-360	est-ce que ça pourrait exister
cefc-valibel-accBF1r-146	et tu parlais de l'instruction aussi
cefc-valibel-accBF1r-351	parce que ce qui compte c'est la perso la personnalité des gens et pas la façon dont ils parlent
cefc-valibel-accBF1r-138	et dans un milieu plus favorisé on essayera d'améliorer
cefc-valibel-accBF1r-280	par exemple
cefc-valibel-accBF1r-396	est-ce que tu sais me parler un peu des accents que tu connais en Belgique les les accents les plus prononcés que tu connaîtrais
cefc-valibel-accBF1r-93	mais tout ça c'est lié au au milieu où il est né à la région où il habite
cefc-valibel-accBF1r-70	comme on parle mal quel euh quel accent ont les Carolos et pourquoi est-ce que c'est justement sur Charleroi et pas euh je vais dire euh sur Namur ou Liège ou
cefc-valibel-accBF1r-321	je ne sais pas en Wallonie si c'est comme ça
cefc-valibel-accBF1r-235	est-ce qu'il y a des circonstances où l'accent se fait plus marqué suivant que je sais pas
cefc-valibel-accBF1r-383	et peut-être à y remédier je ne sais pas
cefc-valibel-accBF1r-303	l'accent soit un obstacle euh
cefc-valibel-accBF1r-301	donc ça je crois que que oui ils vont se comprendre
cefc-valibel-accBF1r-691	du moment que la syntaxe est bonne l'acc
cefc-valibel-accBF1r-781	et aussi si on s'adresse à des gens qui ont sont d'un rang plus élevé que nous oui c'est ça on fait attention
cefc-valibel-accBF1r-98	tu as dit c'est une façon de parler
cefc-valibel-accBF1r-661	donc il y a des gens qui parlent de normes d'un français euh plus pur
cefc-valibel-accBF1r-88	oui et alors euh quand on dit euh je sais pas moi que quelqu'un a un accent si on ouvrait le dictionnaire à accent qu'est-ce que tu donnerais comme petite définition euh deux lignes de de l'accent c'est quoi au fond avoir un accent
cefc-valibel-accBF1r-678	enfin il peut être dévalorisé vraiment à cause de ça dans la société actuelle ou bien ça pourra passer
cefc-valibel-accBF1r-64	pourquoi est-ce que tu n'aimes pas l'accent de Charleroi
cefc-valibel-accBF1r-66	ou c'est pas apprécié
cefc-valibel-accBF1r-364	oui je crois que ça peut aider
cefc-valibel-accBF1r-386	il faudrait aussi euh se rendre compte que nous aussi on a un accent
cefc-valibel-accBF1r-214	c'est différent ou
cefc-valibel-accBF1r-172	mais tu crois qu'ils ont plus de chances d'inculquer à leurs enfants euh
cefc-valibel-accBF1r-574	non en Belgique je ne sais pas
cefc-valibel-accBF1r-767	et je pense qu'elle a plutôt l'accent de Bordeaux que celui de Lille
cefc-valibel-accBF1r-564	à mon avis ils ont un vocabulaire plus varié que les Belges mais question d'accent euh c'est aussi fort que nous
cefc-valibel-accBF1r-91	donc euh je ne sais pas moi quand on dit que quelqu'un a un accent
cefc-valibel-accBF1r-287	donc deux étudiants qui vont se présenter à une firme à qualités égales euh
cefc-valibel-accBF1r-31	enfin tu as dit surtout traîner sur certaines syllabes oui
cefc-valibel-accBF1r-684	mais si ils parlent sans fautes et qu il écrit avec une bonne orthographe
cefc-valibel-accBF1r-76	et on ne peut pas dire qu'à Namur c'est un milieu aussi ouvrier ou pas autant qu'
cefc-valibel-accBF1r-514	tu tu le trouves peut-être un peu euh vulgaire
cefc-valibel-accBF1r-689	et que l'accent est plutôt secondaire
cefc-valibel-accBF1r-275_2	c'est ça
cefc-valibel-accBF1r-227	ça c'est une autre génération
cefc-valibel-accBF1r-129	exactement on on n'a pas rectifié
cefc-valibel-accBF1r-636	tu m'as dit peut-être que quand on fait plus d'études eh bien on va essayer d'améliorer
cefc-valibel-accBF1r-187	tu parles du wallon
cefc-valibel-accBF1r-54	qu'est qu'est-ce que tu aimes bien
cefc-valibel-accBF1r-534	sinon pour parler à avec des gens je ne trouve pas que il faut les rejeter parce qu'ils ont un accent
cefc-valibel-accBF1r-306	s'ils parlent en français
cefc-valibel-accBF1r-202	c'est euh tout à fait différent
cefc-valibel-accBF1r-419	d'autres accents que tu connaîtrais euh
cefc-valibel-accBF1r-808	on se répète souvent on dit oui on prend le le français de France
cefc-valibel-accBF1r-253	est-ce que ton accent va être le même
cefc-valibel-accBF1r-655	font qu'on fait plus attention oui
cefc-valibel-accBF1r-17	un accent de Charleroi
cefc-valibel-accBF1r-489	parce que parfois je dis une une expression en wallon on me dit
cefc-valibel-accBF1r-238	quoi oui bien sûr
cefc-valibel-accBF1r-626	oui dans un cours je ne sais plus lequel
cefc-valibel-accBF1r-370	ne va pas revenir tout de même
cefc-valibel-accBF1r-166	donner un exemple
cefc-valibel-accBF1r-107	il y a des personnes qui n'ont pas d'accent
cefc-valibel-accBF1r-491	et ils disent la même expression
cefc-valibel-accBF1r-508	on n'a jamais attiré l'attention je sais pas dans tes cours sur euh
cefc-valibel-accBF1r-696	oui puisqu'il y a des des germa des germanophones qui sont des néerlandophones
cefc-valibel-accBF1r-665	c'est ce qui fait la beauté d'une région
cefc-valibel-accBF1r-332	et puis chez eux il y a tellement d'accents aussi je vois pas
cefc-valibel-accBF1r-254	ou est-ce quand tu parleras une personnalité
cefc-valibel-accBF1r-365	tu ne vois pas d'autres moyens euh que tu connaîtrais
cefc-valibel-accBF1r-363	par exemple enregistrement tu crois que c'est un moyen euh pour s'écouter peut-être euh
cefc-valibel-accBF1r-59	j'aime bien l'accent du Midi ou de
cefc-valibel-accBF1r-559	et non et les gens que je rencontre ce ce ne sont pas des Bruxellois alors je ne saurais pas dire
cefc-valibel-accBF1r-352	s'ils parlent correctement
cefc-valibel-accBF1r-168	mais à mon avis ils ils peuvent quand même dire aux enfants de de mieux parler
cefc-valibel-accBF1r-260	tu penses que c'est important de se surveiller quand on parle à quelqu'un de plus haut placé
cefc-valibel-accBF1r-476	déjà dans même dans le Hainaut il y a des différences en entre entre certaines régions
cefc-valibel-accBF1r-612	après ces hypothèses-là oui parce que les femmes ont toujours euh un second rôle
cefc-valibel-accBF1r-672	non je pense pas qu'on y arrivera
cefc-valibel-accBF1r-212	mais je on dit toujours qu'on a l'accent de Charleroi
cefc-valibel-accBF1r-687	c'est plus parler avec euh
cefc-valibel-accBF1r-140	mm ça ne veut pas dire
cefc-valibel-accBF1r-507	non tu n'avais jamais
cefc-valibel-accBF1r-224	on ne connaît pas assez bien les gens
cefc-valibel-accBF1r-542	tu m'a parlé de l'orthophonie tout à l'heure
cefc-valibel-accBF1r-234	et alors euh j'allais dire dans la vie quotidienne
cefc-valibel-accBF1r-694	plus euh je vais dire à Gilly que à Marie-Haps tu entends à Marie-Haps des accents très prononcés
cefc-valibel-accBF1r-387	mm et est-ce que toi dans tes études en entendant les les gens de diverses régions tu as déjà essayé de contrôler ton accent
cefc-valibel-accBF1r-669	et oui et est-ce que tu penses que ce serait d'ailleurs
cefc-valibel-accBF1r-680	il vient de tel milieu
cefc-valibel-accBF1r-271	mais ça dépend où où on va exercer cette cette profession
cefc-valibel-accBF1r-362	mais c'est pas toujours facile de de réfléchir et de se maîtriser
cefc-valibel-accBF1r-114	oui en France on a des accents aussi
cefc-valibel-accBF1r-307	s'ils parlent en français euh il y a pas de problème ça
cefc-valibel-accBF1r-414	oh oui des mots qui reviennent toujours euh
cefc-valibel-accBF1r-702	oh non parce que chaque accent a une particularité je pense que qu'on doit les conserver
cefc-valibel-accBF1r-498	non je je ne sais pas
cefc-valibel-accBF1r-174	certaines choses
cefc-valibel-accBF1r-501	alors dans le milieu où où on est on ne fait pas tellement attention aux gens qui parlent
cefc-valibel-accBF1r-155	non pas dans mes études
cefc-valibel-accBF1r-789	il faut comme ça adapter euh
cefc-valibel-accBF1r-810	puisqu'ils ont un accent suivant la région
cefc-valibel-accBF1r-773	il faudrait plus comme par exemple euh l'articulation si on va très vite ou moins vite
cefc-valibel-accBF1r-65	je sais pas c'est c'est peut-être vulgaire
cefc-valibel-accBF1r-753	c'est incompréhensible ce qu'elle dit tellement
cefc-valibel-accBF1r-211	mm justement est-ce qu'à Gilly on a un accent bien particulier
cefc-valibel-accBF1r-552	est-ce que le fait justement de faire des études à Bruxelles est-ce que le bruxellois n'influence pas parfois euh
cefc-valibel-accBF1r-33	je ne sais pas dire si c'est un accent très prononcé très marqué ou
cefc-valibel-accBF1r-345	ça c'est du euh du Midi ou bien pas comme ça non non non
cefc-valibel-accBF1r-41	ça s'entend d'autant plus
cefc-valibel-accBF1r-703	oui est-ce que il faut justement avoir un langage adapté à certaines circonstances
cefc-valibel-accBF1r-121	on à mon avis on a un accent plus prononcé que dans dans les milieux les plus hauts
cefc-valibel-accBF1r-233	oui s c'est ça
cefc-valibel-accBF1r-269	mm donc euh pff
cefc-valibel-accBF1r-462	le le liégeois l'accent liégeois l'accent namurois
cefc-valibel-accBF1r-568	ce sont des journalistes ils n'ont pas d'accent
cefc-valibel-accBF1r-394	ça revient naturellement quoi
cefc-valibel-accBF1r-300	un Liégeois va comprendre nécessairement un Namurois toujours en français
cefc-valibel-accBF1r-44	ça s'entend oui
cefc-valibel-accBF1r-431	on m'a dit c'est un accent chantant tu es d'accord
cefc-valibel-accBF1r-562	et euh hum donc tu m'as dit les Français n'ont pas moins d'accent que les Belges
cefc-valibel-accBF1r-760	moi il y a beaucoup de gens qui m'ont dit que ils devaient lui demander plusieurs fois de répéter ce qu'elle disait
cefc-valibel-accBF1r-424	oui tu le reconnais bien comment il est l'a l'accent de Liège
cefc-valibel-accBF1r-210	oui s oui à Gilly ça se voit fort
cefc-valibel-accBF1r-18	de la région de toute façon oui
cefc-valibel-accBF1r-791	oui s'adapter euh au niveau de langage
cefc-valibel-accBF1r-304	à la compréhension non s'ils parlent français évidemment s'ils commencent à parler le wallon de Liège et de Namur là je pense pas qu'ils se comprendront
cefc-valibel-accBF1r-563	et pourtant on dit parfois ils ils parlent mieux que les Belges est-ce que c'est vrai ça
cefc-valibel-accBF1r-549	chez certaines personnes
cefc-valibel-accBF1r-601	oui c'est associé
cefc-valibel-accBF1r-589	moi je n'ai jamais fait attention
cefc-valibel-accBF1r-354	je crois pas que c'est très important
cefc-valibel-accBF1r-148	tu dis qu'on va s'en rendre compte qu'on a un accent
cefc-valibel-accBF1r-520	il serait à supprimer euh
cefc-valibel-accBF1r-793	ou sinon ça fait une barrière
cefc-valibel-accBF1r-24	hum tu sais pas euh
cefc-valibel-accBF1r-102	oui la prononciation le choix des mots
cefc-valibel-accBF1r-475	et évidemment des différences
cefc-valibel-accBF1r-97	aux gens qu'on côtoie
cefc-valibel-accBF1r-128	ça ça veut dire quoi ça
cefc-valibel-accBF1r-125	et alors euh
cefc-valibel-accBF1r-264	ben justement parce que on dans ma région ne parle pas très bien alors il faut quand même euh s'efforcer de de bien parler avec des gens
cefc-valibel-accBF1r-531	un bien d'améliorer son accent
cefc-valibel-accBF1r-608	oui j'ai entendu parler de ça aussi
cefc-valibel-accBF1r-503	c'est une fois que c'est vraiment différent de nous
cefc-valibel-accBF1r-185	et qu'ils parlent par exemple wallon chez eux je pense pas que l'accent pourra se corriger
cefc-valibel-accBF1r-213	mais je ne sais pas si Gilly et Charleroi
cefc-valibel-accBF1r-169	mais évidemment les les parents gardent aussi leur accent euh de quand de leur région
cefc-valibel-accBF1r-7	on te l'a dit ou
cefc-valibel-accBF1r-565	oui c'est ça
cefc-valibel-accBF1r-42	mm et les autres tu entends que les autres personnes ont un accent
cefc-valibel-accBF1r-100	oui la prononciation
cefc-valibel-accBF1r-208	oui tu as tu as pu le constater là euh des gens qui parlaient wallon et puis qui parlaient français
cefc-valibel-accBF1r-382	par exemple d'aller à l'université ou de faire des études supérieures et tout ça est-ce que ça amène à faire des comparaisons
cefc-valibel-accBF1r-533	surtout pour trouver une profession
cefc-valibel-accBF1r-786	est-ce que tu es d'accord ou oui
cefc-valibel-accBF1r-738	c'est c'est guttural ou
cefc-valibel-accBF1r-359	j'allais dire presque techniques pour euh contrôler quoi son accent et parler avec un accent moindre
cefc-valibel-accBF1r-593	je ne pense pas
cefc-valibel-accBF1r-313	est-ce que parfois il y a une question de valorisation sociale
cefc-valibel-accBF1r-199	parce que dans dans le wallon il y a déjà un un accent aussi lié à à chaque région
cefc-valibel-accBF1r-639	il va essayer de se mettre à leur niveau
cefc-valibel-accBF1r-239	si on parle entre amis ou à des supérieurs c'est tout à fait différent
cefc-valibel-accBF1r-324	oh le bruxellois évidemment ils ne connaissent que
cefc-valibel-accBF1r-21	et à ton avis tu as un accent très prononcé très marqué ou bien normal
cefc-valibel-accBF1r-721	justement dans on a défini là-dessus
cefc-valibel-accBF1r-108	je crois que tout le monde a un accent
cefc-valibel-accBF1r-685	je pense pas qu'on doit le discriminer à cause de son accent
cefc-valibel-accBF1r-457	non je ne connais pas ces régions-là
cefc-valibel-accBF1r-154	dans tes études là on t'a déjà dit euh que tu avais un accent euh
cefc-valibel-accBF1r-747	tu crois que ça peut et alors certaines personnes m'ont dit je sais pas si tu es d'accord que le le débit justement le fait qu'on parle vite qu'on parle lentement
cefc-valibel-accBF1r-161	et est-ce que justement la profession des des parents ça peut influer sur la façon dont les enfants vont parler avec plus ou moins d'accent
cefc-valibel-accBF1r-443	alors euh à Namur je ne sais pas
cefc-valibel-accBF1r-295	parce que il est censé bien maîtriser la la langue française
cefc-valibel-accBF1r-553	tes parents ne te disent pas en rentrant
cefc-valibel-accBF1r-735	oui oui
cefc-valibel-accBF1r-497	moi quand je parle il y a peut-être quelque chose qui est caractéristique ou je ne sais pas
cefc-valibel-accBF1r-717	j'essaie de faire attention
cefc-valibel-accBF1r-817	c'est inévitable oui
cefc-valibel-accBF1r-736_2	et-ce qu'ils ont une façon dure de parler ou bien non pas tellement
cefc-valibel-accBF1r-318_2	tu crois qu'on colle une étiquette comme ça sur les gens
cefc-valibel-accBF1r-705	oui plutôt comme ça
cefc-valibel-accBF1r-273	tout le monde parle euh le même euh
cefc-valibel-accBF1r-135	que dans un milieu moins favorisé euh on ne s'en rendra peut-être pas
cefc-valibel-accBF1r-279	et si on veut euh changer de région ou bien même changer de pays je crois que le langage est important
cefc-valibel-accBF1r-215_2	tu ne remarquerais pas euh
cefc-valibel-accBF1r-298	oui et alors euh est-ce que parfois le fait que qu'on ait euh plus ou moins d'accent peut permettre euh une meill enfin une communication avec d'autres francophones
cefc-valibel-accBF1r-10	je traîne sur des syllabes qu'on m'a déjà dit
cefc-valibel-accBF1r-338	oh ça c'est pas vrai
cefc-valibel-accBF1r-487	il ramenait des mots de wallon mais de différentes régions
cefc-valibel-accBF1r-711	il y a plus d'examens que tu as en français là
cefc-valibel-accBF1r-654	peut est-ce que justement les professions où on va parler en public euh présenter tout ça euh
cefc-valibel-accBF1r-150	et ils essaient de nous corriger en en disant qu'on a un accent
cefc-valibel-accBF1r-614	les hommes et justement
cefc-valibel-accBF1r-731	mais déjà la façon de lire ils ne lisent pas comme nous non
cefc-valibel-accBF1r-333	pourquoi ils se moquent des Belges alors que il y a tellement d'accents diversifiés en France qu'ils ils pourraient se moquer de des Français aussi d'autres régions
cefc-valibel-accBF1r-237	et est-ce que l'accent va être plus marqué suivant les circonstances
cefc-valibel-accBF1r-92	enfin ça ça veut dire quoi au juste
cefc-valibel-accBF1r-725	et je veux quand ils parlent français
cefc-valibel-accBF1r-490	mais je le dis aussi par exemple je parle avec une fille de Namur
cefc-valibel-accBF1r-110	tout le monde a un accent
cefc-valibel-accBF1r-558	elle ne parle pas avec un accent
cefc-valibel-accBF1r-660	et toi tu tu serais plutôt de quel côté
cefc-valibel-accBF1r-638	non ce n'est pas dit parce que si le médecin reste dans dans sa région et qu'il qu'il a une clientèle tout près de chez lui qui qui parle souvent dans se rendre familier avec ses malades je pense pas que il va prendre un ton supérieur
cefc-valibel-accBF1r-528	c'est ça oui
cefc-valibel-accBF1r-89	pff c'est difficile comme question
cefc-valibel-accBF1r-378	si on a des amis qui parlent avec le même accent que nous c'est c'est difficile de s'en débarrasser oui
cefc-valibel-accBF1r-515	est-ce que tu trouves qu'il y a des accents qui seraient plus légitimes
cefc-valibel-accBF1r-112	oui donc tu m'as dit suivant les régions
cefc-valibel-accBF1r-26	donc tu tu m'as dit que tu traînais sur euh sur certaines syllabes
cefc-valibel-accBF1r-268	mais certains oui vont vont juger
cefc-valibel-accBF1r-809	ç tu m'as dit ça ne veut pas dire pour autant qu'ils n'ont pas d'accent quoi
cefc-valibel-accBF1r-337	quand on dit que les Français ont moins d'accent que les Belges
cefc-valibel-accBF1r-219	est-ce que tu ne j'allais dire d'une commune à l'autre euh
cefc-valibel-accBF1r-5	tu t'en rends compte
cefc-valibel-accBF1r-677	ça ça peut lui apporter euh
cefc-valibel-accBF1r-157	quand j'ai parlé avec des gens et certains me disaient que j'avais un accent
cefc-valibel-accBF1r-203	et euh je pense qu'on garde aussi un accent du wallon
cefc-valibel-accBF1r-96	et aussi aux aux gens qu'on côtoie parfois oui
cefc-valibel-accBF1r-371	ou il y a moyen il y a des gens qui parlent sans accent sans aucun accent
cefc-valibel-accBF1r-241	on est plus libre euh
cefc-valibel-accBF1r-415	à chaque phrase je crois
cefc-valibel-accBF1r-293	mais je pense qu'on prendra celui qui a le moins d'accent surtout à Bruxelles
cefc-valibel-accBF1r-595	et surtout pour être journaliste je pense qu'il qu'il faut parler le mieux possible
cefc-valibel-accBF1r-663	mais avec moins d'accent moins de variations régionales quoi qu'est-ce que tu penses un peu de ça
cefc-valibel-accBF1r-466	non non je vois
